"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV20","ASV20",243.701477501276,25.4561030706504,3.36778696145264,7.55870349342711,4.07106727604345e-14,4.03035660328302e-13,"Stramenopila","Oomycota","Oomycetes","Saprolegniales","Saprolegniaceae","Unclassified","Unclassified","100","100","100"," 80"," 80"," 37"," 23"
"ASV22","ASV22",177.609627784374,-29.5115383153685,3.373567865325,-8.74787153941705,2.1741456253517e-18,7.19459180572971e-17,"Stramenopila","Oomycota","Oomycetes","Saprolegniales","Saprolegniaceae","Achlya","Achlya_hypogyna","100","100","100"," 96"," 96"," 63"," 63"
"ASV25","ASV25",24.5690263814599,-28.1234731741897,3.37391889543364,-8.33555104488516,7.71380888224988e-17,1.90916769835685e-15,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Unclassified","Unclassified","100","100","100"," 68"," 68"," 27"," 24"
"ASV26","ASV26",50.543645626688,-27.5134979856424,3.37370973850665,-8.1552653067958,3.48414187246781e-16,6.55289052031349e-15,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium_monospermum","100","100","100"," 99"," 99"," 99"," 69"
"ASV30","ASV30",22.5734736616919,25.9232842025537,3.36788928214408,7.69719014814238,1.39090842546014e-14,1.72124917650692e-13,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium_attrantheridium","100","100","100","100","100","100"," 82"
"ASV33","ASV33",8.38413107192827,-29.5203897976386,3.37470038827112,-8.74755871669013,2.18017933506961e-18,7.19459180572971e-17,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium_monospermum","100","100","100"," 99"," 99"," 99"," 74"
"ASV51","ASV51",12.1002284052995,-25.904866252458,3.37433736671919,-7.67702320104548,1.62827949918652e-14,1.79110744910518e-13,"Stramenopila","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora_ramorum","100","100","100","100","100","100"," 93"
"ASV57","ASV57",18.3955983349837,25.151658902,3.36793076183189,7.46798573980169,8.1431665901501e-14,7.32884993113509e-13,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium_rostratifingens","100","100","100","100","100","100"," 98"
"ASV78","ASV78",10.7986418276725,-27.4659902584315,3.37443679188656,-8.13942946700625,3.97144880018999e-16,6.55289052031349e-15,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Pythium","Unclassified","100","100","100"," 81"," 81"," 78","  2"
"ASV87","ASV87",4.91537183161298,-24.3452151210645,3.37553253326167,-7.2122590676205,5.50311455720350e-13,3.89148815116534e-12,"Stramenopila","Oomycota","Oomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100"," 47"," 47"," 45"," 15"
"ASV93","ASV93",10.1944381990889,24.8100778308052,3.36811080386754,7.3661703178875,1.75599452603952e-13,1.3372573698301e-12,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Unclassified","Unclassified","100","100","100"," 60"," 60"," 37"," 18"
"ASV106","ASV106",9.73767332680677,24.8846487749019,3.36812967692529,7.38826920631474,1.48752342622956e-13,1.22720682663939e-12,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Unclassified","Unclassified","100","100","100"," 72"," 72"," 52"," 19"
"ASV116","ASV116",6.63541362359713,-26.9894789951493,3.37501347246763,-7.99685074306268,1.2764181086009e-15,1.80521989644985e-14,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Pythium","Unclassified","100","100","100","100","100","100"," 51"
"ASV150","ASV150",32.2459024099627,-30,3.37400391932293,-8.89151308574062,6.02823321181918e-19,5.96795087970099e-17,"Stramenopila","Oomycota","Oomycetes","Pythiales","Pythiaceae","Pythium","Unclassified","100","100","100"," 82"," 82"," 81"," 45"
"ASV842","ASV842",0.779456297861757,21.1594199527161,3.37293743760442,6.27329155791998,3.53494066475338e-10,2.33306083873723e-09,"Stramenopila","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","Unclassified","Unclassified","100","100","100"," 63"," 60"," 15"," 15"
