"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"286","Untreated","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Ga0074140",3,1,0.000263527758257203,0.000585617240571562
"287","Untreated","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",2,1,0.000259942812581232,0.00057765069462496
"288","Untreated","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix",2,1,0.000157828282828283,0.000350729517396184
"289","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",33835,21,3.05861777739055,14.5648465590026
"290","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",11908,21,1.23732371639511,5.89201769711955
"291","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",9194,21,0.877130073377312,4.17680987322529
"292","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocapsa",8314,20,0.771175532117334,3.67226443865397
"293","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",7297,21,0.770888043711925,3.67089544624726
"294","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",6707,21,0.683730939923898,3.25586161868523
"295","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter",6599,20,0.579747090093409,2.76070042901623
"296","1 to 2","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",5875,21,0.554697637164877,2.64141731983275
"297","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia",5805,21,0.511292232815697,2.43472491816998
"298","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",5784,18,0.50641213933082,2.41148637776581
"299","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus",4453,20,0.476520848819275,2.26914689913941
"300","1 to 2","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Granulicella",5054,21,0.462553269502065,2.2026346166765
"301","1 to 2","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Alicyclobacillus",5628,18,0.448143920428727,2.13401866870822
"302","1 to 2","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",4208,19,0.392301815196988,1.86810388189042
"303","1 to 2","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter",4041,21,0.387278252173781,1.84418215320848
"304","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",6358,15,0.379414650940292,1.80673643304901
"305","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",4553,20,0.372543497784837,1.77401665611827
"306","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",3757,20,0.371770025291316,1.77033345376817
"307","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",3865,21,0.350526711566617,1.66917481698389
"308","1 to 2","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Acidipila-Silvibacterium",2940,19,0.291766656724352,1.38936503202072
"309","1 to 2","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",3145,21,0.286735685990361,1.36540802852553
"310","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",2575,20,0.260606465757513,1.24098317027387
"311","1 to 2","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter",2590,20,0.249416664418052,1.18769840199072
"312","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",2725,18,0.219064639474116,1.04316494987674
"313","1 to 2","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Aquisphaera",2358,17,0.213237881044046,1.01541848116212
"314","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes",2329,18,0.201921872494293,0.9615327261633
"315","1 to 2","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Occallatibacter",1601,16,0.197404277679186,0.940020369900887
"316","1 to 2","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","HSB OF53-F07",2043,19,0.175644402339567,0.836401915902698
"317","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera",2045,20,0.174745215051026,0.832120071671554
"318","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",1858,20,0.170226157041882,0.810600747818485
"319","1 to 2","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",1816,19,0.161706064760136,0.77002887981017
"320","1 to 2","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473",1649,13,0.136716250928985,0.651029766328498
"321","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",1426,17,0.132903699985381,0.632874761835148
"322","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1",1418,16,0.130066541505254,0.619364483358352
"323","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",1250,12,0.122898210670497,0.585229574621413
"324","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovastum",1366,19,0.120984246715596,0.576115460550458
"325","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6",1399,15,0.118114112329318,0.562448153949135
"326","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium",1391,18,0.116538315209178,0.554944358138943
"327","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",1085,19,0.105368138655748,0.501753041217848
"328","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",1029,18,0.0928556023186405,0.442169534850669
"329","1 to 2","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",986,19,0.0923440173142796,0.439733415782284
"330","1 to 2","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Edaphobacter",797,13,0.087577608349179,0.417036230234185
"331","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",1047,9,0.0852730493528339,0.406062139775399
"332","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",934,16,0.0840798964839277,0.400380459447275
"333","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas",1081,8,0.0836733284913849,0.398444421387547
"334","1 to 2","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter",871,19,0.0832425528343663,0.396393108735078
"335","1 to 2","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",1011,18,0.081480134568956,0.388000640804552
"336","1 to 2","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",992,13,0.0793571503027216,0.377891191917722
"337","1 to 2","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10",808,17,0.078987037578216,0.376128750372457
"338","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",785,16,0.0789376082407396,0.37589337257495
"339","1 to 2","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus",939,15,0.0772013666814009,0.367625555625719
"340","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44",917,13,0.076864741295354,0.366022577596924
"341","1 to 2","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina",725,12,0.0751235422512278,0.357731153577275
"342","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",737,13,0.0747191728719833,0.355805585104682
"343","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",842,16,0.07402069932614,0.352479520600666
"344","1 to 2","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41",857,12,0.0717994985359387,0.341902373980661
"345","1 to 2","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1959-1",743,17,0.0698594260424174,0.332663933535321
"346","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter",701,9,0.0687625187487889,0.327440565470423
"347","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",512,9,0.0672198839678819,0.320094685561342
"348","1 to 2","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","JG30a-KF-32",758,14,0.0657100972171191,0.312905224843424
"349","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516",710,14,0.0634668222691304,0.302222963186335
"350","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocella",593,10,0.0542912114736553,0.258529578445978
"351","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",686,12,0.0522593779200303,0.248854180571573
"352","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera",549,16,0.050589671146466,0.240903195935552
"353","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",433,10,0.048397527933128,0.230464418729181
"354","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7",563,10,0.0458248496221005,0.21821356962905
"355","1 to 2","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis",478,13,0.0439945650517256,0.209497928817741
"356","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Alkanibacter",633,6,0.043275990428622,0.2060761448982
"357","1 to 2","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage",381,13,0.0423441890181145,0.201638995324355
"358","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",594,10,0.0422669616718237,0.201271246056303
"359","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",623,10,0.0411636965776378,0.196017602750656
"360","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum",471,5,0.0403069222764921,0.191937725126153
"361","1 to 2","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",383,18,0.0399509047413969,0.190242403530461
"362","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",369,13,0.0386184384573181,0.183897325987229
"363","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptacidiphilus",398,8,0.0355244130383342,0.169163871611115
"364","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylovirgula",411,8,0.0344743814394726,0.164163721140346
"365","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",347,9,0.0342893287143691,0.163282517687472
"366","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",492,8,0.0342695787677306,0.163188470322527
"367","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella",374,8,0.0329067099591745,0.156698618853212
"368","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",487,5,0.032640420910715,0.155430575765309
"369","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas",365,7,0.0312608092239166,0.148860996304365
"370","1 to 2","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter",322,7,0.0310241636991378,0.147734112853037
"371","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Rugosimonospora",393,7,0.0309336790107333,0.147303233384444
"372","1 to 2","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",305,7,0.0306747516251909,0.146070245834242
"373","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella",362,9,0.030593542719072,0.145683536757486
"374","1 to 2","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Singulisphaera",361,10,0.0291335866131769,0.138731364824652
"375","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax",284,5,0.0291231546038269,0.138681688589652
"376","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rudaea",133,3,0.0279673199844481,0.133177714211658
"377","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",310,13,0.0269328494323692,0.128251663963663
"378","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Inquilinaceae","Inquilinus",264,11,0.0268289004239043,0.127756668685259
"379","1 to 2","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Fictibacillus",249,2,0.0264842331465965,0.126115395936174
"380","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",337,6,0.0264013716063639,0.125720817173162
"381","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella",190,8,0.0262885476320273,0.125183560152511
"382","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Piscinibacter",320,7,0.0258668176000084,0.123175321904802
"383","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella",218,6,0.0258316028628683,0.123007632680325
"384","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica",246,8,0.0251648786649133,0.119832755547206
"385","1 to 2","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Domibacillus",276,9,0.024760783927144,0.117908494891162
"386","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter",251,7,0.0233668424850944,0.11127067850045
"387","1 to 2","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacter",250,17,0.0231665144422137,0.110316735439113
"388","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys",209,13,0.0222550645187814,0.105976497708483
"389","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter",216,4,0.0221410176066876,0.105433417174703
"390","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",198,3,0.0220420001812568,0.104961905625033
"391","1 to 2","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03",244,13,0.0218611956611776,0.104100931719893
"392","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",254,12,0.0211332688010675,0.100634613338417
"393","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga",230,10,0.0202619506249354,0.0964854791663592
"394","1 to 2","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",222,6,0.0199683480083071,0.0950873714681292
"395","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",244,11,0.019263588782507,0.0917313751547952
"396","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio",259,8,0.0186658339378698,0.0888849235136657
"397","1 to 2","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Minicystis",169,5,0.0181325470117293,0.0863454619606155
"398","1 to 2","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula",176,10,0.0175741103004333,0.0836862395258728
"399","1 to 2","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata",175,12,0.0171510552533254,0.0816716916825021
"400","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Pseudoduganella",301,1,0.0169243744728704,0.0805922593946209
"401","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylorosula",189,3,0.0168094438062285,0.0800449705058502
"402","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinoallomurus",190,6,0.016667044892941,0.0793668804425762
"403","1 to 2","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Psychrobacillus",163,3,0.0163611162064367,0.077910077173508
"404","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",177,8,0.0161593918897805,0.0769494851894311
"405","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella",129,6,0.0158265510195917,0.0753645286647226
"406","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter",138,3,0.015770215598049,0.0750962647526145
"407","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12",219,5,0.0156332414858008,0.074444007075242
"408","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517",187,6,0.015220297128307,0.0724776053728906
"409","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter",212,2,0.0148427560350327,0.070679790643013
"410","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidicaldus",87,2,0.014623428820451,0.0696353753354809
"411","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia",156,9,0.0146097266804596,0.0695701270498075
"412","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",149,4,0.0142213502780353,0.0677207156096921
"413","1 to 2","Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas",163,12,0.0137584693472109,0.0655165207010042
"414","1 to 2","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Acidicapsa",113,4,0.0125909184838075,0.0599567546847977
"415","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Actimicrobium",168,4,0.0124394878172384,0.059235656272564
"416","1 to 2","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Viridibacillus",87,2,0.012418656806826,0.0591364609848856
"417","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis",78,3,0.0123084046566756,0.0586114507460742
"418","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter",142,4,0.0122522991953412,0.0583442818825774
"419","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",116,11,0.0121911931095257,0.0580533005215512
"420","1 to 2","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",136,6,0.012049800018015,0.0573800000857855
"421","1 to 2","Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","Longimicrobium",88,1,0.0114717768217964,0.0546275086752208
"422","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",147,5,0.0113836815267234,0.0542080072701115
"423","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",145,4,0.011331086764099,0.053957556019519
"424","1 to 2","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible genus 04",124,7,0.0111594154067917,0.0531400733656746
"425","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",142,4,0.0109965223593021,0.052364392187153
"426","1 to 2","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus",127,4,0.0109844846404378,0.0523070697163702
"427","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella",156,4,0.0106877103776497,0.050893858941189
"428","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella",98,5,0.0106304236982349,0.0506210652296902
"429","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",92,5,0.0105296684320786,0.0501412782479935
"430","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira",111,6,0.0105225838976497,0.0501075423697603
"431","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia",119,5,0.0104303289806259,0.0496682332410757
"432","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea",105,2,0.0102036202270731,0.0485886677479673
"433","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea",111,4,0.0101275514418559,0.048226435437409
"434","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",166,2,0.00985264577876501,0.0469173608512619
"435","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",93,3,0.00981051893972552,0.0467167568558358
"436","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Xylophilus",74,1,0.00964672141832877,0.0459367686587084
"437","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Ovatusbacter",96,11,0.00950603039327594,0.0452668113965521
"438","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",160,2,0.00940260305450246,0.0447743002595355
"439","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella",81,5,0.00931788752014472,0.0443708929530701
"440","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Paenarthrobacter",146,2,0.009109114869446,0.0433767374735524
"441","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Oryzihumus",66,1,0.00860383261634728,0.0409706315064156
"442","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","BIyi10",102,3,0.00854118758452647,0.0406723218310784
"443","1 to 2","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Solibacillus",76,2,0.00853607472113472,0.0406479748625463
"444","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora",71,3,0.00816299996138508,0.038871428387548
"445","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Rugamonas",88,2,0.00778950131996793,0.0370928634284187
"446","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea",76,4,0.00754242612042383,0.0359163148591611
"447","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas",92,7,0.00750080753651352,0.0357181311262549
"448","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",76,5,0.00685503027397307,0.0326430013046337
"449","1 to 2","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Candidatus Protochlamydia",92,5,0.00681880046625065,0.0324704784107174
"450","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium",35,1,0.00680404354587869,0.0324002073613271
"451","1 to 2","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Amnibacterium",71,2,0.00649099620896051,0.0309095057569548
"452","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea",80,3,0.00637124016328072,0.0303392388727653
"453","1 to 2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",61,4,0.00613609151660653,0.029219483412412
"454","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Sphaerotilus",75,3,0.00611862390424684,0.0291363043059373
"455","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter",57,2,0.00602925531338931,0.0287107395875681
"456","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter",96,3,0.00597826052256884,0.0284679072503278
"457","1 to 2","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","OLB17",93,1,0.00592658679581953,0.0282218418848549
