"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV811","ASV811",6.75476020718968,20.585481370797,2.82591103679085,7.28454686039028,3.22753279379893e-13,5.56749406930315e-10,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","Unclassified"
"ASV848","ASV848",7.57029849413613,22.4432438689051,2.58641807584541,8.6773457386889,4.05112147082579e-18,2.09645536115235e-14,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Unclassified","Unclassified"
"ASV1099","ASV1099",4.87277048418979,20.7576315015466,2.50566610285051,8.28427677491913,1.18828969354021e-16,3.0746995820353e-13,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis_saalfeldensis"
