"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV17","ASV17",285.434199579868,-21.6867265333515,3.75782841157416,-5.77107950606688,7.87652979229605e-09,1.45924723667912e-06,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Unclassified","100","100","100","100","100","100","58"
"ASV28","ASV28",3.13457504982982,-22.338351940936,7.17711983927403,-3.11243959153335,0.00185547983052673,0.0322154324198699,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Unclassified","100","100","100","100","100","100","52"
"ASV29","ASV29",40.2884397866654,18.5547209491083,5.4480936892011,3.40572721535358,0.000659880771913531,0.0161334115255594,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa","100","100","100","100","100","83","69"
"ASV46","ASV46",67.8402228883267,-23.275924248085,5.82918123467543,-3.99300061381279,6.52423995142926e-05,0.0031264157847249,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus","100","100","100","100","100","100","100"
"ASV47","ASV47",140.827670529243,22.7977062262226,3.84563084211733,5.92820974300037,3.06255165357608e-09,7.3378737619683e-07,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Leucoscypha","Unclassified","100","100","98","98","98","75","75"
"ASV48","ASV48",265.289660971425,-21.3495549121216,6.91060702805177,-3.0893892281038,0.00200568484105679,0.0338424005575497,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Unclassified","100","100","100","100","100","100","45"
"ASV50","ASV50",10.0721753153945,-19.4670979561003,6.50329686406786,-2.99341985503695,0.00275869952750017,0.0434858162361211,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Unclassified","100","100","100","100","100","68","50"
"ASV53","ASV53",15.7791567740883,19.4989748232052,4.01050325100354,4.86197706443101,1.16219091480374e-06,8.19002774079343e-05,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","75","50"
"ASV54","ASV54",143.618782479318,23.5404608531709,4.47823465769399,5.2566385311512,1.46712272418015e-07,1.9529033595198e-05,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","66","25"
"ASV56","ASV56",28.2298794212667,19.9906590408833,4.02920260301773,4.96144299765692,6.99714052923591e-07,5.58838290268308e-05,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae","100","100","100","100","100","100","83"
"ASV61","ASV61",73.5641616628132,-18.1532644861244,6.03834532767485,-3.00633095674814,0.00264421029272488,0.0422368524091254,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens","100","100","100","100","100","100","93"
"ASV63","ASV63",70.6674166302036,-27.4831731068469,5.7003770962498,-4.82129035374304,1.42632570296899e-06,9.49298995642698e-05,"Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum","Unclassified","100","100","100","100","100","91","78"
"ASV86","ASV86",56.3346150646128,16.664319129801,4.63302369582402,3.59685601108007,0.000322086656489228,0.0089734840575371,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Unclassified","Unclassified","100","100","100","100","100","39","39"
"ASV87","ASV87",15.5452618098117,16.8143827575517,5.3967711615891,3.11563752734712,0.00183547737382702,0.0322154324198699,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera","100","100","100","100","100","100","100"
"ASV88","ASV88",36.2635826605992,19.0267435563662,3.11023750339719,6.11745679729732,9.50805258999629e-10,2.84766175070389e-07,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina","100","100","100","100","100","97","97"
"ASV90","ASV90",46.3341117760485,18.5399023221247,3.66519063765111,5.05837326213577,4.2284813603013e-07,4.44112389565309e-05,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","78"
"ASV109","ASV109",58.4217488990588,22.3151303815197,3.34909366524896,6.66303561858157,2.68228620394292e-11,1.60668943616181e-08,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","88"
"ASV111","ASV111",60.4635899642264,17.5033745276028,4.45070206114151,3.93272213847393,8.39893034910241e-05,0.003469627089043,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","62"
"ASV118","ASV118",5.44160477858114,-24.3841376542802,7.17695198356638,-3.39756176579061,0.000679892378979182,0.0162902214003412,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_autotrophica","100","100","100","100","100","100","100"
"ASV128","ASV128",15.4669541909578,-19.7587508039762,5.90516183769319,-3.34601342809172,0.000819824253892157,0.0187859514423311,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alliacea","100","100","100","100","100","100","100"
"ASV134","ASV134",24.2571743051134,17.6866109026188,5.77213979620754,3.06413419062362,0.00218300967004898,0.0358252819824477,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae","100","100","100","100","100","97","96"
"ASV137","ASV137",53.9163441935051,21.971077057974,4.48373785081241,4.90016985582533,9.57538354503735e-07,7.16956842934671e-05,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","50","50","50","50"
"ASV151","ASV151",144.486060374446,-19.1034519714513,5.49999567271637,-3.47335763666454,0.000513989959813257,0.0136835549301396,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_rehmii","100","100","100","100","100","100","100"
"ASV157","ASV157",13.0115991221164,-15.6949194217374,4.71256044740857,-3.33044416021613,0.000867075527021777,0.0187859514423311,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pulchella","100","100","100","100","100","100","89"
"ASV181","ASV181",24.5883144503018,-24.5009849814801,7.17746332691299,-3.41359946620834,0.000641107515214988,0.0160009750672407,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia","100","100","100","100","100","74","70"
"ASV185","ASV185",10.6743868896923,16.7394055912888,4.6211673862423,3.62233266882385,0.000291958317786376,0.00874415161770197,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_assimilata","100","100","100","100","100","100","100"
"ASV187","ASV187",22.1304107836623,-26.8617733902437,7.17665370118949,-3.74293849315755,0.000181880760718285,0.00605258753723626,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Unclassified","100","100","100","100","100","97","37"
"ASV222","ASV222",25.8473945066252,15.6999025913753,5.27676015168577,2.97529206180797,0.00292709719217041,0.0455410706002617,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis","Unclassified","100","100","97","97","93","91","91"
"ASV241","ASV241",13.5100828341088,-23.1124006650936,5.11945179157091,-4.51462414455152,6.34291574809242e-06,0.00036184824124832,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","99","99","97","97","73"
"ASV244","ASV244",31.151730475103,22.884500899927,2.96380775433676,7.72131757413804,1.15133295751396e-14,1.37929688310172e-11,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","97","97","76","73","59","59","59"
"ASV245","ASV245",27.8874178206262,-23.5252468826598,6.42404421984661,-3.66206179122806,0.000250193489837995,0.00788767896910312,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","94"
"ASV264","ASV264",11.7382349491094,21.2929093220666,5.98708948851714,3.55647086333101,0.000375870145601774,0.0102339189643392,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","100","100","100","100","66"
"ASV275","ASV275",45.2953211916413,-22.6850537072096,7.21272462237746,-3.14514346448626,0.00166005401227527,0.030132495556148,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Unclassified","100","100","100","99","98","97","19"
"ASV316","ASV316",19.6050992718879,22.2651892821193,3.86702458178604,5.75770564971061,8.52648635789137e-09,1.45924723667912e-06,"Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","80","70","21","21","21","21","21"
"ASV348","ASV348",11.6445047759368,-19.607530202219,4.64260706430837,-4.22338783589044,2.40657164436248e-05,0.00125350992606359,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales_gen_Incertae_sedis","Unclassified","98","97","97","97","89","88","88"
"ASV363","ASV363",8.23316370553452,20.4724775928791,6.1407164538253,3.33389071891212,0.00085640297452923,0.0187859514423311,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","99","99","99","40","40"
"ASV368","ASV368",22.0243554374242,22.0269050816064,4.80090624224111,4.58807232847022,4.47357656191396e-06,0.000270919959659873,"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria","Unclassified","100","100","68","68","68","68","68"
"ASV380","ASV380",33.7900763168207,-24.269470070245,7.17684684523388,-3.38163410667768,0.000720560514701181,0.0169261077767062,"Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV388","ASV388",21.6599671470071,-24.6763320727553,4.89126751332323,-5.04497699329261,4.53575941692428e-07,4.44112389565309e-05,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha","100","100","100","100","100","100","97"
