"","Kingdom","Phylum","Class","Order","Family","Abundance","Prevalence","Total_Abundance","Percentage"
"330","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiales_fam_Incertae_sedis",51,4,3374948,0.00151113439377436
"331","Fungi","Basidiomycota","Spiculogloeomycetes","Spiculogloeales","Spiculogloeales_fam_Incertae_sedis",393,5,3374948,0.0116446238579083
"332","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae",75,5,3374948,0.00222225646143289
"333","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae",249,18,3374948,0.00737789145195719
"334","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae",3776,15,3374948,0.111883205311608
"335","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae",47869,84,3374948,1.41836259403108
"336","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae",5,2,3374948,0.000148150430762192
"337","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae",183,9,3374948,0.00542230576589624
"338","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Carcinomycetaceae",112,1,3374948,0.00331856964907311
"339","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae",523,16,3374948,0.0154965350577253
"340","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae",379,6,3374948,0.0112298026517742
"341","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Naemateliaceae",49,3,3374948,0.00145187422146949
"342","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae",91,3,3374948,0.0026963378398719
"343","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae",1044,11,3374948,0.0309338099431458
"344","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Sirobasidiaceae",15,1,3374948,0.000444451292286577
"345","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Syzygosporaceae",700,11,3374948,0.0207410603067069
"346","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae",120,5,3374948,0.00355561033829262
"347","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellales_fam_Incertae_sedis",441,19,3374948,0.0130668679932254
"348","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae",179185,84,3374948,5.30926698722469
"349","Fungi","Basidiomycota","Tremellomycetes","Tremellomycetes_ord_Incertae_sedis","Tremellomycetes_fam_Incertae_sedis",287,7,3374948,0.00850383472574985
"350","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Tetragoniomycetaceae",78,2,3374948,0.0023111467198902
"351","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae",2589,41,3374948,0.0767122930486633
"352","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonales_fam_Incertae_sedis",2522,14,3374948,0.0747270772764499
"353","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae",1794,26,3374948,0.0531563745574747
"354","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae",11,2,3374948,0.000325930947676823
"355","Fungi","Calcarisporiellomycota","Calcarisporiellomycetes","Calcarisporiellales","Calcarisporiellaceae",1435,23,3374948,0.0425191736287492
"356","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae",83,4,3374948,0.0024592971506524
"357","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiales_fam_Incertae_sedis",164,5,3374948,0.00485933412899991
"358","Fungi","Chytridiomycota","Chytridiomycota_cls_Incertae_sedis","Chytridiomycota_ord_Incertae_sedis","Chytridiomycota_fam_Incertae_sedis",8062,73,3374948,0.238877754560959
"359","Fungi","Chytridiomycota","Cladochytriomycetes","Cladochytriales","Cladochytriales_fam_Incertae_sedis",25,2,3374948,0.000740752153810962
"360","Fungi","Chytridiomycota","GS14","GS14_ord_Incertae_sedis","GS14_fam_Incertae_sedis",1112,21,3374948,0.0329486558015116
"361","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","Lobulomycetales_fam_Incertae_sedis",11,1,3374948,0.000325930947676823
"362","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae",329,14,3374948,0.00974829834415227
"363","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidales_fam_Incertae_sedis",1042,13,3374948,0.0308745497708409
"364","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Sonoraphlyctidaceae",52,2,3374948,0.0015407644799268
"365","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae",177,8,3374948,0.00524452524898161
"366","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae",8237,44,3374948,0.244063019637636
"367","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis",15286,79,3374948,0.452925496926175
"368","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae",1171,9,3374948,0.0346968308845055
"369","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae",38,4,3374948,0.00112594327379266
"370","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae",93,6,3374948,0.00275559801217678
"371","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis",1635,39,3374948,0.0484451908592369
"372","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae",94,6,3374948,0.00278522809832922
"373","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis",5523,71,3374948,0.163646965819918
"374","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",19,1,3374948,0.000562971636896331
"375","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae",459,5,3374948,0.0136002095439693
"376","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporales_fam_Incertae_sedis",49,3,3374948,0.00145187422146949
"377","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",112,4,3374948,0.00331856964907311
"378","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",646,8,3374948,0.0191410356544753
"379","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae",225,5,3374948,0.00666676938429866
"380","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",7407,25,3374948,0.219470048131112
"381","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae",62,1,3374948,0.00183706534145119
"382","Fungi","Kickxellomycota","GS19","GS19_ord_Incertae_sedis","GS19_fam_Incertae_sedis",123,10,3374948,0.00364450059674993
"383","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberaceae",866,28,3374948,0.0256596546080117
"384","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberales_fam_Incertae_sedis",3063,33,3374948,0.0907569538849191
"385","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Harpochytriaceae",10,1,3374948,0.000296300861524385
"386","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Monoblepharidales_fam_Incertae_sedis",139,7,3374948,0.00411858197518895
"387","Fungi","Monoblepharomycota","Monoblepharomycota_cls_Incertae_sedis","Monoblepharomycota_ord_Incertae_sedis","Monoblepharomycota_fam_Incertae_sedis",1128,22,3374948,0.0334227371799506
"388","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae",460218,84,3374948,13.6362989889029
"389","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellales_fam_Incertae_sedis",527,15,3374948,0.0156150554023351
"390","Fungi","Mortierellomycota","Mortierellomycota_cls_Incertae_sedis","Mortierellomycota_ord_Incertae_sedis","Mortierellomycota_fam_Incertae_sedis",281,5,3374948,0.00832605420883522
"391","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae",676,11,3374948,0.0200299382390484
"392","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonales_fam_Incertae_sedis",847,9,3374948,0.0250966829711154
"393","Fungi","Mucoromycota","Endogonomycetes","Endogonomycetes_ord_Incertae_sedis","Endogonomycetes_fam_Incertae_sedis",247,11,3374948,0.00731863127965231
"394","Fungi","Mucoromycota","Endogonomycetes","GS21","GS21_fam_Incertae_sedis",489,6,3374948,0.0144891121285424
"395","Fungi","Mucoromycota","Endogonomycetes","GS22","GS22_fam_Incertae_sedis",3314,62,3374948,0.0981941055091812
"396","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Backusellaceae",17,1,3374948,0.000503711464591454
"397","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae",1700,32,3374948,0.0503711464591454
"398","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Lichtheimiaceae",61,2,3374948,0.00180743525529875
"399","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae",1584,15,3374948,0.0469340564654626
"400","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Saksenaeaceae",295,8,3374948,0.00874087541496936
"401","Fungi","Mucoromycota","Mucoromycetes","Mucoromycetes_ord_Incertae_sedis","Mucoromycetes_fam_Incertae_sedis",14,1,3374948,0.000414821206134139
"402","Fungi","Mucoromycota","Umbelopsidomycetes","GS23","GS23_fam_Incertae_sedis",42,1,3374948,0.00124446361840242
"403","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae",142316,83,3374948,4.21683534087044
"404","Fungi","Olpidiomycota","GS17","GS17_ord_Incertae_sedis","GS17_fam_Incertae_sedis",171,6,3374948,0.00506674473206698
"405","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_fam_Incertae_sedis",90,4,3374948,0.00266670775371946
"406","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_ord_Incertae_sedis_fam_Incertae_sedis",19,1,3374948,0.000562971636896331
"407","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae",136,2,3374948,0.00402969171673164
"408","Fungi","Olpidiomycota","Olpidiomycota_cls_Incertae_sedis","Olpidiomycota_ord_Incertae_sedis","Olpidiomycota_fam_Incertae_sedis",95,3,3374948,0.00281485818448166
"409","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis",2836,57,3374948,0.0840309243283156
"410","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS04","GS04_fam_Incertae_sedis",15,1,3374948,0.000444451292286577
"411","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS05","GS05_fam_Incertae_sedis",506,11,3374948,0.0149928235931339
"412","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","GS07_fam_Incertae_sedis",47,4,3374948,0.00139261404916461
"413","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS08","GS08_fam_Incertae_sedis",6,2,3374948,0.000177780516914631
"414","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis",7496,54,3374948,0.222107125798679
