"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV13","ASV13",11.7070782924838,15.9548896737251,4.5301960234289,3.5218983000318,0.000428468481818518,0.00570398666420902,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila","100","100","100","100","100","100","60"
"ASV26","ASV26",18.1427549299439,20.0996210992029,5.72831194446373,3.5088209744982,0.000450097763318034,0.00581035294465098,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","51"
"ASV29","ASV29",40.2884397866654,20.4579376779762,4.35511118032414,4.69745474476121,2.63423525925176e-06,7.481228136275e-05,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa","100","100","100","100","100","83","69"
"ASV30","ASV30",27.4104725789513,21.8946039606477,5.72801581576407,3.82237142229802,0.000132174401623604,0.00212476585251529,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","47"
"ASV41","ASV41",32.4526979008132,22.6048397951942,5.72797325697852,3.94639408758661,7.93369920864139e-05,0.00135190234515249,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis","100","100","100","100","100","100","100"
"ASV42","ASV42",9.77210206377325,17.8436700404041,5.73001346465107,3.11407122347673,0.0018452494069896,0.0206862170362518,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Unclassified","Unclassified","Unclassified","98","98","98","72","56","52","7"
"ASV46","ASV46",67.8402228883267,20.5836303901729,4.62425058016887,4.45123594262948,8.53774717265392e-06,0.000213945899738269,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus","100","100","100","100","100","100","100"
"ASV47","ASV47",140.827670529243,23.9022385767347,3.09127067045392,7.73217266452599,1.05726408464329e-14,1.80157800023217e-12,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Leucoscypha","Unclassified","100","100","98","98","98","75","75"
"ASV51","ASV51",25.5156342903387,17.7622692492082,5.73030521190389,3.09970736153978,0.00193711928772909,0.0211593029890408,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","100","100","100","100","100","100","98"
"ASV53","ASV53",15.7791567740883,18.4892367193476,3.2211232316983,5.73999669972246,9.46783961526676e-09,4.74505844247487e-07,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","75","50"
"ASV54","ASV54",143.618782479318,21.4825478992452,3.59061806686861,5.98296658100988,2.19109736664549e-09,1.4360115049092e-07,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","66","25"
"ASV56","ASV56",28.2298794212667,20.5312688045568,3.23506271395734,6.34648247033257,2.20293635103765e-10,1.87690177108408e-08,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae","100","100","100","100","100","100","83"
"ASV63","ASV63",70.6674166302036,18.9547533631078,4.52198794035969,4.19168596048933,2.76889095739955e-05,0.000524243354600981,"Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum","Unclassified","100","100","100","100","100","91","78"
"ASV66","ASV66",263.118907859689,-11.4619976687392,3.60620259414799,-3.1784120191526,0.00148084152656014,0.0170496889274221,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_oregonense","100","100","100","100","100","100","100"
"ASV86","ASV86",56.3346150646128,19.1182640498084,3.69944249453659,5.16787707284074,2.36767945627685e-07,8.77070824672989e-06,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Unclassified","Unclassified","100","100","100","100","100","39","39"
"ASV87","ASV87",15.5452618098117,18.8114977916826,4.30815271478625,4.366488153291,1.26260132544354e-05,0.000293757645633323,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera","100","100","100","100","100","100","100"
"ASV88","ASV88",36.2635826605992,20.7776097715445,2.51011755269067,8.27754451151995,1.25741138558184e-16,3.57104833505242e-14,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina","100","100","100","100","100","97","97"
"ASV90","ASV90",46.3341117760485,21.0053170848811,2.94474345847682,7.13315688822217,9.80926380370906e-13,1.04468659509502e-10,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","78"
