"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV8","ASV8",269.495987438199,-5.0940254099516,1.78556032462486,-2.8529002015218,0.00433222244835029,0.035504305812342,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_isabellina","100","100","100","100","100","100","100"
"ASV12","ASV12",188.236836480459,-20.7067445087608,4.50055390754101,-4.60093244835155,4.20603826672401e-06,0.000187431580260889,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Unclassified","100","100","100","100","100","100","28"
"ASV13","ASV13",11.7070782924838,-18.5786607393481,5.87651455692024,-3.16151020462796,0.0015695331889736,0.017485580683409,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila","100","100","100","100","100","100","60"
"ASV17","ASV17",285.434199579868,26.212932913094,3.88208431617153,6.75228325255565,1.45536388556928e-11,2.59418612602723e-09,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Unclassified","100","100","100","100","100","100","58"
"ASV21","ASV21",17.2364562163492,-22.6062911119816,5.46357800246757,-4.13763491649094,3.50904120113078e-05,0.000936375917579525,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens","100","100","100","100","100","100","100"
"ASV29","ASV29",40.2884397866654,-21.5149286456255,5.64237069995923,-3.81310087367726,0.000137234067506045,0.00231400119749536,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa","100","100","100","100","100","83","69"
"ASV46","ASV46",67.8402228883267,20.5200358117545,5.98505401034284,3.42854647197729,0.000606822635587446,0.00788238246765354,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus","100","100","100","100","100","100","100"
"ASV50","ASV50",10.0721753153945,18.9580579263545,6.68962734989829,2.8339482806382,0.00459767723721317,0.0368330771925055,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Unclassified","100","100","100","100","100","68","50"
"ASV53","ASV53",15.7791567740883,-21.2098385295453,4.15558156863055,-5.1039398888601,3.32653977690563e-07,2.15620260084883e-05,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","75","50"
"ASV54","ASV54",143.618782479318,-25.8905278562866,4.63941916472184,-5.58055371524917,2.39754093533901e-08,2.44206669556673e-06,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","66","25"
"ASV57","ASV57",123.237949587026,-24.3509748793885,2.75846118838572,-8.82773880666377,1.06813138189557e-18,7.61577675291543e-16,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_basiparvispora","100","100","100","100","100","95","95"
"ASV59","ASV59",15.1668377410945,-21.455661484209,7.46159882882356,-2.87547775971652,0.00403416564855729,0.0338395306755453,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Unclassified","100","100","100","100","100","74","39"
"ASV61","ASV61",73.5641616628132,24.0344649173053,6.22355254093251,3.86185619213944,0.000112528800781007,0.0020572573065861,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens","100","100","100","100","100","100","93"
"ASV63","ASV63",70.6674166302036,17.5177706221947,5.85594763007404,2.99144933131399,0.0027765661118613,0.0263958885034281,"Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum","Unclassified","100","100","100","100","100","91","78"
"ASV86","ASV86",56.3346150646128,-19.7254323832986,4.79823372425474,-4.11097781327073,3.93987062095172e-05,0.000936375917579525,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Unclassified","Unclassified","100","100","100","100","100","39","39"
"ASV87","ASV87",15.5452618098117,-19.1579925255524,5.58867377705645,-3.4280033671321,0.000608037918262194,0.00788238246765354,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera","100","100","100","100","100","100","100"
"ASV90","ASV90",46.3341117760485,-20.7102305635916,3.79829561528379,-5.45250624523711,4.96648274371552e-08,4.42637774533646e-06,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","78"
"ASV94","ASV94",159.192456898265,-24.2890407277246,5.87901579531667,-4.13148077388628,3.6043384242633e-05,0.000936375917579525,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","100","100","100","30","30"
"ASV111","ASV111",60.4635899642264,-20.2027104860271,4.61034014098761,-4.38204337819191,1.1757139257365e-05,0.00039918287097625,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","62"
"ASV118","ASV118",5.44160477858114,-24.7422792909711,7.46587742565562,-3.31404842061124,0.000919555816600123,0.0113041947799291,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_autotrophica","100","100","100","100","100","100","100"
"ASV124","ASV124",44.0256586979593,-23.7821260766796,3.49282305856675,-6.80885509454875,9.83785067552914e-12,2.33812917721743e-09,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Unclassified","100","100","100","100","99","99","96"
"ASV125","ASV125",32.2545425298696,-29.2809162799257,7.43114550092679,-3.94029645581207,8.13809763293918e-05,0.00161179544785712,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","100"
"ASV126","ASV126",38.739198232293,-22.6502908039163,4.48125041094223,-5.05445773541448,4.31615322225376e-07,2.56451437288911e-05,"Fungi","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryales_fam_Incertae_sedis","Microbotryales_gen_Incertae_sedis","Unclassified","100","100","100","62","62","62","62"
"ASV128","ASV128",15.4669541909578,-19.8319920227516,6.1522961215455,-3.22351064235992,0.00126629593043361,0.0150478166399861,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alliacea","100","100","100","100","100","100","100"
"ASV134","ASV134",24.2571743051134,-19.8629282726203,5.9773871650916,-3.32301183176176,0.000890511372600749,0.0111392036607778,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae","100","100","100","100","100","97","96"
"ASV137","ASV137",53.9163441935051,-23.9601649205352,4.64509180713993,-5.15816821611712,2.49377528766391e-07,1.97562420011597e-05,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","50","50","50","50"
"ASV151","ASV151",144.486060374446,25.14890254798,5.67746412782344,4.4296013117429,9.44074551934619e-06,0.000336562577764692,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_rehmii","100","100","100","100","100","100","100"
"ASV157","ASV157",13.0115991221164,-14.1042607611222,4.87796297561729,-2.89142431617932,0.00383499950096653,0.0329440318577004,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pulchella","100","100","100","100","100","100","89"
"ASV181","ASV181",24.5883144503018,22.6563245414037,7.42612276415013,3.05089550239835,0.00228159967046784,0.022594174514494,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia","100","100","100","100","100","74","70"
"ASV185","ASV185",10.6743868896923,-18.5972135683817,4.78601635181022,-3.88573966349857,0.000102018789676897,0.00196592964971966,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_assimilata","100","100","100","100","100","100","100"
"ASV187","ASV187",22.1304107836623,-22.1823808806746,7.46587742565776,-2.97116864046563,0.00296668825322245,0.0275329060228968,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Unclassified","100","100","100","100","100","97","37"
"ASV195","ASV195",35.5584849172396,-24.0619354561369,4.95231832052858,-4.85872149138602,1.18146188743795e-06,6.01701661245184e-05,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Unclassified","100","100","100","100","100","100","99"
"ASV214","ASV214",52.0487412257441,-21.8534345810802,3.51695201505109,-6.21374260654017,5.17372516248027e-10,6.14811006808072e-08,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","91"
"ASV220","ASV220",33.0803979331716,-26.1935386188262,7.11931802261552,-3.67922019154346,0.000233948213841361,0.00354904418018916,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","100"
"ASV241","ASV241",13.5100828341088,-26.2001033278992,5.35028150389478,-4.89695790937853,9.73316758311169e-07,5.33826806673741e-05,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","99","99","97","97","73"
"ASV244","ASV244",31.151730475103,-9.76881547410739,3.07386693147506,-3.17802159035545,0.00148283708372337,0.0170526264628187,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","97","97","76","73","59","59","59"
"ASV245","ASV245",27.8874178206262,-21.051622937571,6.69024042806176,-3.1466168015833,0.00165171275641952,0.0178435029595018,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","94"
"ASV264","ASV264",11.7382349491094,-23.0398278399886,6.2002045994023,-3.71597863757748,0.000202418685294443,0.00320721161366529,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","100","100","100","100","66"
"ASV275","ASV275",45.2953211916413,25.1219625216207,7.42598281023462,3.382981507444,0.000717034602992788,0.00912938699881888,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Unclassified","100","100","100","99","98","97","19"
"ASV290","ASV290",36.7916555491945,-22.6408604602113,5.32801645964064,-4.24939761949202,2.14346147522601e-05,0.000611315212734459,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_terricola","100","100","100","100","100","100","100"
"ASV340","ASV340",16.5947760151101,24.0276010235131,7.42602905790705,3.23559210934262,0.00121390712899096,0.0146697590333992,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_krieglsteineri","100","100","100","100","100","100","72"
"ASV348","ASV348",11.6445047759368,18.3586530507027,4.79684943351259,3.82723145789032,0.000129592644886965,0.00229955494096322,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales_gen_Incertae_sedis","Unclassified","98","97","97","97","89","88","88"
"ASV380","ASV380",33.7900763168207,-26.9153328028397,7.46587742563666,-3.60511313920272,0.000312016967619129,0.00436211956691057,"Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV385","ASV385",19.8620225552461,-20.5770871249711,5.81325907873092,-3.5396817596272,0.000400609799062302,0.00538933559870607,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces","Keithomyces_carneus","100","100","100","100","100","100","100"
"ASV388","ASV388",21.6599671470071,19.0625861713494,5.06169075471902,3.76605112700283,0.000165849844099323,0.00268752133733675,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha","100","100","100","100","100","100","97"
"ASV392","ASV392",24.5241447828582,-23.9041757542155,5.60659806110033,-4.26357935662756,2.01178006460902e-05,0.000597666327527597,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Mycopappus","Unclassified","100","100","99","99","98","96","96"
"ASV397","ASV397",27.0062497335835,-21.2516461240696,3.26206742036255,-6.51477832475569,7.27970837968687e-11,1.03808641494335e-08,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans","100","100","100","100","100","100","100"
"ASV400","ASV400",16.5243890773895,-23.5866798493328,5.238540755654,-4.50252865244496,6.71496984951612e-06,0.000265987416816944,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_cabanerensis","100","100","100","100","100","99","98"
"ASV403","ASV403",15.4514777300873,-24.0967673637266,6.32634226413848,-3.80895727066833,0.000139554069414166,0.00231400119749536,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Unclassified","100","100","100","100","100","98","51"
"ASV410","ASV410",34.8769965298445,21.9272606760153,7.42626490715236,2.95266341157541,0.00315045272486772,0.0282121375072944,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","65"
"ASV413","ASV413",5.13706428896869,-21.2149835549724,7.4322668805805,-2.85444318615687,0.00431123421041771,0.035504305812342,"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis","GS11_gen_Incertae_sedis","Unclassified","99","98","98","98","98","98","98"
"ASV424","ASV424",21.2855240018332,21.9726006277017,7.42631113395597,2.95875034473502,0.00308889233370547,0.0282121375072944,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Unclassified","100","100","100","99","98","79","79"
"ASV429","ASV429",10.9480649762997,21.1024376770271,7.42618060778011,2.84162731713243,0.0044883926313291,0.0363661812061096,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV433","ASV433",30.8344124907372,-22.6663411728399,4.75021938369026,-4.77164091634675,1.82731066844516e-06,8.68581671067599e-05,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Plicaria","Unclassified","100","100","100","100","100","91","91"
"ASV438","ASV438",7.61811318510515,-23.2583246577435,7.43130828362558,-3.12977523876808,0.00174940099526666,0.0183429839650754,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha","100","100","100","100","100","100","100"
"ASV439","ASV439",25.2346019448396,23.8661801779953,5.80213444386033,4.11334490934623,3.89967065232227e-05,0.000936375917579525,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Unclassified","100","100","100","100","100","94","78"
"ASV440","ASV440",12.854011362838,18.6589175625521,4.37158377390934,4.26822829609558,1.97031625480881e-05,0.000597666327527597,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_darii","100","100","100","100","100","100","97"
"ASV445","ASV445",14.9168150996884,-24.230857229873,5.41284455483829,-4.47654777158051,7.58596998493561e-06,0.000284673505224163,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii","100","100","100","100","100","100","100"
"ASV446","ASV446",29.1858712334588,23.8526482898492,6.53275924086858,3.65123639344128,0.000260980882000495,0.00382559588784064,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Unclassified","100","99","99","99","99","98","98"
"ASV481","ASV481",5.11003064060037,-22.2818927786387,4.34380656494634,-5.129577582586,2.90393072622744e-07,2.07050260780016e-05,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","100","100","73","69","57","57","57"
"ASV491","ASV491",8.98787264841655,-22.4235797611047,5.49980374966452,-4.07715998274893,4.55891263147361e-05,0.00101578272070021,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Unclassified","Unclassified","100","100","100","100","100","56","40"
"ASV509","ASV509",22.8877937273527,-24.4820861246245,6.62498152183333,-3.69541953346455,0.000219523998929839,0.0034026219834125,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Ochrocladosporium","Ochrocladosporium_frigidarii","100","100","100","100","85","85","83"
"ASV516","ASV516",22.9661206071521,22.8285207892066,7.42615619949474,3.0740695692288,0.00211160185173259,0.0212052411307793,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV523","ASV523",3.64874321448619,-21.7609671754604,6.01119845833517,-3.62007132625717,0.000294521817105739,0.00419988111192784,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","100","100","91","91","48","39","39"
"ASV528","ASV528",17.8362272937956,23.1085572145943,7.42606030192062,3.11181922514388,0.00185938321626199,0.0192136265680405,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","100","100","100","100","91"
"ASV536","ASV536",22.222043016933,22.7434706836385,6.23220506662019,3.64934568752447,0.000262909114311628,0.00382559588784064,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella","Unclassified","100","100","100","100","100","85","85"
"ASV567","ASV567",23.2743021445812,-21.3867133005313,6.00709953592104,-3.56023954200256,0.000370516651726495,0.00508035332078829,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","97"
"ASV603","ASV603",15.8539052524963,22.2805125200744,7.42619306860422,3.00026033719348,0.00269748941420831,0.0260431342626067,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax","100","100","100","100","100","100","100"
"ASV608","ASV608",21.9488619768334,-21.7753674260594,5.63719711260278,-3.8628004292022,0.000112094580609065,0.0020572573065861,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Unclassified","100","100","100","100","100","100","57"
"ASV642","ASV642",4.41537393152834,20.4423615820772,6.81492430752573,2.99964616767682,0.00270293399078948,0.0260431342626067,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","85","85","85","59","22"
