"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV57","ASV57",123.237949587026,-25.0575535547446,2.75823408138123,-9.08463633449,1.0404592199155e-19,1.3900535178071e-16,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_basiparvispora","100","100","100","100","100","95","95"
"ASV63","ASV63",70.6674166302036,17.5568175357968,5.85594490869318,2.99811863150106,0.00271651908224517,0.0422008080683667,"Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum","Unclassified","100","100","100","100","100","91","78"
"ASV86","ASV86",56.3346150646128,-20.2383992140704,4.83461452814508,-4.18614536820898,2.83731672415651e-05,0.00142145640422247,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Unclassified","Unclassified","100","100","100","100","100","39","39"
"ASV87","ASV87",15.5452618098117,-21.8973751939127,5.6230246408311,-3.89423425871315,9.85094171989087e-05,0.00346338372046689,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera","100","100","100","100","100","100","100"
"ASV88","ASV88",36.2635826605992,17.0232624373219,3.22653631338411,5.27601761886488,1.3202140067683e-07,2.20475739130305e-05,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina","100","100","100","100","100","97","97"
"ASV90","ASV90",46.3341117760485,-13.8266821534102,3.86015667199902,-3.58189662448335,0.000341108776680115,0.00949419428426321,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","78"
"ASV94","ASV94",159.192456898265,-21.2248628466334,5.87996782476896,-3.60969030429471,0.00030656279653184,0.00871421055673484,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","100","100","100","30","30"
"ASV109","ASV109",58.4217488990588,21.3066339286633,3.46164018410175,6.15506892556834,7.50448505510253e-10,2.50649800840425e-07,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","88"
"ASV111","ASV111",60.4635899642264,-18.2599814491636,4.6579857716938,-3.92014538990824,8.849556395774e-05,0.00337616802283306,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","62"
"ASV118","ASV118",5.44160477858114,-22.9631850221179,7.43132401960911,-3.0900529921081,0.00200120786779804,0.0327256336200551,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_autotrophica","100","100","100","100","100","100","100"
"ASV124","ASV124",44.0256586979593,-23.0916727781661,3.49313570307455,-6.61058565741994,3.82802539137443e-11,1.70474730762541e-08,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Unclassified","100","100","100","100","99","99","96"
"ASV125","ASV125",32.2545425298696,-25.4978791874531,7.43115129253516,-3.43121518910085,0.000600883736700459,0.0140838714426634,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","100"
"ASV126","ASV126",38.739198232293,-23.3827703987453,4.48072721448773,-5.21852129786896,1.80357242234606e-07,2.67730306250481e-05,"Fungi","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryales_fam_Incertae_sedis","Microbotryales_gen_Incertae_sedis","Unclassified","100","100","100","62","62","62","62"
"ASV128","ASV128",15.4669541909578,-20.5454452504963,6.11508889692392,-3.35979502453861,0.000780003202037647,0.0165410202844809,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alliacea","100","100","100","100","100","100","100"
"ASV134","ASV134",24.2571743051134,-20.5112997811848,6.01426915960177,-3.4104392797982,0.000648583241452804,0.0149397794927749,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae","100","100","100","100","100","97","96"
"ASV137","ASV137",53.9163441935051,-17.2113824770055,4.7003556641537,-3.66171917760705,0.000250528394657297,0.00743790967249218,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","50","50","50","50"
"ASV185","ASV185",10.6743868896923,-17.2319503533092,4.82331927102732,-3.57263315675948,0.000353409677771957,0.00963582305108847,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_assimilata","100","100","100","100","100","100","100"
"ASV187","ASV187",22.1304107836623,-25.1396502796125,7.43103595203637,-3.3830613176785,0.000716826257288817,0.015699670159637,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Unclassified","100","100","100","100","100","97","37"
"ASV195","ASV195",35.5584849172396,-24.3790334864059,4.95222006571233,-4.92284938127022,8.52930996323696e-07,9.29567052541533e-05,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Unclassified","100","100","100","100","100","100","99"
"ASV214","ASV214",52.0487412257441,-20.0730755531301,3.5252073607032,-5.69415455581199,1.23984735581355e-08,2.36633723909557e-06,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","91"
"ASV220","ASV220",33.0803979331716,-22.6646129875003,7.11951103799174,-3.18345078286353,0.00145530851872594,0.026634139465998,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","100"
"ASV241","ASV241",13.5100828341088,-21.9583392994766,5.30256081577855,-4.14108202854296,3.45671304351979e-05,0.00159247194004912,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","99","99","97","97","73"
"ASV244","ASV244",31.151730475103,-18.7423149840273,3.15704890296744,-5.93665652958706,2.9089318472769e-09,7.77266589592388e-07,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","97","97","76","73","59","59","59"
"ASV245","ASV245",27.8874178206262,-21.5975507037393,6.65223932431839,-3.2466587040526,0.00116768324831926,0.0236367396932506,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","94"
"ASV264","ASV264",11.7382349491094,-28.1924419430382,6.24157998209903,-4.51687585898037,6.27586725351281e-06,0.000465808813927395,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","100","100","100","100","66"
"ASV275","ASV275",45.2953211916413,25.1604977555571,7.42598280238801,3.38817075464625,0.000703604463000968,0.0156669260428216,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Unclassified","100","100","100","99","98","97","19"
"ASV290","ASV290",36.7916555491945,-23.9439053524878,5.32754585652354,-4.49435931615093,6.97797174091666e-06,0.000490661591887614,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_terricola","100","100","100","100","100","100","100"
"ASV316","ASV316",19.6050992718879,18.572835401933,4.002655287785,4.64012863126441,3.48192375830208e-06,0.000273638243593623,"Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","80","70","21","21","21","21","21"
"ASV340","ASV340",16.5947760151101,23.7649592993905,7.42602905266747,3.20022439056496,0.00137320632608473,0.02637771682513,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_krieglsteineri","100","100","100","100","100","100","72"
"ASV349","ASV349",10.2562035564684,-25.8857348033623,6.9908617869711,-3.70279596309652,0.000213236374366694,0.00647463173077052,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","51","51","51","51"
"ASV363","ASV363",8.23316370553452,19.8934158003785,6.35364166832298,3.13102577055298,0.00174196873716987,0.0302242887384279,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","99","99","99","40","40"
"ASV368","ASV368",22.0243554374242,19.7062736781354,4.96705724355183,3.96739411524153,7.26627775914966e-05,0.00285521973124234,"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria","Unclassified","100","100","68","68","68","68","68"
"ASV380","ASV380",33.7900763168207,-23.7724365951173,7.43122248169061,-3.19899406237519,0.0013790800913049,0.02637771682513,"Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV385","ASV385",19.8620225552461,-22.1914203802342,5.81082074667989,-3.81898209352159,0.000134003488543196,0.00436655269984657,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces","Keithomyces_carneus","100","100","100","100","100","100","100"
"ASV387","ASV387",32.8804707727866,21.3416279143218,5.86925452277397,3.63617352621388,0.000276717961133758,0.00803685208858044,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens","100","100","100","100","100","100","100"
"ASV392","ASV392",24.5241447828582,-19.7253757544516,5.61371322546714,-3.51378400752029,0.00044177187269168,0.0113501388830016,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Mycopappus","Unclassified","100","100","99","99","98","96","96"
"ASV397","ASV397",27.0062497335835,-22.660615489737,3.33740407391817,-6.78989267941209,1.12216990427264e-11,7.49609496054125e-09,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans","100","100","100","100","100","100","100"
"ASV400","ASV400",16.5243890773895,-21.5658184478859,5.23949245286745,-4.11601288519528,3.85482764341098e-05,0.00167833571669353,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_cabanerensis","100","100","100","100","100","99","98"
"ASV403","ASV403",15.4514777300873,-24.2524838729571,6.32635924298054,-3.83356096950496,0.000126301477763602,0.00421846935730432,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Unclassified","100","100","100","100","100","98","51"
"ASV405","ASV405",2.88939163755644,-23.1591918418266,7.43146435592591,-3.11636990135858,0.00183092449111167,0.0309634825332303,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_lignicola","100","100","100","100","100","89","81"
"ASV413","ASV413",5.13706428896869,-26.1949392722959,7.46587742564203,-3.50862166345347,0.000450435162903402,0.0113543656158292,"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis","GS11_gen_Incertae_sedis","Unclassified","99","98","98","98","98","98","98"
"ASV415","ASV415",15.7042036464508,18.030213942523,5.63543262221223,3.19943740813373,0.00137696082907874,0.02637771682513,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis","Unclassified","98","98","77","73","66","65","65"
"ASV429","ASV429",10.9480649762997,22.9684458110116,7.42618054498443,3.09290161636647,0.00198209834054599,0.0327256336200551,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV433","ASV433",30.8344124907372,-22.6263678624973,4.75013459224086,-4.76331089638102,1.90442079547474e-06,0.000179446656030597,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Plicaria","Unclassified","100","100","100","100","100","91","91"
"ASV439","ASV439",25.2346019448396,23.8650737228609,5.80213440019535,4.11315424235215,3.90289424424177e-05,0.00167833571669353,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Unclassified","100","100","100","100","100","94","78"
"ASV440","ASV440",12.854011362838,18.6920646034794,4.37158270159635,4.27581173213392,1.90442113751373e-05,0.00103277363638417,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_darii","100","100","100","100","100","100","97"
"ASV445","ASV445",14.9168150996884,-19.1666244757696,5.37542339231027,-3.56560275850794,0.000363020886159854,0.00969991807819131,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii","100","100","100","100","100","100","100"
"ASV481","ASV481",5.11003064060037,-19.2359382653812,4.35562787724286,-4.41634106666561,1.00385648556654e-05,0.000638643935579478,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","100","100","73","69","57","57","57"
"ASV491","ASV491",8.98787264841655,-22.1110229882199,5.50009343021439,-4.02011770686558,5.81690709014191e-05,0.00235496602194836,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Unclassified","Unclassified","100","100","100","100","100","56","40"
"ASV502","ASV502",15.9771424834407,21.1598291031473,5.42846244163058,3.8979415130284,9.70138385845965e-05,0.00346338372046689,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_rubiginosa","100","100","100","100","100","67","67"
"ASV509","ASV509",22.8877937273527,-20.9125634113618,6.62727464930304,-3.15552991508524,0.00160206836370107,0.028538177785395,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Ochrocladosporium","Ochrocladosporium_frigidarii","100","100","100","100","85","85","83"
"ASV516","ASV516",22.9661206071521,22.8623800200929,7.42615623831208,3.07862900892715,0.00207955469306678,0.0334733140956292,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV519","ASV519",9.50177941524038,21.5775887199057,6.64564288408162,3.24687755515583,0.00116678575658884,0.0236367396932506,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","100","100","100","100","100","81","46"
"ASV567","ASV567",23.2743021445812,-25.3014503763536,6.04816081011763,-4.1833296386611,2.87270381092864e-05,0.00142145640422247,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","97"
"ASV603","ASV603",15.8539052524963,22.2964387238061,7.4261931565839,3.00240490028711,0.00267855648745673,0.0421006054969669,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax","100","100","100","100","100","100","100"
"ASV608","ASV608",21.9488619768334,-19.8394284125089,5.68116736023656,-3.4921394063073,0.000479168092211101,0.0118549735406302,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Unclassified","100","100","100","100","100","100","57"
"ASV642","ASV642",4.41537393152834,20.8042924935835,6.81492542927714,3.05275423913043,0.00226751559608165,0.036064295671013,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","85","85","85","59","22"
"ASV655","ASV655",9.59233134189002,-28.244938233889,6.04916636586354,-4.66922820858093,3.02333389173556e-06,0.00025244837995992,"Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Unclassified","Unclassified","100","99","96","85","84","33","30"
"ASV685","ASV685",11.0046246360963,22.4337611305055,7.13177240464614,3.14560811221213,0.00165741924767539,0.0291356857222936,"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum_nigritum","100","100","100","100","100","100","70"
"ASV686","ASV686",10.6340157206491,16.8661112299452,3.88764116615201,4.33839197320756,1.43529003198451e-05,0.000833716296839698,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces","Unclassified","100","100","100","100","100","100","98"
"ASV840","ASV840",9.06518356814896,21.7004458200968,5.28463382441338,4.10632913104545,4.01996578848749e-05,0.00167833571669353,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","100","100","98","82","30","26","26"
"ASV844","ASV844",11.6049036468129,-24.8764309668162,7.43116434249479,-3.34758186204568,0.000815199073502332,0.0170172806593612,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_diversispora","100","100","100","100","100","100","100"
"ASV879","ASV879",12.0247124521285,23.4455690223682,7.42608164880319,3.15719246450068,0.00159296167473229,0.028538177785395,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Unclassified","Unclassified","100","100","100","100","100","59","58"
"ASV897","ASV897",8.13209271255021,-20.1709756150584,5.15422692171679,-3.91348225862352,9.09745874416094e-05,0.00337616802283306,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Warcupia","Warcupia_terrestris","100","100","100","100","100","100","95"
"ASV944","ASV944",9.01689883745198,20.208347966713,6.31832618805444,3.19837048060598,0.00138206600131669,0.02637771682513,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vesiculosus","100","100","100","100","100","100","100"
"ASV956","ASV956",7.12342577353216,-21.2744886004661,5.9950675373597,-3.54866537664323,0.00038718877752294,0.0101428275837382,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","99","99","99","33","32"
"ASV967","ASV967",6.29366823392804,-18.8209570273948,5.4126167300819,-3.47723808389995,0.000506607745163761,0.0123059626825234,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae","100","100","100","100","100","92","78"
"ASV1012","ASV1012",4.31878385377126,21.2176154591501,5.11206164833187,4.1505007018203,3.31748751001003e-05,0.00158291546906193,"Fungi","Ascomycota","Sareomycetes","Sareales","Sareales_fam_Incertae_sedis","Sareales_gen_Incertae_sedis","Unclassified","100","100","98","98","98","98","98"
"ASV1047","ASV1047",6.87327739423524,-21.0031844380451,5.56536642341137,-3.77390864143154,0.000160709633360637,0.00511209690880503,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentithecium","Unclassified","100","100","100","100","100","96","92"
"ASV1074","ASV1074",5.47846270951817,-25.3072559013705,7.43123782291271,-3.40552361590969,0.000660373016766908,0.0149535313627219,"Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV1139","ASV1139",5.56619120220693,21.85153474192,7.4262027131736,2.942491012689,0.00325583236232218,0.0494294549552549,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys","Fibulochlamys_chilensis","100","100","100","100","100","99","99"
"ASV1163","ASV1163",4.20811937577824,19.3533996643509,3.93690052625467,4.91589755323651,8.83766073721058e-07,9.29567052541533e-05,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_micaceus","100","100","100","100","100","100","100"
"ASV1242","ASV1242",5.85997039999061,19.3083804818519,3.9313801752255,4.91134909910979,9.04518838550892e-07,9.29567052541533e-05,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Hymenogaster_raphanodorus","100","100","100","100","100","100","60"
"ASV1262","ASV1262",5.26482061944528,23.6897229308155,7.42618978754,3.19002390304691,0.00142261026756829,0.0263973238537672,"Fungi","Ascomycota","Sordariomycetes","Unclassified","Unclassified","Unclassified","Unclassified","98","97","87","12","10","10","9"
"ASV1270","ASV1270",6.16471097522743,-23.5500622049107,6.98509267967431,-3.37147455085861,0.000747669461476948,0.016111070976342,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Unclassified","100","100","98","98","95","92","39"
"ASV1274","ASV1274",6.38319577268747,-23.2036542478146,7.43143128349322,-3.12236679081657,0.00179403272150647,0.0307285604606749,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Myxomphalia","Myxomphalia_maura","100","100","100","100","100","100","100"
"ASV1613","ASV1613",1.88502973248906,-22.9563681217211,7.43175534651251,-3.08895638397109,0.00200860924913512,0.0327256336200551,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Unclassified","Unclassified","100","100","100","100","100","35","32"
"ASV2722","ASV2722",1.54861728649925,21.995243088151,7.42675824532951,2.96162098745886,0.00306024234774501,0.0469940663975555,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna","Unclassified","100","100","100","100","94","93","37"
