"","Kingdom","Phylum","Class","Order","Family","Abundance","Prevalence","Total_Abundance","Percentage"
"251","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae",500,13,3821741,0.0130830425191032
"252","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae",14,2,3821741,0.00036632519053489
"253","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae",297,12,3821741,0.0077713272563473
"254","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae",79410,88,3821741,2.07784881288397
"255","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae",104139,93,3821741,2.72490992979378
"256","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae",565,2,3821741,0.0147838380465866
"257","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae",69,1,3821741,0.00180545986763624
"258","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae",105,7,3821741,0.00274743892901167
"259","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae",864,29,3821741,0.0226074974730103
"260","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae",5643,14,3821741,0.147655217870599
"261","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae",393,7,3821741,0.0102832714200151
"262","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",5452,38,3821741,0.142657495628301
"263","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae",28,1,3821741,0.000732650381069779
"264","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae",50844,52,3821741,1.33038842768257
"265","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae",19,1,3821741,0.000497155615725922
"266","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae",20,1,3821741,0.000523321700764128
"267","Fungi","Basidiomycota","Agaricomycetes","GS28","GS28_fam_Incertae_sedis",17,2,3821741,0.000444823445649509
"268","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae",4195,73,3821741,0.109766726735276
"269","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis",5682,50,3821741,0.148675695187089
"270","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae",1613,18,3821741,0.0422058951666269
"271","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae",2646,21,3821741,0.0692354610110942
"272","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Lentariaceae",14,1,3821741,0.00036632519053489
"273","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",463,13,3821741,0.0121148973726896
"274","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis",274,9,3821741,0.00716950730046856
"275","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae",72,2,3821741,0.00188395812275086
"276","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae",741,29,3821741,0.0193890690133109
"277","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae",1200,37,3821741,0.0313993020458477
"278","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Trappeaceae",482,5,3821741,0.0126120529884155
"279","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae",285,13,3821741,0.00745733423588883
"280","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae",7418,83,3821741,0.194100018813415
"281","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae",19,1,3821741,0.000497155615725922
"282","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae",1809,12,3821741,0.0473344478341154
"283","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae",71,5,3821741,0.00185779203771266
"284","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae",52,2,3821741,0.00136063642198673
"285","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae",428,4,3821741,0.0111990843963523
"286","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae",11072,29,3821741,0.289710893543021
"287","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae",142,8,3821741,0.00371558407542531
"288","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis",114,4,3821741,0.00298293369435553
"289","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae",105,10,3821741,0.00274743892901167
"290","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae",3870,37,3821741,0.101262749097859
"291","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae",67,4,3821741,0.00175312769755983
"292","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae",1283,49,3821741,0.0335710871040188
"293","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae",1176,30,3821741,0.0307713160049307
"294","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae",53,2,3821741,0.00138680250702494
"295","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",626063,87,3821741,16.3816176972746
"296","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae",27,4,3821741,0.000706484296031573
"297","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae",75434,67,3821741,1.97381245877206
"298","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinales_fam_Incertae_sedis",216,14,3821741,0.00565187436825258
"299","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",7509,58,3821741,0.196481132551892
"300","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae",833,4,3821741,0.0217963488368259
"301","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",103934,85,3821741,2.71954588236094
"302","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae",10354,48,3821741,0.270923644485589
"303","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Trechisporales_fam_Incertae_sedis",5434,31,3821741,0.142186506097614
"304","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidaceae",161,1,3821741,0.00421273969115123
"305","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidales_fam_Incertae_sedis",448,14,3821741,0.0117224060971165
"306","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbaceae",18,1,3821741,0.000470989530687715
"307","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbales_fam_Incertae_sedis",405,22,3821741,0.0105972644404736
"308","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae",535,13,3821741,0.0139988554954404
"309","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Atractiellales_fam_Incertae_sedis",14,1,3821741,0.00036632519053489
"310","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Hoehnelomycetaceae",6,1,3821741,0.000156996510229238
"311","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae",587,19,3821741,0.0153594919174272
"312","Fungi","Basidiomycota","Classiculomycetes","Classiculales","Classiculales_fam_Incertae_sedis",9,2,3821741,0.000235494765343858
"313","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae",3385,37,3821741,0.0885721978543287
"314","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiales_fam_Incertae_sedis",62,3,3821741,0.0016222972723688
"315","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Microsporomycetaceae",30,2,3821741,0.000784982551146192
"316","Fungi","Basidiomycota","Cystobasidiomycetes","Naohideales","Naohideaceae",40,3,3821741,0.00104664340152826
"317","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","Sakaguchiaceae",776,17,3821741,0.0203048819896482
"318","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae",140,6,3821741,0.0036632519053489
"319","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae",18,2,3821741,0.000470989530687715
"320","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiomycetes_ord_Incertae_sedis","Exobasidiomycetes_fam_Incertae_sedis",32,1,3821741,0.000837314721222605
"321","Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis",50644,80,3821741,1.32515521067493
"322","Fungi","Basidiomycota","GS27","GS27_ord_Incertae_sedis","GS27_fam_Incertae_sedis",13,1,3821741,0.000340159105496683
"323","Fungi","Basidiomycota","GS27","GS27_ord_Incertae_sedis","GS27_ord_Incertae_sedis_fam_Incertae_sedis",306,13,3821741,0.00800682202169116
"324","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae",167720,98,3821741,4.38857578260798
"325","Fungi","Basidiomycota","Microbotryomycetes","Heterogastridiales","Heterogastridiaceae",9,1,3821741,0.000235494765343858
"326","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae",3073,6,3821741,0.0804083793224083
"327","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae",364,10,3821741,0.00952445495390713
"328","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriales_fam_Incertae_sedis",71,3,3821741,0.00185779203771266
"329","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae",1031,25,3821741,0.0269772336743908
"330","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiales_fam_Incertae_sedis",191,9,3821741,0.00499772224229742
"331","Fungi","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryales_fam_Incertae_sedis",4317,27,3821741,0.112958989109937
"332","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae",1577,46,3821741,0.0412639161052515
"333","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Colacogloeaceae",23,3,3821741,0.000601819955878747
"334","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis",506,21,3821741,0.0132400390293324
"335","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae",158,4,3821741,0.00413424143603661
"336","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae",1422,41,3821741,0.0372081729243295
"337","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolales_fam_Incertae_sedis",6154,74,3821741,0.161026087325122
"338","Fungi","Basidiomycota","Pucciniomycetes","Pachnocybales","Pachnocybaceae",517,5,3821741,0.0135278659647527
"339","Fungi","Basidiomycota","Pucciniomycetes","Platygloeales","Eocronartiaceae",34,5,3821741,0.000889646891299018
"340","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Coleosporiaceae",9,2,3821741,0.000235494765343858
"341","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiales_fam_Incertae_sedis",51,4,3821741,0.00133447033694853
"342","Fungi","Basidiomycota","Spiculogloeomycetes","Spiculogloeales","Spiculogloeales_fam_Incertae_sedis",393,5,3821741,0.0102832714200151
"343","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae",76,5,3821741,0.00198862246290369
"344","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae",316,21,3821741,0.00826848287207323
"345","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae",1072,21,3821741,0.0280500431609573
"346","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiales_fam_Incertae_sedis",13,1,3821741,0.000340159105496683
"347","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae",48348,97,3821741,1.2650778794272
"348","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae",15,3,3821741,0.000392491275573096
"349","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae",260,12,3821741,0.00680318210993367
"350","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Carcinomycetaceae",112,1,3821741,0.00293060152427912
"351","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae",564,17,3821741,0.0147576719615484
"352","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae",389,7,3821741,0.0101786070798623
"353","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Naemateliaceae",62,3,3821741,0.0016222972723688
"354","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae",75,3,3821741,0.00196245637786548
"355","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae",155,13,3821741,0.00405574318092199
"356","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Sirobasidiaceae",15,1,3821741,0.000392491275573096
"357","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Syzygosporaceae",735,14,3821741,0.0192320725030817
"358","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae",146,6,3821741,0.00382024841557814
"359","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellales_fam_Incertae_sedis",493,18,3821741,0.0128998799238358
"360","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae",182540,98,3821741,4.7763571628742
"361","Fungi","Basidiomycota","Tremellomycetes","Tremellomycetes_ord_Incertae_sedis","Tremellomycetes_fam_Incertae_sedis",527,12,3821741,0.0137895268151348
"362","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Tetragoniomycetaceae",78,2,3821741,0.0020409546329801
"363","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae",2949,52,3821741,0.0771637847776707
"364","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonales_fam_Incertae_sedis",2554,15,3821741,0.0668281811875792
"365","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae",2538,37,3821741,0.0664095238269679
"366","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae",41,2,3821741,0.00107280948656646
"367","Fungi","Calcarisporiellomycota","Calcarisporiellomycetes","Calcarisporiellales","Calcarisporiellaceae",1712,29,3821741,0.0447963375854094
"368","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae",97,5,3821741,0.00253811024870602
"369","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiales_fam_Incertae_sedis",147,4,3821741,0.00384641450061634
"370","Fungi","Chytridiomycota","Chytridiomycota_cls_Incertae_sedis","Chytridiomycota_ord_Incertae_sedis","Chytridiomycota_fam_Incertae_sedis",6303,80,3821741,0.164924833995815
"371","Fungi","Chytridiomycota","Cladochytriomycetes","Cladochytriales","Cladochytriales_fam_Incertae_sedis",25,2,3821741,0.00065415212595516
"372","Fungi","Chytridiomycota","GS14","GS14_ord_Incertae_sedis","GS14_fam_Incertae_sedis",1279,26,3821741,0.033466422763866
"373","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","Lobulomycetales_fam_Incertae_sedis",11,1,3821741,0.000287826935420271
"374","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae",1071,23,3821741,0.0280238770759191
"375","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidales_fam_Incertae_sedis",858,16,3821741,0.0224505009627811
"376","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Sonoraphlyctidaceae",94,3,3821741,0.0024596119935914
"377","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae",232,12,3821741,0.00607053172886389
"378","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae",9099,54,3821741,0.23808520776264
"379","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis",16933,87,3821741,0.443070317951949
"380","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae",1153,8,3821741,0.030169496049052
"381","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae",135,9,3821741,0.00353242148015787
"382","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae",434,14,3821741,0.0113560809065816
"383","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis",1607,44,3821741,0.0420488986563977
"384","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae",134,7,3821741,0.00350625539511966
"385","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",19,1,3821741,0.000497155615725922
"386","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae",758,6,3821741,0.0198338924589605
"387","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporales_fam_Incertae_sedis",59,4,3821741,0.00154379901725418
"388","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",112,4,3821741,0.00293060152427912
"389","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",713,9,3821741,0.0186564186322412
"390","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae",249,6,3821741,0.0065153551745134
"391","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",7693,29,3821741,0.201295692198922
"392","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae",62,1,3821741,0.0016222972723688
"393","Fungi","Kickxellomycota","GS19","GS19_ord_Incertae_sedis","GS19_fam_Incertae_sedis",174,13,3821741,0.00455289879664791
"394","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberaceae",1371,31,3821741,0.035873702587381
"395","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberales_fam_Incertae_sedis",3122,37,3821741,0.0816905174892804
"396","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Harpochytriaceae",10,1,3821741,0.000261660850382064
"397","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Monoblepharidales_fam_Incertae_sedis",202,10,3821741,0.00528554917771769
"398","Fungi","Monoblepharomycota","Monoblepharomycota_cls_Incertae_sedis","Monoblepharomycota_ord_Incertae_sedis","Monoblepharomycota_fam_Incertae_sedis",6080,29,3821741,0.159089797032295
"399","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae",505006,98,3821741,13.2140299408045
"400","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellales_fam_Incertae_sedis",526,15,3821741,0.0137633607300966
"401","Fungi","Mortierellomycota","Mortierellomycota_cls_Incertae_sedis","Mortierellomycota_ord_Incertae_sedis","Mortierellomycota_fam_Incertae_sedis",281,5,3821741,0.007352669895736
"402","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae",772,13,3821741,0.0202002176494953
"403","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonales_fam_Incertae_sedis",1069,12,3821741,0.0279715449058426
"404","Fungi","Mucoromycota","Endogonomycetes","Endogonomycetes_ord_Incertae_sedis","Endogonomycetes_fam_Incertae_sedis",500,17,3821741,0.0130830425191032
"405","Fungi","Mucoromycota","Endogonomycetes","GS21","GS21_fam_Incertae_sedis",521,7,3821741,0.0136325303049055
"406","Fungi","Mucoromycota","Endogonomycetes","GS22","GS22_fam_Incertae_sedis",3531,69,3821741,0.0923924462699068
"407","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Backusellaceae",17,1,3821741,0.000444823445649509
"408","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae",2891,42,3821741,0.0756461518454547
"409","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Lichtheimiaceae",61,2,3821741,0.00159613118733059
"410","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae",1582,16,3821741,0.0413947465304425
"411","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Saksenaeaceae",299,9,3821741,0.00782365942642372
"412","Fungi","Mucoromycota","Mucoromycetes","Mucoromycetes_ord_Incertae_sedis","Mucoromycetes_fam_Incertae_sedis",14,1,3821741,0.00036632519053489
"413","Fungi","Mucoromycota","Mucoromycota_cls_Incertae_sedis","Mucoromycota_ord_Incertae_sedis","Mucoromycota_fam_Incertae_sedis",7,1,3821741,0.000183162595267445
"414","Fungi","Mucoromycota","Mucoromycotina_cls_Incertae_sedis","Mucoromycotina_ord_Incertae_sedis","Mucoromycotina_fam_Incertae_sedis",81,1,3821741,0.00211945288809472
"415","Fungi","Mucoromycota","Umbelopsidomycetes","GS23","GS23_fam_Incertae_sedis",42,1,3821741,0.00109897557160467
"416","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae",184886,97,3821741,4.83774279837383
"417","Fungi","Olpidiomycota","GS17","GS17_ord_Incertae_sedis","GS17_fam_Incertae_sedis",411,5,3821741,0.0107542609507028
"418","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_fam_Incertae_sedis",90,4,3821741,0.00235494765343858
"419","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_ord_Incertae_sedis_fam_Incertae_sedis",19,1,3821741,0.000497155615725922
"420","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae",136,2,3821741,0.00355858756519607
"421","Fungi","Olpidiomycota","Olpidiomycota_cls_Incertae_sedis","Olpidiomycota_ord_Incertae_sedis","Olpidiomycota_fam_Incertae_sedis",271,6,3821741,0.00709100904535394
"422","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis",2902,61,3821741,0.075933978780875
"423","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS04","GS04_fam_Incertae_sedis",15,1,3821741,0.000392491275573096
"424","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS05","GS05_fam_Incertae_sedis",550,14,3821741,0.0143913467710135
"425","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","GS07_fam_Incertae_sedis",47,4,3821741,0.0012298059967957
"426","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS08","GS08_fam_Incertae_sedis",112,6,3821741,0.00293060152427912
"427","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis",9407,62,3821741,0.246144361954408
