"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence"
"310","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_rostellata",0.000516435561752782,1
"311","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum","Schizophyllum_commune",0.000225692877132798,1
"312","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae","Cystoderma","Cystoderma_simulatum",0.000381041088930756,1
"313","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae","Squamanita","Squamanita_mira",0.00214400897085725,2
"314","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","Cristinia","Cristinia_helvetica",0.00209962351578338,1
"315","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina","Galerina_castaneipes",0.000471455511743528,1
"316","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina","Galerina_venenata",0.000796408919779902,1
"317","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_capnoides",0.00358777183522495,9
"318","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_fasciculare",0.0531499874315665,35
"319","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Kuehneromyces","Kuehneromyces_lignicola",0.000276357606743126,1
"320","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_brunnescens",0.00122514921244956,3
"321","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_terrestris",0.0257518458490906,1
"322","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria","Tubaria_furfuracea",0.00163577021593385,3
"323","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Ampulloclitocybe","Ampulloclitocybe_avellaneialba",0.00504798500767675,5
"324","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia","Fayodia_gracilipes",0.0071955024466198,9
"325","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","Hemimycena_lactea",0.00329430003045151,1
"326","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hydropus","Hydropus_marginellus",0.0019202234441826,1
"327","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Myxomphalia","Myxomphalia_maura",0.0014941856688105,1
"328","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Paralepista","Paralepista_flaccida",0.00292281043021718,5
"329","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma_apium",0.338713505815333,1
"330","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma_atroviolaceum",0.000475245888089925,1
"331","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma_dulciolens",0.00107148979941711,1
"332","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma_fulvum",0.000240335095790702,1
"333","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma_scalpturatum",0.00480181595949013,1
"334","untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Macrotyphula","Macrotyphula_juncea",0.000125965737319449,1
"335","untreated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis","Athelopsis_lembospora",0.0136399218151968,8
"336","untreated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium","Byssocorticium_atrovirens",0.378385466576703,10
"337","untreated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma","Piloderma_byssinum",0.000632961468470607,1
"338","untreated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","Amphinema_diadema",0.00133141260694954,1
"339","untreated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","Oliveonia_pauxilla",0.000720331352422114,1
"340","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus","Boletus_fibrillosus",0.0111574007565963,1
"341","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Tylopilus","Tylopilus_porphyrosporus",0.0045475216007276,1
"342","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_mendocinensis",0.13884330227979,12
"343","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_zelleri",0.278134175283076,16
"344","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomus","Xerocomus_ferrugineus",0.00153909034518613,2
"345","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Chalciporus","Chalciporus_piperatoides",0.00418755857531709,3
"346","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora","Coniophora_fusispora",0.0294362671795078,4
"347","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora","Coniophora_puteana",0.000610897541830753,3
"348","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Meruliporia","Meruliporia_incrassata",0.000276357606743126,1
"349","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Gomphidius","Gomphidius_oregonensis",0.000590345130227206,2
"350","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova","Alpova_concolor",0.64262395564441,37
"351","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Melanogaster_macrocarpus",0.0675304181526475,7
"352","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae",2.05007129590908,28
"353","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_parksii",0.385598297423278,32
"354","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vesiculosus",0.0574724224118873,12
"355","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vinicolor",0.214448084947988,38
"356","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus_lakei",0.00351368425304101,4
"357","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus_ponderosus",0.00108601216333623,1
"358","untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae","Truncocolumella","Truncocolumella_citrina",0.0265551686674639,15
"359","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_conspersum",0.0071231799974674,4
"360","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_subcoronatum",0.00327064595257563,1
"361","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus","Craterellus_calicornucopioides",0.00569545218410044,3
"362","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus","Craterellus_tubaeformis",0.000272553829381303,1
"363","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Clavulina_coralloides",0.0550351343610104,6
"364","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Clavulina_rugosa",0.00664212548015365,1
"365","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Hydnum","Hydnum_oregonense",0.211287856033874,2
"366","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Minimedusa","Minimedusa_polyspora",0.00130213471175473,1
"367","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_muscicola",0.0035573461340648,1
"368","untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_oblongisporum",0.000995673968275767,1
"369","untreated","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Marchandiomyces","Marchandiomyces_allantosporus",0.000436528723590012,1
"370","untreated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum_fuscogleba",0.000501847712030658,1
"371","untreated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum_saccatum",0.0231679793652987,1
"372","untreated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Nidulariopsis","Nidulariopsis_iowensis",0.0154963743654736,2
"373","untreated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera","Radiigera_taylorii",0.0783852269778756,36
"374","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria","Gautieria_monticola",0.00593357958369274,3
"375","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria","Gautieria_otthii",0.0268143895442799,6
"376","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Clavariadelphus","Clavariadelphus_subfastigiatus",0.0183631190957246,2
"377","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Gomphus","Gomphus_clavatus",0.00164781664294809,1
"378","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_conjunctipes",0.00530105229844133,1
"379","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_fennica",0.00514724491556816,3
"380","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_formosa",0.244279815267204,2
"381","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_gracilioides",0.000389787565776652,1
"382","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_ossolana",0.001010128586639,1
"383","untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_rubella",0.00192617149929736,3
"384","untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Hymenochaete","Hymenochaete_cinnamomea",0.000949844161936172,2
"385","untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Skvortzovia","Skvortzovia_furfuracea",0.000272553829381303,1
"386","untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae","Peniophorella","Peniophorella_pubera",0.000276357606743126,1
"387","untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae","Resinicium","Resinicium_bicolor",0.00123586248221107,1
"388","untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon_borealis",0.00151004779880224,2
"389","untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon_novozelandicus",0.000533641659625561,1
"390","untreated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium_crassirhachis",0.00370407662911396,8
"391","untreated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium_nephriticum",0.000166099161199236,1
"392","untreated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Trappeaceae","Restingomyces","Restingomyces_yaaxtax",0.0108428489464888,3
"393","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Cinereomyces","Cinereomyces_lindbladii",0.000213685360178546,1
"394","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Fomitopsis","Fomitopsis_pinicola",0.000311290968114911,1
"395","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Jahnoporus","Jahnoporus_hirtus",0.00055411110790977,2
"396","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Obba","Obba_thailandica",0.00178929911844287,1
"397","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_ptychogaster",0.000130958617077004,1
"398","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_sericeomollis",0.00065475681358513,3
"399","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_applanatum",0.045274015180742,23
"400","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_australe",0.15426934696994,37
"401","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_reticulata",0.000808024188934621,3
"402","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus","Physisporinus_eminens",0.000276533377578674,1
"403","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_cremicolor",0.00234896186465302,4
"404","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_geogenium",0.000472490626283915,2
"405","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Cyanosporus","Cyanosporus_simulans",0.000196437925615506,1
"406","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Picipes","Picipes_submelanopus",0.00104739460591778,1
"407","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Polyporus","Polyporus_tubaeformis",0.00032241720786698,1
"408","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Fuscopostia","Fuscopostia_fragilis",0.000712081652029433,1
"409","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_bourdotii",0.00176042636013825,4
"410","untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_ochraceum",0.00151996683708719,1
"411","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_citrinus",0.00611943766107191,8
"412","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_rubescens",0.00825602986866619,2
"413","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucophleps","Leucophleps_spinispora",0.0196726343619912,6
"414","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Gloeodontia","Gloeodontia_subasperispora",0.000217202432667246,1
"415","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Bondarzewia","Bondarzewia_occidentalis",0.000677078631398393,1
"416","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum","Dichostereum_pallescens",0.0246231876696436,10
"417","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma","Scytinostroma_ochroleucum",0.00266986225141983,4
"418","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Vararia","Vararia_mediospora",0.0012605798667387,1
"419","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_brunneohepaticus",0.0444454668844464,1
"420","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_chrysorrheus",0.00849876110428503,4
"421","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus",1.53461601257664,29
"422","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_silviae",0.0713039728550235,3
"423","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_substriatus",0.00216063489425354,1
"424","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_xanthogalactus",0.00390094979647218,1
"425","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_adusta",2.08667749978768,6
"426","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_brevipes",0.000442931096531296,1
"427","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_candidissima",0.0128113524268344,2
"428","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens",0.31895887638297,6
"429","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremoricolor",0.323337535582901,12
"430","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_crenulata",0.937143445451432,21
"431","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_delica",0.0294019058564383,1
"432","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens",0.322033726553461,18
"433","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata",0.905782295157666,3
"434","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_minor",0.0921932109239307,10
"435","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax",0.162292465241771,2
"436","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_murrillii",0.0267155578837087,1
"437","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_nigricans",1.83851293039672,8
"438","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_obscurozelleri",0.308642987070396,4
"439","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_romellii",0.0559962919939102,3
"440","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis",0.359486434879841,5
"441","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila",0.927907957693489,10
"442","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_versicolor",0.00324392752591186,1
"443","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_vesca",1.05216146636831,5
"444","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_xerampelina",0.0395332687536111,2
"445","untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Aleurodiscus","Aleurodiscus_grantii",0.00143139152334288,3
"446","untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_confusa",0.00372283827992333,2
"447","untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_dimitica",0.139718825405031,5
"448","untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_incrustans",0.00490374214099413,2
"449","untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_australiana",0.000196437925615506,1
"450","untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_herbamans",0.00224071702944942,1
"451","untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_occidentalis",0.00755084587665979,2
"452","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Hydnellum","Hydnellum_fuligineoviolaceum",0.000506655612362397,1
"453","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Phellodon","Phellodon_secretus",0.000985770615463741,1
"454","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Phellodon","Phellodon_yunnanensis",0.00347162695011144,1
"455","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon","Amaurodon_mustialaensis",0.00246865458325213,1
"456","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_rotundisporus",0.120738867648308,7
"457","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_sciastrus",0.00189888440541182,1
"458","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_tristis",0.017248200015824,1
"459","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_atra",0.000498297483597708,1
"460","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_atroarenicolor",0.00144854775402364,2
"461","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia",0.260679559804935,21
"462","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_bryophila",0.00588538059696417,7
"463","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_cinerascens",0.000664810736693398,1
"464","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_coerulea",0.061567836656122,6
"465","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_coffeae",0.000971154640879412,1
"466","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_ellisii",0.00716124072555733,4
"467","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_farinosa",0.000632961468470607,1
"468","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_galzinii",0.0166650421439764,4
"469","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_globospora",0.00215696034511366,1
"470","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_lapida",0.00273817516062632,3
"471","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_lateritia",0.0222450652259528,3
"472","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_pallidocastanea",0.000470614290064502,1
"473","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa",0.024703003356558,2
"474","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina",0.114759997980222,21
"475","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_terrestris",0.0301489769308195,3
"476","untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_viridibasidia",0.000392875851231011,1
"477","untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_hymenocystis",0.000206001510677745,1
"478","untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_invisitata",0.0253793713848953,6
"479","untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_microspora",0.000382210816566109,1
"480","untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_stellulata",0.174347104515137,3
"481","untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_stevensonii",0.00147634415985717,1
"482","untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_verruculosa",0.000672931285585779,3
"483","untreated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Cystobasidiopsis","Cystobasidiopsis_nirenbergiae",0.000161034300305965,1
"484","untreated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","Kurtzmanomyces_tardus",0.000506655612362397,1
"485","untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_compressa",0.000489171521323431,1
"486","untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_exigua",0.00795537158389029,5
"487","untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_farinacea",0.0025211597334774,1
"488","untreated","Fungi","Basidiomycota","Cystobasidiomycetes","Naohideales","Naohideaceae","Naohidea","Naohidea_sebacea",0.00194017308838287,2
"489","untreated","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae","Exobasidium","Exobasidium_woronichinii",0.000720331352422114,1
"490","untreated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_magus",0.203265362773756,36
"491","untreated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_donianum",0.00730163403503607,1
"492","untreated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_hirsutum",0.01832716942113,8
"493","untreated","Fungi","Basidiomycota","Microbotryomycetes","Heterogastridiales","Heterogastridiaceae","Heterogastridium","Heterogastridium_pycnidioideum",0.000662983425414365,1
"494","untreated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Yamadamyces","Yamadamyces_rosulatus",0.00165892706663923,2
"495","untreated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_krtinense",0.000305570106513009,1
"496","untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Fellozyma","Fellozyma_inositophila",0.000598774814610105,1
"497","untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa","Hamamotoa_cerberi",0.000310201187627404,1
"498","untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia","Slooffia_pilatii",0.000510204081632653,1
