"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"1","untreated","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",689,12,3630440,0.0189784158394024
"2","untreated","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetales_fam_Incertae_sedis","Archaeorhizomycetales_gen_Incertae_sedis",24,3,3630440,0.000661076894260751
"3","untreated","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Gyrographa",9,1,3630440,0.000247903835347782
"4","untreated","Fungi","Ascomycota","Arthoniomycetes","Lichenostigmatales","Phaeococcomycetaceae","Phaeococcomyces",7,1,3630440,0.000192814094159386
"5","untreated","Fungi","Ascomycota","Candelariomycetes","Candelariales","Pycnoraceae","Pycnora",154,6,3630440,0.00424191007150648
"6","untreated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae_gen_Incertae_sedis",8,2,3630440,0.000220358964753584
"7","untreated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia",170,5,3630440,0.00468262800101365
"8","untreated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Dothiorella",11,1,3630440,0.000302993576536177
"9","untreated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Microdiplodia",310,3,3630440,0.00853890988420136
"10","untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiaceae","Chaetocapnodium",41,2,3630440,0.00112933969436212
"11","untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Capnodiales_gen_Incertae_sedis",899,17,3630440,0.024762838664184
"12","untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Pseudopenidiella",6,1,3630440,0.000165269223565188
"13","untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",4281,38,3630440,0.117919591013761
"14","untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium",133,5,3630440,0.00366346778902833
"15","untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia",33,2,3630440,0.000908980729608532
"16","untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea",66,2,3630440,0.00181796145921706
"17","untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideales_fam_Incertae_sedis","Dothideales_gen_Incertae_sedis",20,2,3630440,0.000550897411883959
"18","untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Dothiora",210,4,3630440,0.00578442282478157
"19","untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema",29,2,3630440,0.00079880124723174
"20","untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium",186,13,3630440,0.00512334593052082
"21","untreated","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_fam_Incertae_sedis","Pseudoarthrographis",502,12,3630440,0.0138275250382874
"22","untreated","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Eremomycetaceae","Eremomyces",10,1,3630440,0.000275448705941979
"23","untreated","Fungi","Ascomycota","Dothideomycetes","Dothideomycetidae_ord_Incertae_sedis","Pseudoperisporiaceae","Eudimeriolum",12,1,3630440,0.000330538447130375
"24","untreated","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum",14560,25,3630440,0.401053315851522
"25","untreated","Fungi","Ascomycota","Dothideomycetes","Microthyriales","Microthyriales_fam_Incertae_sedis","Parazalerion",42,4,3630440,0.00115688456495631
"26","untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Acrodontium",12,2,3630440,0.000330538447130375
"27","untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Pachyramichloridium",6,1,3630440,0.000165269223565188
"28","untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Capnobotryella",228,8,3630440,0.00628023049547713
"29","untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Devriesia",20,1,3630440,0.000550897411883959
"30","untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Penidiellomyces",17,1,3630440,0.000468262800101365
"31","untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",392,7,3630440,0.0107975892729256
"32","untreated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Lophium",298,13,3630440,0.00820837143707099
"33","untreated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Mytilinidion",28,2,3630440,0.000771256376637543
"34","untreated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiales_fam_Incertae_sedis","Halokirschsteiniothelia",11,1,3630440,0.000302993576536177
"35","untreated","Fungi","Ascomycota","Dothideomycetes","Phaeotrichales","Phaeotrichaceae","Phaeotrichum",411,4,3630440,0.0113209418142154
"36","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amorosiaceae","Angustimassarina",265,3,3630440,0.00729939070746246
"37","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Biatriosporaceae","Biatriospora",105,6,3630440,0.00289221141239078
"38","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",2935,30,3630440,0.080844195193971
"39","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",363,3,3630440,0.00999878802569385
"40","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Delitschiaceae","Delitschiaceae_gen_Incertae_sedis",412,9,3630440,0.0113484866848096
"41","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium",56,3,3630440,0.00154251275327509
"42","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",6,1,3630440,0.000165269223565188
"43","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Fuscostagonosporaceae","Fuscostagonospora",18,3,3630440,0.000495807670695563
"44","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentitheciaceae_gen_Incertae_sedis",175,4,3630440,0.00482035235398464
"45","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentithecium",776,11,3630440,0.0213748195810976
"46","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma",136,5,3630440,0.00374610240081092
"47","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Helminthosporium",133,3,3630440,0.00366346778902833
"48","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",150,10,3630440,0.00413173058912969
"49","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium",285,10,3630440,0.00785028811934642
"50","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Marjia",117,1,3630440,0.00322274985952116
"51","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanommataceae_gen_Incertae_sedis",7,1,3630440,0.000192814094159386
"52","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium",2321,36,3630440,0.0639316446491334
"53","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Uzbekistanica",12,1,3630440,0.000330538447130375
"54","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta",516,10,3630440,0.0142131532266061
"55","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna",1281,18,3630440,0.0352849792311676
"56","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora",276,4,3630440,0.00760238428399863
"57","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella",122,5,3630440,0.00336047421249215
"58","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae","Pleomassariaceae_gen_Incertae_sedis",1811,8,3630440,0.0498837606460925
"59","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",18,1,3630440,0.000495807670695563
"60","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces",165,9,3630440,0.00454490364804266
"61","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleospora",34,2,3630440,0.00093652560020273
"62","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora",30,1,3630440,0.000826346117825938
"63","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Cheiromyces",195,9,3630440,0.0053712497658686
"64","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Hobus",47,2,3630440,0.0012946089179273
"65","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Roussoellaceae","Roussoellaceae_gen_Incertae_sedis",30,2,3630440,0.000826346117825938
"66","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",18,1,3630440,0.000495807670695563
"67","untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella",8,1,3630440,0.000220358964753584
"68","untreated","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Tubeufiaceae_gen_Incertae_sedis",136,1,3630440,0.00374610240081092
"69","untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Cylindrosympodiaceae","Cylindrosympodium",163,4,3630440,0.00448981390685427
"70","untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pseudosigmoidea",450,13,3630440,0.0123951917673891
"71","untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Scolecobasidium",20,1,3630440,0.000550897411883959
"72","untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Sympoventuriaceae_gen_Incertae_sedis",79,4,3630440,0.00217604477694164
"73","untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Pseudoanungitea",358,8,3630440,0.00986106367272287
"74","untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella",109,4,3630440,0.00300239089476758
"75","untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",29,2,3630440,0.00079880124723174
"76","untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiales_fam_Incertae_sedis","Venturiales_gen_Incertae_sedis",294,4,3630440,0.0080981919546942
"77","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis",3120,16,3630440,0.0859399962538976
"78","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",277,4,3630440,0.00762992915459283
"79","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Epibryaceae","Epibryon",28,1,3630440,0.000771256376637543
"80","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia",6110,31,3630440,0.168299159330549
"81","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",14290,44,3630440,0.393616200791089
"82","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",8676,41,3630440,0.238979297275261
"83","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Fonsecaea",5,1,3630440,0.00013772435297099
"84","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis",10348,13,3630440,0.28503432090876
"85","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanchlenus",21,1,3630440,0.000578442282478157
"86","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanoctona",797,5,3630440,0.0219532618635758
"87","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Minimelanolocus",2343,2,3630440,0.0645376318022058
"88","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella",261,9,3630440,0.00718921122508566
"89","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",1278,11,3630440,0.035202344619385
"90","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Paracladophialophoraceae","Paracladophialophora",41,1,3630440,0.00112933969436212
"91","untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Alatosessilispora",7,1,3630440,0.000192814094159386
"92","untreated","Fungi","Ascomycota","Eurotiomycetes","Coryneliales","Coryneliaceae","Caliciopsis",10,1,3630440,0.000275448705941979
"93","untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",16,1,3630440,0.000440717929507167
"94","untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",1059,27,3630440,0.0291700179592556
"95","untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Phialomyces",16,1,3630440,0.000440717929507167
"96","untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Rasamsonia",20,1,3630440,0.000550897411883959
"97","untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces",1586,12,3630440,0.0436861647623979
"98","untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae","Elaphomyces",2093,9,3630440,0.0576514141536563
"99","untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_fam_Incertae_sedis","Eurotiales_gen_Incertae_sedis",244,11,3630440,0.0067209484249843
"100","untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago",23,1,3630440,0.000633532023666553
"101","untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella",16522,42,3630440,0.455096351957338
"102","untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnoascus",22,2,3630440,0.000605987153072355
"103","untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron",572,14,3630440,0.0157556659798812
"104","untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium",6,1,3630440,0.000165269223565188
"105","untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Myriodontium",43,1,3630440,0.00118442943555051
"106","untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Onygenaceae_gen_Incertae_sedis",13,1,3630440,0.000358083317724573
"107","untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Onygenales_gen_Incertae_sedis",974,7,3630440,0.0268287039587488
"108","untreated","Fungi","Ascomycota","Eurotiomycetes","Phaeomoniellales","Phaeomoniellaceae","Neophaeomoniella",13,1,3630440,0.000358083317724573
"109","untreated","Fungi","Ascomycota","Eurotiomycetes","Phaeomoniellales","Phaeomoniellaceae","Phaeomoniella",73,1,3630440,0.00201077555337645
"110","untreated","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum",4668,29,3630440,0.128579455933716
"111","untreated","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcales_fam_Incertae_sedis","Sclerococcales_gen_Incertae_sedis",320,8,3630440,0.00881435859014334
"112","untreated","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria",6,1,3630440,0.000165269223565188
"113","untreated","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariales_fam_Incertae_sedis","Verrucariales_gen_Incertae_sedis",31,2,3630440,0.000853890988420136
"114","untreated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum",1770,8,3630440,0.0487544209517304
"115","untreated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Glutinoglossum",619,2,3630440,0.0170502748978085
"116","untreated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Microglossum",178,4,3630440,0.00490298696576724
"117","untreated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum",4845,4,3630440,0.133454898028889
"118","untreated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossales_fam_Incertae_sedis","Geoglossales_gen_Incertae_sedis",122,2,3630440,0.00336047421249215
"119","untreated","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","Pyxidiophorales_fam_Incertae_sedis","Pyxidiophorales_gen_Incertae_sedis",34,3,3630440,0.00093652560020273
"120","untreated","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporales_fam_Incertae_sedis","Acarosporales_gen_Incertae_sedis",71,4,3630440,0.00195568581218805
"121","untreated","Fungi","Ascomycota","Lecanoromycetes","GS36","GS36_fam_Incertae_sedis","GS36_gen_Incertae_sedis",38,3,3630440,0.00104670508257952
"122","untreated","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanorales_fam_Incertae_sedis","Lecanorales_gen_Incertae_sedis",11,1,3630440,0.000302993576536177
"123","untreated","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Lecanoromycetes_fam_Incertae_sedis","Lecanoromycetes_gen_Incertae_sedis",183,11,3630440,0.00504071131873822
"124","untreated","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Micropeltidaceae","Micropeltidaceae_gen_Incertae_sedis",73,3,3630440,0.00201077555337645
"125","untreated","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Ostropales_fam_Incertae_sedis","Ostropales_gen_Incertae_sedis",75,4,3630440,0.00206586529456485
"126","untreated","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Cryptodiscus",10,1,3630440,0.000275448705941979
"127","untreated","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia",331,13,3630440,0.00911735216667952
"128","untreated","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia",37,1,3630440,0.00101916021198532
"129","untreated","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria",1634,16,3630440,0.0450083185509194
"130","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ascocorticiaceae","Ascocorticium",46,4,3630440,0.00126706404733311
"131","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium",7,2,3630440,0.000192814094159386
"132","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chlorociboriaceae","Brahmaculus",118,5,3630440,0.00325029473011536
"133","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Cryptosporiopsis",837,21,3630440,0.0230550566873437
"134","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Dermateaceae_gen_Incertae_sedis",64,2,3630440,0.00176287171802867
"135","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Pezicula",102,4,3630440,0.00280957680060819
"136","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Rhizodermea",24,2,3630440,0.000661076894260751
"137","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella",32,3,3630440,0.000881435859014334
"138","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria",43,1,3630440,0.00118442943555051
"139","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Curviclavula",6,1,3630440,0.000165269223565188
"140","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Hyalodendriella",18,2,3630440,0.000495807670695563
"141","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum",600,10,3630440,0.0165269223565188
"142","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Ascocoryne",67,4,3630440,0.00184550632981126
"143","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Bryoglossum",23,1,3630440,0.000633532023666553
"144","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Crocicreas",20,1,3630440,0.000550897411883959
"145","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula",156,8,3630440,0.00429699981269488
"146","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Helotium",4,1,3630440,0.000110179482376792
"147","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Phaeohelotium",120,1,3630440,0.00330538447130375
"148","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",15,1,3630440,0.000413173058912969
"149","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium",20,2,3630440,0.000550897411883959
"150","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Acidomelania",47,1,3630440,0.0012946089179273
"151","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara",1258,12,3630440,0.034651447207501
"152","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Humicolopsis",68,5,3630440,0.00187305120040546
"153","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola",411,4,3630440,0.0113209418142154
"154","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Mycoarthris",658,6,3630440,0.0181245248509822
"155","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Xenochalara",70,2,3630440,0.00192814094159386
"156","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Arachnopeziza",228,3,3630440,0.00628023049547713
"157","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Gemmina",38,3,3630440,0.00104670508257952
"158","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyalopeziza",68,4,3630440,0.00187305120040546
"159","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",294,7,3630440,0.0080981919546942
"160","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscyphaceae_gen_Incertae_sedis",42,1,3630440,0.00115688456495631
"161","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyphodiscus",555,12,3630440,0.0152874031797799
"162","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnellula",26,1,3630440,0.000716166635449147
"163","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Microscypha",8,1,3630440,0.000220358964753584
"164","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Pezizella",685,16,3630440,0.0188682363570256
"165","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Phialea",92,9,3630440,0.00253412809466621
"166","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Lachnaceae","Pezizellaster",12,1,3630440,0.000330538447130375
"167","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Flagellospora",1313,3,3630440,0.0361664150901819
"168","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Leotia",76,2,3630440,0.00209341016515904
"169","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leptodontidiaceae","Leptodontidium",963,11,3630440,0.0265257103822126
"170","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Loramycetaceae","Loramycetaceae_gen_Incertae_sedis",24,1,3630440,0.000661076894260751
"171","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Mollisia",317,12,3630440,0.00873172397836075
"172","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala",756,26,3630440,0.0208239221692137
"173","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron",21389,44,3630440,0.5891572371393
"174","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ploettnerulaceae","Cadophora",25,2,3630440,0.000688621764854949
"175","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Rutstroemia",63,3,3630440,0.00173532684743447
"176","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Martininia",20,1,3630440,0.000550897411883959
"177","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Mycopappus",2347,10,3630440,0.0646478112845826
"178","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Sclerotiniaceae_gen_Incertae_sedis",46,1,3630440,0.00126706404733311
"179","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Halenospora",197,4,3630440,0.005426339507057
"180","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Spirosphaera",1513,14,3630440,0.0416753892090215
"181","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Tricladiaceae_gen_Incertae_sedis",7,1,3630440,0.000192814094159386
"182","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tympanidaceae","Tympanidaceae_gen_Incertae_sedis",411,7,3630440,0.0113209418142154
"183","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Srinivasanomyces",178,8,3630440,0.00490298696576724
"184","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Vibrissea",23,2,3630440,0.000633532023666553
"185","untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Vibrisseaceae_gen_Incertae_sedis",133,2,3630440,0.00366346778902833
"186","untreated","Fungi","Ascomycota","Leotiomycetes","Leotiales","Leotiales_fam_Incertae_sedis","Leotiales_gen_Incertae_sedis",237,2,3630440,0.00652813433082491
"187","untreated","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismataceae","Rhytismataceae_gen_Incertae_sedis",113,10,3630440,0.00311257037714437
