"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV3","ASV3",1186.11703007046,-3.33201291266856,1.15116047283878,-2.89448169155058,0.0037978505667795,0.0473167500025822,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_humilis","100","100","100","100","100","100","100"
"ASV12","ASV12",188.236836480459,-23.854373996121,3.67429542827482,-6.49223081316606,8.45745485607448e-11,1.27949209894041e-08,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Unclassified","100","100","100","100","100","100","28"
"ASV13","ASV13",11.7070782924838,-18.4250481613467,4.77997794948947,-3.85463036776448,0.00011590460930956,0.00219183895105043,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila","100","100","100","100","100","100","60"
"ASV21","ASV21",17.2364562163492,-20.2491610225401,4.45518582702738,-4.54507663848691,5.49152695104642e-06,0.000176228092156308,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens","100","100","100","100","100","100","100"
"ASV26","ASV26",18.1427549299439,-22.8295546985116,6.04440380985292,-3.77697377883611,0.000158745436680146,0.00278169734777508,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","51"
"ASV29","ASV29",40.2884397866654,-22.2439131962829,4.59600577785995,-4.83983577728232,1.29946463605495e-06,5.50453219832876e-05,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa","100","100","100","100","100","83","69"
"ASV30","ASV30",27.4104725789513,-22.551832172968,6.04412309647007,-3.73120001247805,0.000190569844124092,0.00310482253734482,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","47"
"ASV41","ASV41",32.4526979008132,-23.2698176825514,6.04408278498993,-3.85001637309475,0.000118109929110018,0.00219435815662296,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis","100","100","100","100","100","100","100"
"ASV42","ASV42",9.77210206377325,-19.1357830038109,6.04601599968944,-3.16502354687679,0.00155070401099507,0.0202740191067134,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Unclassified","Unclassified","Unclassified","98","98","98","72","56","52","7"
"ASV43","ASV43",295.82804777733,-4.31146263660559,1.35469817713667,-3.18260016095868,0.00145959022280624,0.0193213255743975,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","92","55"
"ASV51","ASV51",25.5156342903387,-19.9368717937802,6.0462921755246,-3.2973715485475,0.0009759430384019,0.0132503035598412,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","100","100","100","100","100","100","98"
"ASV53","ASV53",15.7791567740883,-20.5088914777446,3.40012274734358,-6.03180914388093,1.621341991099e-09,1.32077012967219e-07,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","75","50"
"ASV54","ASV54",143.618782479318,-23.2952898071479,3.78984337879696,-6.14676847530905,7.90774228513614e-10,6.97858256663264e-08,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","66","25"
"ASV57","ASV57",123.237949587026,-24.1305027385805,2.28203839437008,-10.5741002421834,3.92930873124659e-26,4.16113794639014e-23,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_basiparvispora","100","100","100","100","100","95","95"
"ASV59","ASV59",15.1668377410945,-23.0655008571006,6.04412608833101,-3.81618459310961,0.000135531127486946,0.00243266888150297,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Unclassified","100","100","100","100","100","74","39"
"ASV86","ASV86",56.3346150646128,-21.2424083644502,3.90449056366426,-5.44050703109262,5.31291428536542e-08,2.96125064642209e-06,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Unclassified","Unclassified","100","100","100","100","100","39","39"
"ASV87","ASV87",15.5452618098117,-21.2052407196756,4.54640333835473,-4.6641793834661,3.09851009084271e-06,0.000117190078078658,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera","100","100","100","100","100","100","100"
"ASV90","ASV90",46.3341117760485,-23.1393685804147,3.10890394763682,-7.44293454225361,9.84728885366907e-14,1.73804648267259e-11,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","78"
"ASV94","ASV94",159.192456898265,-26.5785182974583,4.7892574275408,-5.54961154199346,2.86305037775617e-08,1.78351197061399e-06,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","100","100","100","30","30"
"ASV111","ASV111",60.4635899642264,-23.2587252493978,3.75976619972889,-6.18621584796283,6.16256131997226e-10,6.52615243785062e-08,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","62"
"ASV124","ASV124",44.0256586979593,-22.7465848067767,2.86841756458222,-7.93001168576015,2.1912526583936e-15,4.64107313047764e-13,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Unclassified","100","100","100","100","99","99","96"
"ASV126","ASV126",38.739198232293,-22.5299240355043,3.66187410530036,-6.15256652403572,7.62389754320188e-10,6.97858256663264e-08,"Fungi","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryales_fam_Incertae_sedis","Microbotryales_gen_Incertae_sedis","Unclassified","100","100","100","62","62","62","62"
