"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV244","ASV244",31.151730475103,-7.12791045648255,2.32113905299205,-3.07086748951743,0.0021343785181373,0.0169090209270211,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","97","97","76","73","59","59","59"
"ASV264","ASV264",11.7382349491094,-22.6913487773177,4.61788166603605,-4.91380039991276,8.93276931617281e-07,1.67606961116611e-05,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","100","100","100","100","66"
"ASV275","ASV275",45.2953211916413,-27.0831107723979,5.52771243373501,-4.89951514248692,9.60734461698299e-07,1.75641966972022e-05,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Unclassified","100","100","100","99","98","97","19"
"ASV276","ASV276",17.6359739801265,-23.3060107159997,4.65464452430931,-5.00704416723595,5.52722475334362e-07,1.12597464260971e-05,"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma","Unclassified","100","100","100","99","83","83","82"
"ASV316","ASV316",19.6050992718879,-22.2417447057254,3.00346938562472,-7.40535089592701,1.30804133642642e-13,1.16579184109005e-11,"Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","80","70","21","21","21","21","21"
"ASV340","ASV340",16.5947760151101,-16.6090608404879,5.53529566388025,-3.00057338379734,0.00269471813205251,0.020884065523407,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_krieglsteineri","100","100","100","100","100","100","72"
"ASV349","ASV349",10.2562035564684,-23.5129384342383,5.17445057475401,-4.54404541980887,5.51847588897693e-06,8.74371846409011e-05,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","51","51","51","51"
"ASV363","ASV363",8.23316370553452,-20.4155929939485,4.73539216164104,-4.31127819979191,1.62313536357028e-05,0.000203034300741335,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","99","99","99","40","40"
"ASV366","ASV366",7.4243494886734,-21.5169699765285,5.52727989527072,-3.89286780916215,9.90661393516155e-05,0.000894103257692429,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella","Unclassified","100","100","100","100","100","93","93"
"ASV368","ASV368",22.0243554374242,-21.8908073523455,3.71333919605894,-5.89518118236513,3.74270482625816e-09,1.48252696729004e-07,"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria","Unclassified","100","100","68","68","68","68","68"
