"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV48","ASV48",264.836052931089,18.7591953871675,4.29311922607975,4.36959571800606,1.24476770292723e-05,8.2431283438292e-05,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Unclassified","100","100","100","100","100","100","45"
"ASV50","ASV50",10.0721753153945,18.2975288034623,3.94100091508645,4.6428633734689,3.43613584244012e-06,2.49748410011501e-05,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Unclassified","100","100","100","100","100","68","50"
"ASV51","ASV51",25.5156342903387,18.5634145406431,4.48589589627333,4.1381732812981,3.5008193920077e-05,0.000208648835763659,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","100","100","100","100","100","100","98"
"ASV54","ASV54",142.206752874071,10.3911433859801,2.76827465503129,3.75365333316705,0.000174275844403749,0.000944258211496676,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","66","25"
"ASV56","ASV56",33.7179811588541,22.7710412053268,2.4248650413068,9.39064270276054,5.96352409049964e-21,4.44282544742223e-19,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae","100","100","100","100","100","100","83"
"ASV62","ASV62",7.96369483558533,-18.8521206337735,4.49429648819169,-4.1946766714892,2.73261095578481e-05,0.000169649596838307,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Unclassified","100","100","100","100","100","100","49"
"ASV73","ASV73",155.576514076626,-2.68038385327311,0.761494335876179,-3.51989992176245,0.000431709658815344,0.00221809445391332,"Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Unclassified","100","100","100","93","93","93","42"
"ASV77","ASV77",9.34502198674588,-12.983527655003,4.4946706741511,-2.88864937973575,0.0038690021229134,0.0177378866558184,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Unclassified","100","100","100","100","100","61","54"
"ASV87","ASV87",15.5452618098117,20.228659257902,3.25054412443854,6.22316094890607,4.87237086297564e-10,5.58448660448746e-09,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera","100","100","100","100","100","100","100"
"ASV88","ASV88",36.2635826605992,6.24401801086923,1.91498725639704,3.2606055157866,0.0011117459384781,0.00552167149444121,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina","100","100","100","100","100","97","97"
"ASV90","ASV90",46.3341117760485,22.1041215303071,2.2685876893862,9.74356055695941,1.96544477555469e-22,1.95234181038432e-20,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","78"
"ASV94","ASV94",159.192456898265,-8.2212491742362,3.10679307187044,-2.64621717122815,0.00813975406151651,0.035154300149738,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","100","100","100","30","30"
"ASV111","ASV111",45.6427306288505,21.9474551660833,2.71129873666918,8.0948125963595,5.73525790515543e-16,2.00381291555265e-14,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","62"
"ASV118","ASV118",7.45303199752777,21.5134483044997,4.48319461156829,4.79868713461314,1.59709044805959e-06,1.22034090646605e-05,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_autotrophica","100","100","100","100","100","100","100"
"ASV128","ASV128",15.4669541909578,20.1623893414947,3.53337767275996,5.70626499876692,1.15482160061811e-08,1.14712278994732e-07,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alliacea","100","100","100","100","100","100","100"
"ASV133","ASV133",48.8132229913758,23.2986211171356,1.80814278299279,12.8853878887663,5.44012981725569e-38,1.6211586855422e-35,"Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis","Geastrales_gen_Incertae_sedis","Unclassified","100","100","100","99","99","99","99"
"ASV137","ASV137",28.5035029133185,22.7725523400629,2.81550327398676,8.08827059462692,6.0517839731456e-16,2.00381291555265e-14,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","50","50","50","50"
"ASV144","ASV144",9.61932564223433,22.0824512044933,4.4830628164029,4.92575101194136,8.40369528396199e-07,6.7683816070829e-06,"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum","Trichoglossum_hirsutum","100","100","100","100","100","100","100"
"ASV148","ASV148",102.716459833319,-20.6748096840974,3.96084735704687,-5.21979460968476,1.79121666133518e-07,1.61752292447843e-06,"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium","Byssocorticium_atrovirens","100","100","100","100","100","100","100"
"ASV157","ASV157",10.1493034492289,18.8693073790578,2.86662071173216,6.58242204901114,4.62845484653699e-11,6.89639772134012e-10,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pulchella","100","100","100","100","100","100","89"
"ASV172","ASV172",16.6469985798772,-13.8559272266134,3.77738232520676,-3.6681294170706,0.000244331509410342,0.0012773822772681,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremoricolor","100","100","100","100","100","100","100"
"ASV181","ASV181",8.8090675014732,18.0560917432148,4.48725055849147,4.02386528406493,5.72506738247837e-05,0.000328090399995876,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia","100","100","100","100","100","74","70"
"ASV183","ASV183",8.05521881508397,18.8940090724596,4.48529709892438,4.21243200968572,2.52635771596492e-05,0.000160181829650542,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pantherinoides","100","100","100","100","100","100","61"
"ASV186","ASV186",22.2498055907131,22.8683132174598,2.7445601188689,8.33223257171148,7.93319101137914e-17,3.94015153565164e-15,"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria","Unclassified","100","100","63","63","63","63","63"
"ASV204","ASV204",9.71865667474512,19.1098559816617,4.4849445236382,4.26089015838254,2.0361429240848e-05,0.000131906650299406,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","84"
"ASV214","ASV214",52.0487412257441,23.6725227080534,2.06772197975297,11.4486004113965,2.38972691936634e-30,3.56069310985584e-28,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","91"
"ASV237","ASV237",16.3279870912949,-19.4044904934606,4.23727090239142,-4.57947838135842,4.66136963167527e-06,3.23043755869588e-05,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii","100","100","100","100","100","99","98"
"ASV238","ASV238",11.5626684320041,-20.6014947131094,4.47365986144941,-4.60506505884307,4.12336931527798e-06,2.92562870464961e-05,"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium","Unclassified","100","100","100","100","93","91","90"
"ASV241","ASV241",10.0488446043578,21.2378896319995,3.07529952695095,6.90595808501817,4.98657211735597e-12,8.25554717206711e-11,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","99","99","97","97","73"
"ASV245","ASV245",27.8874178206262,22.6963267541809,3.84665988715297,5.90026865384742,3.6291015600955e-09,3.72921470658089e-08,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","94"
"ASV262","ASV262",11.7724993323197,6.45656075702139,2.22573972499607,2.90086063725748,0.0037213934352037,0.0173277381826672,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","Unclassified","100","100","100","100","89","85","82"
"ASV290","ASV290",36.7916555491945,22.5945602535546,3.04400782982168,7.42263539278684,1.14812523092637e-13,3.11037562560052e-12,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_terricola","100","100","100","100","100","100","100"
