"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV133","ASV133",48.8132229913758,23.2194806751605,1.77894229854949,13.0524079921497,6.15701105754272e-39,4.16829648595642e-36,"Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis","Geastrales_gen_Incertae_sedis","Unclassified","100","100","100","99","99","99","99"
"ASV137","ASV137",28.5035029133185,22.2569553931214,2.7674339087807,8.04245236805945,8.80581206033744e-16,5.96153476484844e-14,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","50","50","50","50"
"ASV144","ASV144",9.61932564223433,17.9927304679788,4.40843366051749,4.0814338727889,4.47587127680971e-05,0.000496748336786913,"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum","Trichoglossum_hirsutum","100","100","100","100","100","100","100"
"ASV148","ASV148",102.716459833319,24.8362356590677,3.87859268515368,6.40341424716621,1.51940209820442e-10,3.42878406828131e-09,"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium","Byssocorticium_atrovirens","100","100","100","100","100","100","100"
"ASV157","ASV157",10.1493034492289,21.8830739665389,2.8140289781624,7.77642097375587,7.4605152607713e-15,4.20897402628514e-13,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pulchella","100","100","100","100","100","100","89"
"ASV172","ASV172",16.6469985798772,22.9276210303998,3.69795922651686,6.2000740478676,5.6436601663284e-10,1.15780543412252e-08,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremoricolor","100","100","100","100","100","100","100"
"ASV181","ASV181",8.8090675014732,21.7164971281859,4.40462576777019,4.93038416273438,8.20680685726355e-07,1.02889041525323e-05,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia","100","100","100","100","100","74","70"
"ASV183","ASV183",8.05521881508397,21.4978505744269,4.40467760240599,4.88068651441913,1.05717176235566e-06,1.30128233293597e-05,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pantherinoides","100","100","100","100","100","100","61"
"ASV186","ASV186",22.2498055907131,21.1508607990899,2.69820026494081,7.83887729680951,4.54592489323246e-15,2.79781013883489e-13,"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria","Unclassified","100","100","63","63","63","63","63"
"ASV198","ASV198",11.3993916526938,-21.8984787077415,3.4740056767215,-6.30352415785561,2.90952837342602e-10,6.15547096502942e-09,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Unclassified","Unclassified","100","100","100","100","100","53","53"
"ASV204","ASV204",9.71865667474512,21.7741056014967,4.40461501975324,4.94347531029318,7.67420730889218e-07,9.80271386437737e-06,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","84"
"ASV214","ASV214",52.0487412257441,23.0026447218948,2.03362981203474,11.3111268264108,1.15595340855823e-29,3.91290228796962e-27,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","91"
"ASV220","ASV220",33.0803979331716,-26.1523023907523,4.05696355050776,-6.44627492092679,1.1463264558181e-10,2.7716536092459e-09,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","100"
"ASV237","ASV237",16.3279870912949,21.9473196065986,4.15101925377899,5.2872121917089,1.24194546003099e-07,1.79376543120299e-06,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii","100","100","100","100","100","99","98"
"ASV241","ASV241",10.0488446043578,20.8366972392548,3.02249756181516,6.89386734417789,5.42956595014502e-12,1.59818093402095e-10,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","99","99","97","97","73"
"ASV245","ASV245",27.8874178206262,22.0885195896786,3.77975941140227,5.84389565194146,5.09939777544812e-09,9.33051971345507e-08,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","94"
