"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV9","ASV9",32.385461396957,24.1986129514512,5.52659704104607,4.378573789934,1.1945849477398e-05,0.000366737578956118,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_adusta","100","100","100","100","100","100","100"
"ASV17","ASV17",285.434199579868,23.8354886082927,2.91848730788922,8.16706947597849,3.15970947588148e-16,2.91009242728684e-13,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Unclassified","100","100","100","100","100","100","58"
"ASV19","ASV19",387.511925516325,9.47757350779285,2.52907184335399,3.74745127652204,0.000178640522878797,0.00316399849175715,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus","100","100","100","100","100","100","99"
"ASV26","ASV26",18.1427549299439,21.0383588257773,5.52668325685974,3.80668799856848,0.000140840240087874,0.00270237210668609,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","51"
"ASV28","ASV28",3.13457504982982,-18.2266130002225,5.53489703503982,-3.29303560388479,0.000991119229827945,0.0140433970872544,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Unclassified","100","100","100","100","100","100","52"
"ASV30","ASV30",27.4104725789513,20.9724452932283,5.52669899715,3.79475077329945,0.000147791837812378,0.00277788331888163,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","47"
"ASV41","ASV41",32.4526979008132,20.7843682258233,5.52673907794042,3.76069286657345,0.000169443372838841,0.00305994796832495,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis","100","100","100","100","100","100","100"
"ASV42","ASV42",9.77210206377325,20.5017113988397,5.52676154264503,3.70953427982128,0.000207640843518667,0.0036082493751074,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Unclassified","Unclassified","Unclassified","98","98","98","72","56","52","7"
"ASV46","ASV46",67.8402228883267,22.6262927395227,4.46291001413797,5.06985188315365,3.98125415239572e-07,2.44449004957097e-05,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus","100","100","100","100","100","100","100"
"ASV48","ASV48",265.289660971425,25.0503520548693,5.32179121220849,4.70712793042356,2.51231255237647e-06,9.25535944295492e-05,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Unclassified","100","100","100","100","100","100","45"
"ASV50","ASV50",10.0721753153945,20.2942544935173,4.98147097651531,4.07394815491101,4.62227756015318e-05,0.00113713322619311,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Unclassified","100","100","100","100","100","68","50"
"ASV51","ASV51",25.5156342903387,22.1396613049208,5.52661627189412,4.00600660796971,6.17539220267559e-05,0.00141794418338532,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","100","100","100","100","100","100","98"
"ASV59","ASV59",15.1668377410945,-18.12620214736,5.52912381125394,-3.27831366526213,0.00104429284337083,0.0145726319506748,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Unclassified","100","100","100","100","100","74","39"
"ASV61","ASV61",73.5641616628132,22.5414029050478,4.63922639478534,4.85887106746616,1.18056979144289e-06,4.94229444508592e-05,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens","100","100","100","100","100","100","93"
"ASV63","ASV63",70.6674166302036,22.8578593294222,4.36382912799456,5.23802803890416,1.62301409249116e-07,1.35890543562215e-05,"Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum","Unclassified","100","100","100","100","100","91","78"
"ASV69","ASV69",29.8061251866847,23.0997478398089,5.52660239555426,4.17973760124139,2.91845651226103e-05,0.000814514681149215,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_vesca","100","100","100","100","100","100","98"
"ASV77","ASV77",9.34502198674588,21.570290833265,5.52674952398468,3.90288916471707,9.50512357420025e-05,0.00198959518450873,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Unclassified","100","100","100","100","100","61","54"
"ASV94","ASV94",159.192456898265,-25.6677093120457,4.3317646812558,-5.92546253103586,3.11419588404489e-09,7.17043602301335e-07,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","100","100","100","30","30"
"ASV118","ASV118",5.44160477858114,17.2593722162058,5.52804820191198,3.12214575304107,0.00179538028773011,0.0232893696478794,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_autotrophica","100","100","100","100","100","100","100"
"ASV128","ASV128",15.4669541909578,21.4294861695137,4.55111930076617,4.70861885908069,2.49400919693223e-06,9.25535944295492e-05,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alliacea","100","100","100","100","100","100","100"
"ASV148","ASV148",102.716459833319,25.599804736202,5.13621442047495,4.98417757524904,6.22259132438301e-07,2.86550330487838e-05,"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium","Byssocorticium_atrovirens","100","100","100","100","100","100","100"
"ASV151","ASV151",144.486060374446,20.7272010144248,4.23696385236663,4.89199382780839,9.98195757976133e-07,4.37780139569532e-05,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_rehmii","100","100","100","100","100","100","100"
"ASV157","ASV157",13.0115991221164,20.4014167700149,3.60387647126924,5.66096450104732,1.50524565733362e-08,1.73291406300533e-06,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pulchella","100","100","100","100","100","100","89"
"ASV172","ASV172",16.6469985798772,21.4571666028233,4.91075796982018,4.36942051200479,1.24576674409189e-05,0.000370113281067301,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremoricolor","100","100","100","100","100","100","100"
"ASV181","ASV181",24.5883144503018,21.0536984085326,5.52666398749092,3.80947683017922,0.000139261155672736,0.00270237210668609,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia","100","100","100","100","100","74","70"
"ASV183","ASV183",8.05521881508397,20.0360472886482,5.52681925495723,3.62524019049059,0.000288693006125954,0.0047479689043215,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pantherinoides","100","100","100","100","100","100","61"
"ASV187","ASV187",22.1304107836623,15.9214354111276,5.53136487659123,2.87839181944174,0.00399708345809938,0.0465989096823991,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Unclassified","100","100","100","100","100","97","37"
"ASV202","ASV202",8.46138017524967,17.1428133684028,5.52908236627939,3.10048073672278,0.00193206780608216,0.024714367352801,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_hirsutum","100","100","100","100","100","100","98"
"ASV204","ASV204",9.71865667474512,20.3648070594578,5.52676949951934,3.6847578067493,0.000228920213214019,0.00383337302491112,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","84"
"ASV220","ASV220",33.0803979331716,-26.3581163872873,5.25582464998394,-5.0150296371413,5.30252915960163e-07,2.5826121511933e-05,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","100"
"ASV237","ASV237",16.3279870912949,22.4961180183252,5.5266578868232,4.07047414169801,4.69175489634509e-05,0.00113713322619311,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii","100","100","100","100","100","99","98"
"ASV238","ASV238",14.6194581108579,20.7932454382731,5.52671106559124,3.76231816563196,0.000168345696710371,0.00305994796832495,"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium","Unclassified","100","100","100","100","93","91","90"
"ASV241","ASV241",13.5100828341088,20.1249394089807,3.95509992653883,5.08835169345325,3.61189079447636e-07,2.37610815836623e-05,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","99","99","97","97","73"
"ASV245","ASV245",27.8874178206262,20.4928504225531,4.95073848738832,4.13935223497611,3.48287847816932e-05,0.000916494593826842,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","94"
"ASV275","ASV275",45.2953211916413,18.5544940732823,5.52723769526967,3.35691987503299,0.000788159494912823,0.0115221411875351,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Unclassified","100","100","100","99","98","97","19"
"ASV276","ASV276",17.6359739801265,21.5728785533178,4.65436000424588,4.63498279755716,3.56967164045731e-06,0.000126448753110045,"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma","Unclassified","100","100","100","99","83","83","82"
"ASV348","ASV348",11.6445047759368,20.491957448349,3.58552083274831,5.71519687214922,1.09577088147582e-08,1.44172140262747e-06,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales_gen_Incertae_sedis","Unclassified","98","97","97","97","89","88","88"
"ASV362","ASV362",8.68181816369566,18.6770316895241,5.52729271572604,3.37905601351361,0.000727351869792239,0.0109818208537484,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_zelleri","100","100","100","100","100","100","96"
"ASV366","ASV366",7.4243494886734,21.3953735055711,5.52680493707336,3.87120112780763,0.000108300385424555,0.00219150059466926,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella","Unclassified","100","100","100","100","100","93","93"
"ASV379","ASV379",12.2410264741254,21.5751039603314,5.5266987464093,3.9037959096918,9.46956436842053e-05,0.00198959518450873,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","100"
"ASV380","ASV380",33.7900763168207,17.3916568614572,5.52801554678648,3.14609405748999,0.00165466783293231,0.0217707010590095,"Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV388","ASV388",21.6599671470071,19.2457706181132,3.78227841058658,5.08840665040533,3.61084445494462e-07,2.37610815836623e-05,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha","100","100","100","100","100","100","97"
"ASV410","ASV410",34.8769965298445,16.3969481744659,5.53013536928179,2.96501750491425,0.0030266570696813,0.0376696102861686,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","65"
"ASV428","ASV428",5.72257190089445,19.8620809170906,5.52689036069979,3.59371719372695,0.000325993665159383,0.00526737132652266,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens","100","100","100","100","100","100","82"
"ASV429","ASV429",10.9480649762997,18.0050322232968,5.52702194413165,3.25763718785552,0.00112343940505862,0.0152159954714557,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV438","ASV438",7.61811318510515,-28.1095277803278,5.48817369705883,-5.12183639438963,3.0257436584132e-07,2.32225825783213e-05,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha","100","100","100","100","100","100","100"
"ASV439","ASV439",25.2346019448396,19.8122472504635,4.32896780910327,4.5766677240706,4.72440952183425e-06,0.00016115485813368,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster","Unclassified","100","100","100","100","100","94","78"
"ASV440","ASV440",12.854011362838,20.204891212218,3.27430136074123,6.17074880598164,6.79673292748694e-10,3.12989551310774e-07,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_darii","100","100","100","100","100","100","97"
"ASV445","ASV445",14.9168150996884,20.0646749366996,4.00163988281841,5.01411309469652,5.32786437271148e-07,2.5826121511933e-05,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii","100","100","100","100","100","100","100"
"ASV446","ASV446",29.1858712334588,19.47446595964,4.86761414888678,4.00082368157586,6.3122379499238e-05,0.00141794418338532,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Unclassified","100","99","99","99","99","98","98"
"ASV477","ASV477",11.8409692026426,20.9600167651464,4.82693679333993,4.34230189093557,1.40997607097597e-05,0.000405808737927772,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Unclassified","100","100","100","100","100","100","30"
