"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV157","ASV157",13.0115991221164,-15.7869331676718,4.71256044741969,-3.34996937308586,0.000808204961158196,0.0140528699368731,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_pulchella","100","100","100","100","100","100","89"
"ASV185","ASV185",10.6743868896923,-19.1528842234189,4.62114641632594,-4.14461748187725,3.40381417149108e-05,0.00126089116265669,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_assimilata","100","100","100","100","100","100","100"
"ASV187","ASV187",22.1304107836623,24.1135690801792,7.17663894212253,3.36000867183761,0.000779400260493066,0.0140288832520518,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria","Unclassified","100","100","100","100","100","97","37"
"ASV222","ASV222",25.8473945066252,-17.8596753574938,5.27673019737592,-3.38461029642473,0.000712793749643601,0.0134955616599189,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis","Unclassified","100","100","97","97","93","91","91"
"ASV241","ASV241",13.5100828341088,20.0783557088367,5.11944107195575,3.92198199503179,8.78235562493192e-05,0.00249418899748066,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","99","99","97","97","73"
"ASV244","ASV244",31.151730475103,-9.5664553083396,2.96381401361559,-3.2277515607902,0.00124767282887937,0.0189824508965218,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","97","97","76","73","59","59","59"
"ASV245","ASV245",27.8874178206262,20.1017572906822,6.42402777957558,3.12915167561904,0.001753117888126,0.0240912329142475,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","94"
"ASV264","ASV264",11.7382349491094,-24.3069130861429,5.98710193755463,-4.05987961114803,4.90980243050761e-05,0.00167326066831699,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","100","100","100","100","66"
"ASV275","ASV275",45.2953211916413,-22.6892900895408,7.21272462237745,-3.14573081289522,0.00165672412129804,0.0235254825224322,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Unclassified","100","100","100","99","98","97","19"
"ASV316","ASV316",19.6050992718879,-24.226812148549,3.86703244573024,-6.26496221289761,3.72915826232143e-10,7.94310709874464e-08,"Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","80","70","21","21","21","21","21"
"ASV348","ASV348",11.6445047759368,17.5064060980659,4.64260440513541,3.77081581163823,0.000162714740064249,0.00447203092047548,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales_gen_Incertae_sedis","Unclassified","98","97","97","97","89","88","88"
"ASV363","ASV363",8.23316370553452,-22.5512398307631,6.14072837261177,-3.67240471526859,0.000240278753548726,0.00584907137210041,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","99","99","99","40","40"
"ASV368","ASV368",22.0243554374242,-23.9734342622842,4.80091632643342,-4.99351220313684,5.92910375741849e-07,3.8858433856312e-05,"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria","Unclassified","100","100","68","68","68","68","68"
"ASV380","ASV380",33.7900763168207,21.9455015185168,7.17683194452184,3.05782574932218,0.00222949176771278,0.0296801091576764,"Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV387","ASV387",32.8804707727866,-17.8821754704096,5.70657784381821,-3.13360755952553,0.00172671621179977,0.0240912329142475,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens","100","100","100","100","100","100","100"
"ASV388","ASV388",21.6599671470071,22.6859311088532,4.89125733863667,4.63805715754395,3.51699535980828e-06,0.00019976533643711,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha","100","100","100","100","100","100","97"
"ASV397","ASV397",27.0062497335835,-21.8994597417713,3.14619331002289,-6.96062116463275,3.38775646365719e-12,1.44318425351796e-09,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans","100","100","100","100","100","100","100"
"ASV405","ASV405",2.88939163755644,22.7633316755545,7.17708186046649,3.17166950553285,0.00151565386936697,0.0222893262572172,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_lignicola","100","100","100","100","100","89","81"
"ASV410","ASV410",34.8769965298445,24.6563290491007,7.1766191382248,3.43564686577468,0.000591140957276071,0.0118227965663899,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","65"
"ASV413","ASV413",5.13706428896869,-22.7636865100194,7.17792827231831,-3.17134494054608,0.00151734850107817,0.0222893262572172,"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis","GS11_gen_Incertae_sedis","Unclassified","99","98","98","98","98","98","98"
"ASV415","ASV415",15.7042036464508,-23.8028410758596,5.44281900553115,-4.37325603729804,1.22407021158451e-05,0.000548898852773686,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis","Unclassified","98","98","77","73","66","65","65"
"ASV424","ASV424",21.2855240018332,24.11997451724,7.17665419576529,3.36089406836299,0.000776906160664159,0.0140288832520518,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Unclassified","100","100","100","99","98","79","79"
"ASV429","ASV429",10.9480649762997,-29.9995083087229,7.212724622371,-4.15924770171821,3.19297491032e-05,0.00126089116265669,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV438","ASV438",7.61811318510515,-24.6392407372838,7.17693568961035,-3.43311432662726,0.000596690437036112,0.0118227965663899,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha","100","100","100","100","100","100","100"
"ASV440","ASV440",12.854011362838,-21.7976823606534,4.28474509495489,-5.08727634377114,3.63242363636829e-07,2.57902078182148e-05,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_darii","100","100","100","100","100","100","97"
"ASV445","ASV445",14.9168150996884,16.8516026809845,5.19056098116851,3.24658601298058,0.00116798148998903,0.0186605093252653,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_gamsii","100","100","100","100","100","100","100"
"ASV502","ASV502",15.9771424834407,-21.2296476091859,5.24983235389796,-4.04387153304488,5.257573485964e-05,0.00172286638847743,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_rubiginosa","100","100","100","100","100","67","67"
"ASV519","ASV519",9.50177941524038,-21.992581972997,6.42354641824512,-3.42374453939189,0.000617646530578403,0.0119598828193818,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","100","100","100","100","100","81","46"
"ASV536","ASV536",22.222043016933,21.4638156634155,6.02403426264333,3.56303014352333,0.000366598564772359,0.00821952571542236,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella","Unclassified","100","100","100","100","100","85","85"
"ASV567","ASV567",23.2743021445812,-21.7282596281555,5.8005661647792,-3.74588600679855,0.000179758208858565,0.0047860623108593,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","100","100","100","100","100","100","97"
"ASV587","ASV587",9.77866306887535,-22.5351550077106,6.15963516603899,-3.65852106500686,0.000253674893579406,0.00600363914804593,"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Trechisporales_fam_Incertae_sedis","Trechisporales_gen_Incertae_sedis","Unclassified","100","100","100","100","79","79","79"
"ASV608","ASV608",21.9488619768334,-21.3711997222332,5.44300328949986,-3.92636171347913,8.62404363738656e-05,0.00249418899748066,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Unclassified","100","100","100","100","100","100","57"
"ASV662","ASV662",11.4698706075925,21.5932562194975,7.17690797922901,3.00871298364023,0.00262356838451541,0.0333623919941363,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae","100","100","100","100","100","100","97"
"ASV673","ASV673",13.7410010155215,20.412105217809,4.52671132238476,4.50925711053636,6.5055028315049e-06,0.00032604049484954,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","Unclassified","100","100","99","98","87","86","86"
"ASV685","ASV685",11.0046246360963,-29.312749735146,6.92995375281549,-4.22986224449721,2.33834458708599e-05,0.000996134794098631,"Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum_nigritum","100","100","100","100","100","100","70"
"ASV686","ASV686",10.6340157206491,-22.5327600784447,3.7453247978087,-6.01623658691179,1.78518610988965e-09,3.04195713125197e-07,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces","Unclassified","100","100","100","100","100","100","98"
"ASV695","ASV695",17.7136851116582,18.5161754415336,4.10224176535705,4.51367240173421,6.37146104498248e-06,0.00032604049484954,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Unclassified","Unclassified","100","100","100","100","100","37","37"
"ASV706","ASV706",6.55498739891624,16.7074313135708,4.82718417214993,3.461113294571,0.0005379463678983,0.0114582576362338,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis","Unclassified","100","100","97","97","97","97","97"
"ASV780","ASV780",3.12358770919562,18.4645540886175,6.26480418052946,2.94734736418481,0.00320512939744821,0.0390110035232267,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Cryptosporiopsis","Unclassified","100","100","89","84","81","72","72"
"ASV840","ASV840",9.06518356814896,-21.2105727390431,5.11036838054672,-4.15049780359942,3.31752952007146e-05,0.00126089116265669,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","100","100","98","82","30","26","26"
"ASV844","ASV844",11.6049036468129,23.2743977494325,7.17677157164661,3.24301777158173,0.00118270833751681,0.0186605093252653,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_diversispora","100","100","100","100","100","100","100"
"ASV973","ASV973",1.44389459575949,-23.213203443506,7.17800480081558,-3.2339353466117,0.00122097092338708,0.0189139495768326,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta","Neopyrenochaeta_acicola","100","100","100","100","93","93","63"
"ASV988","ASV988",6.37609085632591,-26.8901421430767,7.21272462237423,-3.72815316692698,0.000192888139115788,0.00483354983901915,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","100","100","100","100","100","84","42"
"ASV1012","ASV1012",4.31878385377126,-20.0978695505513,4.94428931054558,-4.0648651986616,4.80602311868524e-05,0.00167326066831699,"Fungi","Ascomycota","Sareomycetes","Sareales","Sareales_fam_Incertae_sedis","Sareales_gen_Incertae_sedis","Unclassified","100","100","98","98","98","98","98"
"ASV1045","ASV1045",5.74002829704122,17.5384685413026,5.22577165157055,3.35614904566899,0.000790359619833906,0.0140288832520518,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Kurtzmaniella","Unclassified","100","100","100","100","64","64","64"
"ASV1074","ASV1074",5.47846270951817,22.39405739958,7.17684772102857,3.12031943132416,0.00180655018758376,0.0244314406320851,"Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV1139","ASV1139",5.56619120220693,-25.0390501773027,7.21272462238816,-3.47151062714663,0.000517538846526126,0.0113062332625707,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys","Fibulochlamys_chilensis","100","100","100","100","100","99","99"
"ASV1249","ASV1249",3.81236484607573,-21.4817429395166,7.17728530168454,-2.99301783844023,0.00276233603063213,0.0346104455602732,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","100","100","87","87","56","49","49"
"ASV1331","ASV1331",4.16116080325077,15.4848397593039,4.687928266027,3.30313069667067,0.000956118144241675,0.0159727972332139,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Unclassified","100","100","100","100","100","100","99"
"ASV1613","ASV1613",1.88502973248906,20.6824641127915,7.17738818004729,2.88161425771669,0.00395643761245694,0.0461765047371687,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Unclassified","Unclassified","100","100","100","100","100","35","32"
"ASV1863","ASV1863",2.45887593300742,-24.0436636225726,7.21272462238584,-3.33350639062931,0.000857587015066087,0.0146132827367261,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea","Unclassified","100","100","100","100","81","81","36"
"ASV2156","ASV2156",2.44478535203018,20.7528315893883,7.17728888921319,2.89145830824477,0.0038345846685496,0.0453759185778369,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Zygoascus","Unclassified","100","100","100","100","100","100","100"
