"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV840","ASV840",9.06518356814896,20.2742598494749,2.41479861008514,8.39583879367895,4.6257994263387e-17,1.15711068507415e-14,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","100","100","98","82","30","26","26"
"ASV844","ASV844",11.6049036468129,-30,3.38068845166812,-8.87393216763207,7.06075762314812e-19,3.68557008509639e-16,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_diversispora","100","100","100","100","100","100","100"
"ASV875","ASV875",1.29892028994239,-16.1642869461092,3.40036888626588,-4.7536862872134,1.99740890122348e-06,8.74365746510578e-05,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Unclassified","100","100","100","97","97","90","51"
"ASV879","ASV879",12.0247124521285,-23.9537778312119,3.38134169110357,-7.08410448261859,1.3994629583419e-12,1.44144684709216e-10,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Unclassified","Unclassified","100","100","100","100","100","59","58"
"ASV956","ASV956",7.12342577353216,-29.9301970230226,2.72090846210228,-11.0000749528697,3.81814422634286e-28,4.72395330834544e-25,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","99","99","99","33","32"
"ASV973","ASV973",1.44389459575949,17.9255721876976,3.39581696701332,5.27872154530858,1.3008831506862e-07,6.15634161311225e-06,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta","Neopyrenochaeta_acicola","100","100","100","100","93","93","63"
"ASV1012","ASV1012",4.31878385377126,19.3388008552563,2.33798551436408,8.27156572889049,1.32211107336469e-16,2.57224054384619e-14,"Fungi","Ascomycota","Sareomycetes","Sareales","Sareales_fam_Incertae_sedis","Sareales_gen_Incertae_sedis","Unclassified","100","100","98","98","98","98","98"
"ASV1048","ASV1048",7.46724369450277,18.8974109638557,2.67404481877012,7.0669761520853,1.58346151202717e-12,1.54035617086643e-10,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unclassified","100","100","100","100","100","79","36"
"ASV1074","ASV1074",5.47846270951817,-23.0234287757101,3.39867655859229,-6.77423355202893,1.25067496213978e-11,8.75972743482699e-10,"Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis","GS25_ord_Incertae_sedis_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV1162","ASV1162",5.30383641914772,-20.1342491019193,3.40036888624755,-5.92119554538635,3.19609551922141e-09,1.69586765277475e-07,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","Linnemannia_hyalina","100","100","100","100","100","100","100"
"ASV1249","ASV1249",3.81236484607573,16.6686023501516,3.4000345100663,4.90248034271471,9.46340874661216e-07,4.24882787572254e-05,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","100","100","87","87","56","49","49"
"ASV1366","ASV1366",5.7844493513149,-24.5938475723667,3.38048253345311,-7.27524763964524,3.45785536763068e-13,3.78419046795083e-11,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_magus","100","100","100","100","100","100","87"
"ASV1549","ASV1549",3.87664810814714,20.134599762498,3.38819452791451,5.94257490135645,2.80579378913077e-09,1.53529528898999e-07,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV1613","ASV1613",1.88502973248906,15.8484265543124,3.40036888626578,4.66079625017297,3.14988423759804e-06,0.000131755223940375,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Unclassified","Unclassified","100","100","100","100","100","35","32"
"ASV1652","ASV1652",3.49830547316219,-19.5983675393489,3.40036888624301,-5.76360041954232,8.23382244994123e-09,4.24041856171974e-07,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora","Unclassified","100","100","100","100","100","77","36"
"ASV2156","ASV2156",2.44478535203018,-14.2699206188265,3.40036888625414,-4.19658016414398,2.70975576757347e-05,0.00107835962477753,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Zygoascus","Unclassified","100","100","100","100","100","100","100"
"ASV2503","ASV2503",1.55419970540899,15.4079742453429,3.30635026974081,4.66011553172519,3.16031947772458e-06,0.000131755223940375,"Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Lecanoromycetes_fam_Incertae_sedis","Lecanoromycetes_gen_Incertae_sedis","Unclassified","100","100","79","78","78","78","78"
