"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV2","ASV2",35.5646841500068,-22.970791723947,5.85360671843912,-3.9242116576756,8.7014208945584e-05,0.000846715187047413,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_nigricans","100","100","100","100","100","100","78"
"ASV3","ASV3",1186.11703007046,-3.78923197655488,1.11432476162926,-3.40047363841634,0.000672692218076676,0.00479411637108166,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_humilis","100","100","100","100","100","100","100"
"ASV8","ASV8",269.495987438199,-3.87812272568519,1.40370842320687,-2.76276943385816,0.00573132366443484,0.0367094908127092,"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_isabellina","100","100","100","100","100","100","100"
"ASV9","ASV9",32.385461396957,-24.2870119443352,5.85361198576764,-4.14906420230555,3.33837180767926e-05,0.000383912757883115,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_adusta","100","100","100","100","100","100","100"
"ASV12","ASV12",188.236836480459,-26.2272337458728,3.56171249183255,-7.36365829808416,1.78937378123391e-13,1.50903855550726e-11,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Unclassified","100","100","100","100","100","100","28"
"ASV13","ASV13",11.7070782924838,-21.9988523948978,4.62491545981983,-4.75659557153393,1.96885049559085e-06,3.55799410988917e-05,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila","100","100","100","100","100","100","60"
"ASV21","ASV21",17.2364562163492,-22.6460347701964,4.31521812114467,-5.24794671658201,1.53803764155455e-07,3.89123523313301e-06,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens","100","100","100","100","100","100","100"
"ASV26","ASV26",18.1427549299439,-21.7037855369339,5.853693348139,-3.7077079795842,0.000209143632269144,0.00170688190206753,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","51"
"ASV29","ASV29",40.2884397866654,-23.8497389230419,4.45273194676707,-5.35620360896822,8.49887329207079e-08,2.38912771432657e-06,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa","100","100","100","100","100","83","69"
"ASV30","ASV30",27.4104725789513,-22.1417396443986,5.85370821591616,-3.78251508747831,0.000155251679807263,0.00135443706866336,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","47"
"ASV41","ASV41",32.4526979008132,-22.4674800246366,5.85374611408267,-3.83813708124194,0.00012397127172772,0.0011336037057722,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis","100","100","100","100","100","100","100"
"ASV42","ASV42",9.77210206377325,-22.2844819690866,5.85376726513381,-3.80686162598527,0.000140741439018516,0.00124938891479595,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Unclassified","Unclassified","Unclassified","98","98","98","72","56","52","7"
"ASV51","ASV51",25.5156342903387,-22.4792150006017,5.85363010180284,-3.8402178835452,0.000122925162194551,0.0011336037057722,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","100","100","100","100","100","100","98"
"ASV53","ASV53",15.7791567740883,-22.5259139992269,3.29563893026843,-6.835067334695,8.19665197758545e-12,5.18438237582279e-10,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","75","50"
"ASV54","ASV54",143.618782479318,-25.1472311659393,3.67335328105217,-6.84585152635696,7.6022294655978e-12,5.18438237582279e-10,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","66","25"
"ASV57","ASV57",123.237949587026,-25.1889238998805,2.21726255066738,-11.3603704226632,6.5864766161462e-30,3.33275716776998e-27,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_basiparvispora","100","100","100","100","100","95","95"
