"","Kingdom","Phylum","Class","Order","Family","Abundance","Prevalence","Total_Abundance","Percentage"
"227","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae",13038,52,3785746,0.344397114861906
"228","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae",270,3,3785746,0.00713201572424563
"229","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae",57,3,3785746,0.00150564776400741
"230","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae",1293,39,3785746,0.0341544308572207
"231","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae",14520,59,3785746,0.383543956726098
"232","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae",67,3,3785746,0.00176979649453503
"233","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae",37,4,3785746,0.000977350302952179
"234","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae",92,5,3785746,0.00243016832085407
"235","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae",4466,80,3785746,0.117968823053633
"236","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",8582,44,3785746,0.2266924405388
"237","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae",8,2,3785746,0.000211318984422093
"238","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis",137,6,3785746,0.00361883760822834
"239","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Xenasmataceae",384,8,3785746,0.0101433112522605
"240","Fungi","Basidiomycota","Agaricomycetes","Amylocorticiales","Amylocorticiaceae",388,17,3785746,0.0102489707444715
"241","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae",79,2,3785746,0.00208677497116817
"242","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae",32084,39,3785746,0.847494787024803
"243","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae",11478,33,3785746,0.303189912899598
"244","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae",3934,8,3785746,0.103916110589564
"245","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae",42,1,3785746,0.00110942466821599
"246","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis",791,22,3785746,0.0208941645847344
"247","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae",61,3,3785746,0.00161130725621846
"248","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae",817,24,3785746,0.0215809512841062
"249","Fungi","Basidiomycota","Agaricomycetes","Boletales","Astraeaceae",2313,4,3785746,0.0610976013710376
"250","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae",61724,65,3785746,1.63043162430866
"251","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis",197,11,3785746,0.00520372999139403
"252","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae",500,13,3785746,0.0132074365263808
"253","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae",14,2,3785746,0.000369808222738662
"254","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae",633,13,3785746,0.0167206146423981
"255","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae",84156,88,3785746,2.2229700566282
"256","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae",104965,93,3785746,2.77263714998312
"257","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae",565,2,3785746,0.0149244032748103
"258","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae",69,1,3785746,0.00182262624064055
"259","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae",105,7,3785746,0.00277356167053997
"260","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae",864,29,3785746,0.022822450317586
"261","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae",5643,14,3785746,0.149059128636734
"262","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae",393,7,3785746,0.0103810451097353
"263","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",5668,40,3785746,0.149719500463053
"264","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae",28,1,3785746,0.000739616445477325
"265","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae",52391,53,3785746,1.38390161410723
"266","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae",19,1,3785746,0.00050188258800247
"267","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae",20,1,3785746,0.000528297461055232
"268","Fungi","Basidiomycota","Agaricomycetes","GS28","GS28_fam_Incertae_sedis",17,2,3785746,0.000449052841896947
"269","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae",4410,73,3785746,0.116489590162679
"270","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis",5898,51,3785746,0.155794921265188
"271","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae",1613,18,3785746,0.0426071902341045
"272","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae",2646,21,3785746,0.0698937540976072
"273","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Lentariaceae",14,1,3785746,0.000369808222738662
"274","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",509,14,3785746,0.0134451703838557
"275","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis",274,9,3785746,0.00723767521645668
"276","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae",72,2,3785746,0.00190187085979883
"277","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae",730,28,3785746,0.019282857328516
"278","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae",1218,36,3785746,0.0321733153782636
"279","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Trappeaceae",482,5,3785746,0.0127319688114311
"280","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae",276,13,3785746,0.0072905049625622
"281","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae",7456,83,3785746,0.19694929348139
"282","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae",19,1,3785746,0.00050188258800247
"283","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae",1794,11,3785746,0.0473882822566543
"284","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae",71,5,3785746,0.00187545598674607
"285","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae",52,2,3785746,0.0013735733987436
"286","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae",428,4,3785746,0.011305565666582
"287","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae",10990,28,3785746,0.29029945484985
"288","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae",142,8,3785746,0.00375091197349215
"289","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis",200,5,3785746,0.00528297461055232
"290","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae",112,11,3785746,0.0029584657819093
"291","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae",3870,37,3785746,0.102225558714187
"292","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae",67,4,3785746,0.00176979649453503
"293","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae",1293,49,3785746,0.0341544308572207
"294","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae",1187,32,3785746,0.031354454313628
"295","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae",59,3,3785746,0.00155847751011293
"296","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",576905,88,3785746,15.2388723385034
"297","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae",36,5,3785746,0.000950935429899417
"298","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae",75667,67,3785746,1.99873419928331
"299","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinales_fam_Incertae_sedis",393,18,3785746,0.0103810451097353
"300","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",7845,61,3785746,0.207224679098915
"301","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae",833,4,3785746,0.0220035892529504
"302","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",112152,85,3785746,2.96248084261332
"303","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae",10122,49,3785746,0.267371345040053
"304","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Trechisporales_fam_Incertae_sedis",5286,32,3785746,0.139629018956898
"305","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidaceae",161,1,3785746,0.00425279456149462
"306","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidales_fam_Incertae_sedis",436,13,3785746,0.0115168846510041
"307","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbaceae",41,3,3785746,0.00108300979516323
"308","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbales_fam_Incertae_sedis",410,23,3785746,0.0108300979516323
"309","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae",535,13,3785746,0.0141319570832275
"310","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Atractiellales_fam_Incertae_sedis",14,1,3785746,0.000369808222738662
"311","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Hoehnelomycetaceae",6,1,3785746,0.00015848923831657
"312","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae",635,20,3785746,0.0167734443885036
"313","Fungi","Basidiomycota","Basidiomycota_cls_Incertae_sedis","Basidiomycota_ord_Incertae_sedis","Basidiomycota_fam_Incertae_sedis",329,7,3785746,0.00869049323435856
"314","Fungi","Basidiomycota","Classiculomycetes","Classiculales","Classiculales_fam_Incertae_sedis",7,1,3785746,0.000184904111369331
"315","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae",3529,40,3785746,0.0932180870031957
"316","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiales_fam_Incertae_sedis",62,3,3785746,0.00163772212927122
"317","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Microsporomycetaceae",30,2,3785746,0.000792446191582848
"318","Fungi","Basidiomycota","Cystobasidiomycetes","Naohideales","Naohideaceae",40,3,3785746,0.00105659492211046
"319","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","Sakaguchiaceae",776,17,3785746,0.020497941488943
"320","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae",140,6,3785746,0.00369808222738662
"321","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae",18,2,3785746,0.000475467714949709
"322","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiomycetes_ord_Incertae_sedis","Exobasidiomycetes_fam_Incertae_sedis",32,1,3785746,0.000845275937688371
"323","Fungi","Basidiomycota","GS25","GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis_fam_Incertae_sedis",45940,80,3785746,1.21349926804387
"324","Fungi","Basidiomycota","GS27","GS27_ord_Incertae_sedis","GS27_fam_Incertae_sedis",13,1,3785746,0.000343393349685901
"325","Fungi","Basidiomycota","GS27","GS27_ord_Incertae_sedis","GS27_ord_Incertae_sedis_fam_Incertae_sedis",314,14,3785746,0.00829427013856714
"326","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae",166192,98,3785746,4.38994058238455
"327","Fungi","Basidiomycota","Microbotryomycetes","Heterogastridiales","Heterogastridiaceae",9,1,3785746,0.000237733857474854
"328","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae",3048,5,3785746,0.0805125330648173
"329","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae",393,11,3785746,0.0103810451097353
"330","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriales_fam_Incertae_sedis",71,3,3785746,0.00187545598674607
"331","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae",1051,27,3785746,0.0277620315784524
"332","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiales_fam_Incertae_sedis",157,10,3785746,0.00414713506928357
"333","Fungi","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryales_fam_Incertae_sedis",645,10,3785746,0.0170375931190312
"334","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae",1429,47,3785746,0.0377468535923963
"335","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Colacogloeaceae",23,3,3785746,0.000607542080213517
"336","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis",536,21,3785746,0.0141583719562802
"337","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae",158,4,3785746,0.00417354994233633
"338","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae",1396,43,3785746,0.0368751627816552
"339","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolales_fam_Incertae_sedis",6151,75,3785746,0.162477884147537
"340","Fungi","Basidiomycota","Pucciniomycetes","Pachnocybales","Pachnocybaceae",517,5,3785746,0.0136564893682777
"341","Fungi","Basidiomycota","Pucciniomycetes","Platygloeales","Eocronartiaceae",34,5,3785746,0.000898105683793894
"342","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Coleosporiaceae",9,2,3785746,0.000237733857474854
"343","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiales_fam_Incertae_sedis",51,4,3785746,0.00134715852569084
"344","Fungi","Basidiomycota","Spiculogloeomycetes","Spiculogloeales","Spiculogloeales_fam_Incertae_sedis",393,5,3785746,0.0103810451097353
"345","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae",83,6,3785746,0.00219243446337921
"346","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae",320,22,3785746,0.00845275937688371
"347","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae",3957,22,3785746,0.104523652669778
"348","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiales_fam_Incertae_sedis",13,1,3785746,0.000343393349685901
"349","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae",52380,97,3785746,1.38361105050365
"350","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae",18,4,3785746,0.000475467714949709
"351","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae",375,14,3785746,0.0099055773947856
"352","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Carcinomycetaceae",112,1,3785746,0.0029584657819093
"353","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae",652,18,3785746,0.0172224972304006
"354","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae",379,6,3785746,0.0100112368869966
"355","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Naemateliaceae",83,4,3785746,0.00219243446337921
"356","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae",99,4,3785746,0.0026150724322234
"357","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae",1099,15,3785746,0.029029945484985
"358","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Sirobasidiaceae",15,1,3785746,0.000396223095791424
"359","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Syzygosporaceae",700,11,3785746,0.0184904111369331
"360","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae",146,6,3785746,0.00385657146570319
"361","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellales_fam_Incertae_sedis",521,21,3785746,0.0137621488604888
"362","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae",193228,98,3785746,5.10409309023902
"363","Fungi","Basidiomycota","Tremellomycetes","Tremellomycetes_ord_Incertae_sedis","Tremellomycetes_fam_Incertae_sedis",527,12,3785746,0.0139206380988054
"364","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Tetragoniomycetaceae",78,2,3785746,0.0020603600981154
"365","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae",2911,51,3785746,0.076893695456589
"366","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonales_fam_Incertae_sedis",2554,15,3785746,0.0674635857767531
"367","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae",2340,35,3785746,0.0618108029434621
"368","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae",46,3,3785746,0.00121508416042703
"369","Fungi","Calcarisporiellomycota","Calcarisporiellomycetes","Calcarisporiellales","Calcarisporiellaceae",1505,26,3785746,0.0397543839444062
"370","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae",93,5,3785746,0.00245658319390683
"371","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiales_fam_Incertae_sedis",164,5,3785746,0.0043320391806529
"372","Fungi","Chytridiomycota","Chytridiomycota_cls_Incertae_sedis","Chytridiomycota_ord_Incertae_sedis","Chytridiomycota_fam_Incertae_sedis",9776,84,3785746,0.258231798963797
"373","Fungi","Chytridiomycota","Cladochytriomycetes","Cladochytriales","Cladochytriales_fam_Incertae_sedis",25,2,3785746,0.00066037182631904
"374","Fungi","Chytridiomycota","GS14","GS14_ord_Incertae_sedis","GS14_fam_Incertae_sedis",1285,27,3785746,0.0339431118727987
"375","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","Lobulomycetales_fam_Incertae_sedis",11,1,3785746,0.000290563603580378
"376","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae",1071,23,3785746,0.0282903290395077
"377","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidales_fam_Incertae_sedis",1215,17,3785746,0.0320940707591053
"378","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Sonoraphlyctidaceae",52,2,3785746,0.0013735733987436
"379","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae",232,12,3785746,0.00612825054824069
"380","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae",9088,54,3785746,0.240058366303497
"381","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis",16805,86,3785746,0.443901941651659
"382","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae",1171,9,3785746,0.0309318163447838
"383","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae",84,7,3785746,0.00221884933643197
"384","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae",429,13,3785746,0.0113319805396347
"385","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis",2039,44,3785746,0.0538599261545809
"386","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae",134,7,3785746,0.00353959298907005
"387","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis",7065,83,3785746,0.186621078117761
"388","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae",19,1,3785746,0.00050188258800247
"389","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae",459,5,3785746,0.0121244267312176
"390","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporales_fam_Incertae_sedis",49,3,3785746,0.00129432877958532
"391","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",112,4,3785746,0.0029584657819093
"392","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",646,8,3785746,0.017064007992084
"393","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae",225,5,3785746,0.00594334643687136
"394","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",7500,27,3785746,0.198111547895712
"395","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae",62,1,3785746,0.00163772212927122
"396","Fungi","Kickxellomycota","GS19","GS19_ord_Incertae_sedis","GS19_fam_Incertae_sedis",178,14,3785746,0.00470184740339156
"397","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberaceae",1340,30,3785746,0.0353959298907005
"398","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberales_fam_Incertae_sedis",3252,37,3785746,0.0859011671675807
"399","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Harpochytriaceae",10,1,3785746,0.000264148730527616
"400","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Monoblepharidales_fam_Incertae_sedis",227,11,3785746,0.00599617618297688
"401","Fungi","Monoblepharomycota","Monoblepharomycota_cls_Incertae_sedis","Monoblepharomycota_ord_Incertae_sedis","Monoblepharomycota_fam_Incertae_sedis",6146,32,3785746,0.162345809782273
"402","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae",504945,98,3785746,13.3380580736267
"403","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellales_fam_Incertae_sedis",537,16,3785746,0.014184786829333
"404","Fungi","Mortierellomycota","Mortierellomycota_cls_Incertae_sedis","Mortierellomycota_ord_Incertae_sedis","Mortierellomycota_fam_Incertae_sedis",281,5,3785746,0.00742257932782601
"405","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae",676,11,3785746,0.0178564541836668
"406","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonales_fam_Incertae_sedis",1036,12,3785746,0.027365808482661
"407","Fungi","Mucoromycota","Endogonomycetes","Endogonomycetes_ord_Incertae_sedis","Endogonomycetes_fam_Incertae_sedis",452,16,3785746,0.0119395226198482
"408","Fungi","Mucoromycota","Endogonomycetes","GS21","GS21_fam_Incertae_sedis",494,7,3785746,0.0130489472880642
"409","Fungi","Mucoromycota","Endogonomycetes","GS22","GS22_fam_Incertae_sedis",3798,70,3785746,0.100323687854389
"410","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Backusellaceae",17,1,3785746,0.000449052841896947
"411","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae",2864,42,3785746,0.0756521964231092
"412","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Lichtheimiaceae",61,2,3785746,0.00161130725621846
"413","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae",1589,16,3785746,0.0419732332808382
"414","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Saksenaeaceae",295,8,3785746,0.00779238755056467
"415","Fungi","Mucoromycota","Mucoromycetes","Mucoromycetes_ord_Incertae_sedis","Mucoromycetes_fam_Incertae_sedis",14,1,3785746,0.000369808222738662
"416","Fungi","Mucoromycota","Mucoromycotina_cls_Incertae_sedis","Mucoromycotina_ord_Incertae_sedis","Mucoromycotina_fam_Incertae_sedis",81,1,3785746,0.00213960471727369
"417","Fungi","Mucoromycota","Umbelopsidomycetes","GS23","GS23_fam_Incertae_sedis",42,1,3785746,0.00110942466821599
"418","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae",180725,97,3785746,4.77382793246034
"419","Fungi","Olpidiomycota","GS17","GS17_ord_Incertae_sedis","GS17_fam_Incertae_sedis",171,6,3785746,0.00451694329202223
"420","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_fam_Incertae_sedis",90,4,3785746,0.00237733857474854
"421","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_ord_Incertae_sedis_fam_Incertae_sedis",19,1,3785746,0.00050188258800247
"422","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae",136,2,3785746,0.00359242273517558
"423","Fungi","Olpidiomycota","Olpidiomycota_cls_Incertae_sedis","Olpidiomycota_ord_Incertae_sedis","Olpidiomycota_fam_Incertae_sedis",257,5,3785746,0.00678862237455973
"424","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis",3718,66,3785746,0.0982104980101676
"425","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS04","GS04_fam_Incertae_sedis",15,1,3785746,0.000396223095791424
"426","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS05","GS05_fam_Incertae_sedis",546,13,3785746,0.0144225206868078
"427","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","GS07_fam_Incertae_sedis",47,4,3785746,0.0012414990334798
"428","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS08","GS08_fam_Incertae_sedis",112,6,3785746,0.0029584657819093
"429","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis",8859,62,3785746,0.234009360374415
