"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV13","ASV13",11.7070782924838,-18.5894967837706,4.53041792930162,-4.10326311476438,4.07363523136443e-05,0.000512788909713442,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila","100","100","100","100","100","100","60"
"ASV26","ASV26",18.1427549299439,-21.556248406463,5.72875227486283,-3.76281734175338,0.000168009913751807,0.00154569120651662,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","51"
"ASV29","ASV29",40.2884397866654,-23.151656929281,4.35530612726366,-5.31573585249371,1.06227156497681e-07,2.82899690462244e-06,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa","100","100","100","100","100","83","69"
"ASV30","ASV30",27.4104725789513,-24.4487423062563,5.72845608912327,-4.26794618408223,1.9728090352947e-05,0.000262695097857662,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","47"
"ASV41","ASV41",32.4526979008132,-24.7496021533824,5.72841355562755,-4.32049849631903,1.55677117170122e-05,0.000225064632251662,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis","100","100","100","100","100","100","100"
"ASV42","ASV42",9.77210206377325,-20.1891188098099,5.73045329520074,-3.52312771255256,0.000426485796524619,0.00322092258270832,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Unclassified","Unclassified","Unclassified","98","98","98","72","56","52","7"
"ASV46","ASV46",67.8402228883267,-22.8447634699977,4.62448361118712,-4.939959872435,7.81386495848671e-07,1.71905029086708e-05,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus","100","100","100","100","100","100","100"
"ASV47","ASV47",140.827670529243,-25.917167872004,3.0913417935222,-8.38379241218571,5.12491423503154e-17,5.18641320585192e-15,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Leucoscypha","Unclassified","100","100","98","98","98","75","75"
"ASV50","ASV50",10.0721753153945,-16.5298969763397,5.17574407493529,-3.19372378869919,0.00140450429685702,0.00960377262445477,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Unclassified","100","100","100","100","100","68","50"
"ASV51","ASV51",25.5156342903387,-19.3894665065532,5.73074468297423,-3.3834113329387,0.000715913201743189,0.00524811219612086,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","100","100","100","100","100","100","98"
"ASV53","ASV53",15.7791567740883,-21.3699101280496,3.22120339851242,-6.63413870043675,3.26402799060809e-11,1.37633180270641e-09,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","75","50"
"ASV54","ASV54",143.618782479318,-23.8895299225304,3.59072832068659,-6.65311540973461,2.86953000807135e-11,1.31998380371282e-09,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unclassified","100","100","100","100","100","66","25"
"ASV56","ASV56",28.2298794212667,-22.4221818301968,3.23514369480075,-6.93081480931802,4.18423513262118e-12,2.6465287213829e-10,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae","100","100","100","100","100","100","83"
"ASV63","ASV63",70.6674166302036,-21.3193899608659,4.52220572159232,-4.71437861817552,2.42449479347843e-06,4.54368283518551e-05,"Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum","Unclassified","100","100","100","100","100","91","78"
"ASV66","ASV66",263.118907859689,11.4632184411787,3.60630648126269,3.17865896887527,0.00147958059662674,0.0099822370919084,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_oregonense","100","100","100","100","100","100","100"
"ASV86","ASV86",56.3346150646128,-21.1303737243265,3.6995631160442,-5.71158622289445,1.11927963158945e-08,3.53972183490162e-07,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Unclassified","Unclassified","100","100","100","100","100","39","39"
"ASV87","ASV87",15.5452618098117,-20.9351544649913,4.30834139110951,-4.85921438542268,1.17852463776784e-06,2.3853338668421e-05,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gemmifera","100","100","100","100","100","100","100"
"ASV88","ASV88",36.2635826605992,-22.8459848479409,2.51015632741447,-9.10141914207906,8.91590904533716e-20,1.5038166589802e-17,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina","100","100","100","100","100","97","97"
"ASV90","ASV90",46.3341117760485,-22.7401933296059,2.94480517023769,-7.72213848285602,1.14394008499686e-14,9.64722805014021e-13,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","78"
"ASV109","ASV109",58.4217488990588,-24.2056135591814,2.7006912395621,-8.96274746427738,3.16687263750772e-19,4.00609388644727e-17,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","88"
"ASV111","ASV111",60.4635899642264,-22.6095909538092,3.56221091483939,-6.34706689029069,2.19458728010789e-10,7.93186545524708e-09,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Unclassified","100","100","100","100","100","100","62"
"ASV125","ASV125",32.2545425298696,24.3652106359158,5.69516224853585,4.27822941166948,1.88385812303797e-05,0.000257630327096544,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima","100","100","100","100","100","100","100"
"ASV134","ASV134",24.2571743051134,-21.2543334854089,4.60976703681545,-4.61071748651576,4.01281573654577e-06,6.34526488341299e-05,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae","100","100","100","100","100","97","96"
"ASV137","ASV137",53.9163441935051,-24.0734262640992,3.59483164217441,-6.69667696858757,2.1321221124923e-11,1.0788537889211e-09,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","50","50","50","50"
"ASV181","ASV181",24.5883144503018,22.1760509354489,5.69603231904613,3.89324527905111,9.89120534601473e-05,0.00100098998101669,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia","100","100","100","100","100","74","70"
"ASV185","ASV185",10.6743868896923,-20.2642474793672,3.69347584527906,-5.48649790285446,4.09980288128227e-08,1.2202942693699e-06,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_assimilata","100","100","100","100","100","100","100"
"ASV202","ASV202",8.46138017524967,-23.4476894659548,5.72858260462653,-4.09310488898561,4.25635063398509e-05,0.000512788909713442,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_hirsutum","100","100","100","100","100","100","98"
"ASV204","ASV204",9.71865667474512,-21.024562477464,5.73000618514044,-3.66920415059704,0.00024330672804367,0.00205188673983495,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unclassified","100","100","100","100","100","100","84"
"ASV206","ASV206",70.2101800834376,-4.56137207836975,1.64694886712111,-2.76958937185651,0.0056127003611667,0.0359497010474728,"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_magus","100","100","100","100","100","100","90"
"ASV222","ASV222",25.8473945066252,-20.6757544626032,4.19883633293541,-4.92416298783161,8.47222014139505e-07,1.78622641314412e-05,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis","Unclassified","100","100","97","97","93","91","91"
"ASV238","ASV238",14.6194581108579,-21.4658601054356,5.72893404217026,-3.74692044757838,0.000179018828717818,0.00160681407761347,"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Byssocorticium","Unclassified","100","100","100","100","93","91","90"
"ASV244","ASV244",31.151730475103,-23.0246332728226,2.39908938522908,-9.59723860835808,8.21148598767234e-22,2.0775059548811e-19,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","97","97","76","73","59","59","59"
"ASV264","ASV264",11.7382349491094,-19.4031268138961,4.78969244359992,-4.05101727143732,5.09954427535785e-05,0.000586777240601362,"Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum","Unclassified","100","100","100","100","100","100","66"
"ASV275","ASV275",45.2953211916413,-18.5442959827357,5.73383300160566,-3.23418836536444,0.00121988969884305,0.00845567380293947,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Unclassified","100","100","100","99","98","97","19"
"ASV276","ASV276",17.6359739801265,-19.5226105030276,4.82556864597863,-4.04566009423505,5.21758936464282e-05,0.000586777240601362,"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma","Unclassified","100","100","100","99","83","83","82"
"ASV316","ASV316",19.6050992718879,-21.1265006376633,3.10947612783154,-6.79423149403509,1.08891415845888e-11,6.12211737977993e-10,"Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","80","70","21","21","21","21","21"
"ASV349","ASV349",10.2562035564684,-19.5587868731057,5.36503882946432,-3.64560024536832,0.000266768396765682,0.00221286571743336,"Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","100","100","100","51","51","51","51"
"ASV362","ASV362",8.68181816369566,-21.8762924475625,5.72865172628332,-3.81875064025853,0.000134129260670771,0.00128055482829075,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_zelleri","100","100","100","100","100","100","96"
"ASV363","ASV363",8.23316370553452,-21.0190753625336,4.90680160544593,-4.28366114073271,1.83842839496156e-05,0.000257630327096544,"Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Unclassified","Unclassified","100","100","99","99","99","40","40"
"ASV368","ASV368",22.0243554374242,-22.6379620586451,3.84572528057743,-5.88652605347984,3.94397609267568e-09,1.33043460192926e-07,"Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Varicellaria","Unclassified","100","100","68","68","68","68","68"
"ASV387","ASV387",32.8804707727866,-23.9417196892284,4.53593252071766,-5.27823541904024,1.30433824633844e-07,3.29997576323625e-06,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens","100","100","100","100","100","100","100"
"ASV397","ASV397",27.0062497335835,-24.5550276083225,2.53895622761025,-9.67130797344801,3.99242427506441e-22,2.02016668318259e-19,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans","100","100","100","100","100","100","100"
