"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV2","ASV2",35.5646841500068,-18.7373918688187,5.73973909595815,-3.26450236771447,0.00109656546524454,0.0161795130909666,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_nigricans","100","100","100","100","100","100","78"
"ASV17","ASV17",285.434199579868,22.9466124946547,3.02017369016804,7.59777908447971,3.01256028418165e-14,2.35582214223005e-11,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Unclassified","100","100","100","100","100","100","58"
"ASV26","ASV26",18.1427549299439,20.0716088221284,5.72831195752439,3.50393082132398,0.000458444434833993,0.00762773506468474,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","51"
"ASV30","ASV30",27.4104725789513,21.8695978968071,5.72801581239485,3.81800585282664,0.00013453473472007,0.00269759391156652,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Unclassified","100","100","100","100","100","100","47"
"ASV41","ASV41",32.4526979008132,22.5728316785765,5.7279732709979,3.94080604266575,8.12082700549089e-05,0.00171634776170105,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis","100","100","100","100","100","100","100"
"ASV42","ASV42",9.77210206377325,17.8251648411131,5.73001337204637,3.11084175266892,0.00186554884687238,0.025593216857305,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Unclassified","Unclassified","Unclassified","98","98","98","72","56","52","7"
"ASV46","ASV46",67.8402228883267,20.5583078577336,4.62425056712509,4.44575992570289,8.75817134464745e-06,0.000327782869870205,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus","100","100","100","100","100","100","100"
"ASV48","ASV48",265.289660971425,16.4517861192042,5.51990367229208,2.98044804690817,0.00287827056483729,0.0351688684641057,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Unclassified","100","100","100","100","100","100","45"
"ASV51","ASV51",25.5156342903387,17.7966730771532,5.73030464692673,3.1057115064027,0.00189821813008144,0.025593216857305,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","100","100","100","100","100","100","98"
"ASV61","ASV61",73.5641616628132,19.2426988800331,4.80769496098659,4.00247915813783,6.26821911081183e-05,0.0014762341551237,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens","100","100","100","100","100","100","93"
