"","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"172","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliales_fam_Incertae_sedis","Bryorbilia","Bryorbilia_arenicola",23,2,2021099,0.00113799472465228
"173","Fungi","Ascomycota","Pezizomycetes","Pezizales","Discinaceae","Fischerula","Fischerula_macrospora",1592,8,2021099,0.0787690261585405
"174","Fungi","Ascomycota","Pezizomycetes","Pezizales","Discinaceae","Leucangium","Leucangium_carthusianum",1210,2,2021099,0.0598684181230113
"175","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella_dryophila",307,1,2021099,0.0151897556725326
"176","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella_floriforma",28,2,2021099,0.00138538488218539
"177","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella_vespertina",52,2,2021099,0.00257285763834429
"178","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Geoscypha","Geoscypha_montana",64,4,2021099,0.00316659401642374
"179","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Pachyphlodes","Pachyphlodes_thysellii",107,2,2021099,0.00529414937120844
"180","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Aleuria","Aleuria_aurantia",12,2,2021099,0.000593736378079451
"181","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Anthracobia","Anthracobia_macrocystis",15,2,2021099,0.000742170472599314
"182","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_darii",1523,27,2021099,0.0753550419845836
"183","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea_harknessii",2761,18,2021099,0.13660884498978
"184","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopyxis","Geopyxis_rehmii",2128,7,2021099,0.105289251046089
"185","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Lamprospora","Lamprospora_wrightii",447,16,2021099,0.0221166800834595
"186","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Otidea","Otidea_formicarum",1723,1,2021099,0.0852506482859078
"187","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Otidea","Otidea_onotica",58,1,2021099,0.00286972582738401
"188","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","Scutellinia_cejpii",3848,11,2021099,0.190391465237477
"189","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Tricharina","Tricharina_praecox",175,1,2021099,0.00865865551365866
"190","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Trichophaea","Trichophaea_abundans",13,2,2021099,0.000643214409586072
"191","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Warcupia","Warcupia_terrestris",1187,15,2021099,0.058730423398359
"192","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_mikolae",37,2,2021099,0.00183068716574497
"193","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_rehmii",14216,22,2021099,0.703379695898123
"194","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcoscyphaceae","Sarcoscypha","Sarcoscypha_coccinea",201,3,2021099,0.0099450843328308
"195","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania","Plectania_melaena",14,1,2021099,0.000692692441092693
"196","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania","Plectania_melastoma",113,6,2021099,0.00559101756024816
"197","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania","Plectania_rhytidia",327,17,2021099,0.016179316302665
"198","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Urnula","Urnula_padeniana",18,3,2021099,0.000890604567119176
"199","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_anniae",15,1,2021099,0.000742170472599314
"200","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_beyerlei",4439,6,2021099,0.21963298185789
"201","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_candidum",61,1,2021099,0.00301815992190387
"202","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_lauryi",10223,13,2021099,0.505813916092185
"203","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_oregonense",30993,24,2021099,1.5334726304847
"204","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_pacificum",3918,22,2021099,0.193854927442941
"205","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_sphaerosporum",2719,2,2021099,0.134530767666502
"206","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces_nepalensis",8,1,2021099,0.000395824252052967
"207","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Babjevia","Babjevia_anomala",45,4,2021099,0.00222651141779794
"208","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Barnettozyma","Barnettozyma_californica",13,1,2021099,0.000643214409586072
"209","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_maritima",24,2,2021099,0.0011874727561589
"210","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kuraishia","Kuraishia_cidri",13,1,2021099,0.000643214409586072
"211","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Lachancea","Lachancea_thermotolerans",48,1,2021099,0.0023749455123178
"212","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces_bayanus",8,1,2021099,0.000395824252052967
"213","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Torulaspora","Torulaspora_globosa",8,1,2021099,0.000395824252052967
"214","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_albicans",25,1,2021099,0.00123695078766552
"215","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_norvegica",11,1,2021099,0.00054425834657283
"216","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_ponderosae",140,6,2021099,0.00692692441092693
"217","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_pseudoglaebosa",36,2,2021099,0.00178120913423835
"218","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis_synnaedendra",93,8,2021099,0.00460145693011574
"219","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Blastobotrys","Blastobotrys_niveus",8,1,2021099,0.000395824252052967
"220","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Sugiyamaella","Sugiyamaella_paludigena",385,7,2021099,0.019049042130049
"221","Fungi","Ascomycota","Sareomycetes","Sareales","Sareaceae","Sarea","Sarea_resinae",67,6,2021099,0.0033150281109436
"222","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis","Pestalotiopsis_jesteri",25,2,2021099,0.00123695078766552
"223","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascaceae","Torrentispora","Torrentispora_calembola",9,1,2021099,0.000445302283559588
"224","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria","Chaetosphaeria_vermicularioides",1956,31,2021099,0.0967790296269505
"225","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","Chloridium_aseptatum",57,2,2021099,0.00282024779587739
"226","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","Chloridium_submersum",260,7,2021099,0.0128642881917214
"227","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Coniochaeta_fasciculata",305,2,2021099,0.0150907996095194
"228","Fungi","Ascomycota","Sordariomycetes","Cordanales","Cordanaceae","Cordana","Cordana_inaequalis",9,1,2021099,0.000445302283559588
"229","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Coryneaceae","Coryneum","Coryneum_ilicis",24,2,2021099,0.0011874727561589
"230","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_kinghornii",73,3,2021099,0.00361189629998333
"231","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_tamarilloi",15,1,2021099,0.000742170472599314
"232","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Acrostalagmus","Acrostalagmus_luteoalbus",29,2,2021099,0.00143486291369201
"233","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Chordomyces","Chordomyces_antarcticus",7,1,2021099,0.000346346220546346
"234","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium","Furcasterigmium_furcatum",325,8,2021099,0.0160803602396518
"235","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis","Gibellulopsis_nigrescens",532,13,2021099,0.0263223127615223
"236","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella_niemeijerarum",127,6,2021099,0.00628371000134086
"237","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix","Gliomastix_tumulicola",16,2,2021099,0.000791648504105934
"238","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Nectriopsis","Nectriopsis_epimycota",8,1,2021099,0.000395824252052967
"239","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Nectriopsis","Nectriopsis_fuliginicola",13,1,2021099,0.000643214409586072
"240","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Keithomyces","Keithomyces_carneus",11068,73,2021099,0.54762285271528
"241","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Marquandomyces","Marquandomyces_marquandii",373,11,2021099,0.0184553057519696
"242","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","Metacordyceps_chlamydosporia",34,1,2021099,0.00168225307122511
"243","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium_brunneum",450,11,2021099,0.0222651141779794
"244","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium_gaoligongense",118,4,2021099,0.00583840771778127
"245","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Leptobacillium","Leptobacillium_leptobactrum",21,1,2021099,0.00103903866163904
"246","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Sphaerostilbella","Sphaerostilbella_appalachiensis",414,7,2021099,0.0204839050437411
"247","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_spirale",84,1,2021099,0.00415615464655616
"248","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_viride",1124,17,2021099,0.0556133074134419
"249","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_cavaraeanum",103,6,2021099,0.00509623724518195
"250","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_persicinum",24,1,2021099,0.0011874727561589
"251","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Cylindrodendrum","Cylindrodendrum_album",34,1,2021099,0.00168225307122511
"252","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_nirenbergiae",200,3,2021099,0.00989560630132418
"253","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_tricinctum",474,7,2021099,0.0234525869341383
"254","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Cephalotrichum","Cephalotrichum_stemonitis",26,1,2021099,0.00128642881917214
"255","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","Myrmecridium_schulzeri",30,1,2021099,0.00148434094519863
"256","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Hawksworthiomyces","Hawksworthiomyces_lignivorus",8,1,2021099,0.000395824252052967
"257","Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Spadicoides","Spadicoides_fuscolutea",79,6,2021099,0.00390876448902305
"258","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","Lasiosphaeris_hispida",165,1,2021099,0.00816387519859245
"259","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Polyscytalum","Polyscytalum_neofecundissimum",9,1,2021099,0.000445302283559588
"260","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Truncatella","Truncatella_angustata",280,8,2021099,0.0138538488218539
"261","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Diatrype","Diatrype_stigma",131,1,2021099,0.00648162212736734
"262","Fungi","Ascomycota","Sordariomycetes","Xylariales","Graphostromataceae","Biscogniauxia","Biscogniauxia_bartholomaei",8,1,2021099,0.000395824252052967
"263","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Daldinia","Daldinia_loculata",15,2,2021099,0.000742170472599314
"264","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Hypoxylon","Hypoxylon_begae",7,1,2021099,0.000346346220546346
"265","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Seimatosporium","Seimatosporium_rosigenum",28,1,2021099,0.00138538488218539
"266","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Anthostomelloides","Anthostomelloides_leucospermi",25,1,2021099,0.00123695078766552
"267","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania","Nemania_aenea",35,4,2021099,0.00173173110273173
"268","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria","Virgaria_nigra",116,5,2021099,0.00573945165476802
"269","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria","Xylaria_karsticola",10,1,2021099,0.000494780315066209
"270","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Cryptostroma","Cryptostroma_corticale",52,4,2021099,0.00257285763834429
"271","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Protomycetaceae","Saitoella","Saitoella_complicata",26,2,2021099,0.00128642881917214
"272","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina_communis",11,1,2021099,0.00054425834657283
"273","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina_inositophila",53,2,2021099,0.00262233566985091
"274","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus","Basidiobolus_magnus",342,6,2021099,0.0169214867752643
"275","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_kriegeri",17,1,2021099,0.000841126535612555
"276","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_subrufescentoides",7,1,2021099,0.000346346220546346
"277","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_thiersii",19,3,2021099,0.000940082598625797
"278","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Cystolepiota","Cystolepiota_petasiformis",24,1,2021099,0.0011874727561589
"279","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_himalayensis",1043,14,2021099,0.0516055868614056
"280","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_roseilivida",135,5,2021099,0.00667953425339382
"281","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_flammeotinctoides",164,3,2021099,0.00811439716708583
"282","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_ophthalmus",18979,9,2021099,0.939043559964158
"283","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pakistaniensis",123,2,2021099,0.00608579787531437
"284","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pyrrhophaeus",60,3,2021099,0.00296868189039725
"285","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_vassiljevae",1022,23,2021099,0.0505665481997666
"286","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_augusta",1211,1,2021099,0.0599178961545179
"287","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_calida",15,1,2021099,0.000742170472599314
"288","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_calyptroderma",29,2,2021099,0.00143486291369201
"289","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_constricta",35,1,2021099,0.00173173110273173
"290","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_farinosa",42,3,2021099,0.00207807732327808
"291","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_muscaria",98,1,2021099,0.00484884708764885
"292","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pachycolea",2512,5,2021099,0.124288815144632
"293","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pantherinoides",11651,9,2021099,0.57646854508364
"294","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_populiphila",3879,2,2021099,0.191925284214182
"295","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_porphyria",934,2,2021099,0.0462124814271839
"296","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_vaginata",30,1,2021099,0.00148434094519863
"297","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Callistosporiaceae","Pseudolaccaria","Pseudolaccaria_pachyphylla",141,1,2021099,0.00697640244243355
"298","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Chromocyphellaceae","Chromocyphella","Chromocyphella_muscicola",25,3,2021099,0.00123695078766552
"299","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_californica",34,3,2021099,0.00168225307122511
"300","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_crosslandii",56,2,2021099,0.00277076976437077
"301","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_falcata",1738,8,2021099,0.0859928187585071
"302","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_globospora",31,1,2021099,0.00153381897670525
"303","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_neonigrita",46,1,2021099,0.00227598944930456
"304","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_rubicundula",1337,1,2021099,0.0661521281243521
"305","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_sphagnicola",9,1,2021099,0.000445302283559588
"306","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_tenuipes",6,1,2021099,0.000296868189039725
"307","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_zollingeri",15,1,2021099,0.000742170472599314
"308","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_helvola",488,6,2021099,0.024145279375231
"309","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_laeticolor",130,2,2021099,0.00643214409586072
"310","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_luteoalba",2736,5,2021099,0.135371894202115
"311","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_trigonospora",126,2,2021099,0.00623423196983423
"312","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_umbrinella",19,1,2021099,0.000940082598625797
"313","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_crocea",186,10,2021099,0.00920291386023149
"314","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_flavescens",355,7,2021099,0.0175647011848504
"315","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Calonarius","Calonarius_luteicolor",13,1,2021099,0.000643214409586072
"316","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_acutovelatus",29,2,2021099,0.00143486291369201
"317","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_alboviolaceus",6,1,2021099,0.000296868189039725
"318","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_anomalopacificus",43,2,2021099,0.0021275553547847
"319","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_casimiri",69,1,2021099,0.00341398417395684
"320","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_cisqhale",86,5,2021099,0.0042551107095694
"321","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_comptulus",6,1,2021099,0.000296868189039725
"322","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_flexipes",110,3,2021099,0.0054425834657283
"323","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fragrantissimus",5856,7,2021099,0.289743352502772
"324","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fructuodorus",41,1,2021099,0.00202859929177146
"325","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_fuscodiscus",3205,23,2021099,0.15857709097872
"326","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_obtusus",109,2,2021099,0.00539310543422168
"327","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_perlaetissimus",11,1,2021099,0.00054425834657283
"328","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_semivestitus",32,1,2021099,0.00158329700821187
"329","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_subcagei",78,1,2021099,0.00385928645751643
"330","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_viridiflavus",825,13,2021099,0.0408193759929622
"331","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Phlegmacium","Phlegmacium_ponderosum",9,1,2021099,0.000445302283559588
"332","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Phlegmacium","Phlegmacium_populinum",20,1,2021099,0.000989560630132418
"333","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Thaxterogaster","Thaxterogaster_variegatus",973,1,2021099,0.0481421246559421
"334","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_applanatus",149,13,2021099,0.00737222669448652
"335","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_calolepis",24,4,2021099,0.0011874727561589
"336","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_crocophyllus",158,8,2021099,0.0078175289780461
"337","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_wasseri",7,1,2021099,0.000346346220546346
"338","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe","Simocybe_haustellaris",9,1,2021099,0.000445302283559588
"339","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe","Simocybe_largispora",16,1,2021099,0.000791648504105934
"340","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cystostereaceae","Crustomyces","Crustomyces_subabruptus",30,2,2021099,0.00148434094519863
"341","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Alboleptonia","Alboleptonia_sericella",1656,1,2021099,0.0819356201749642
"342","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","Clitopilus_baronii",362,11,2021099,0.0179110474053968
"343","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","Clitopilus_brunneiceps",31,1,2021099,0.00153381897670525
"344","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","Clitopilus_kamaka",128,1,2021099,0.00633318803284748
"345","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_byssisedum",68,3,2021099,0.00336450614245022
"346","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_cetratum",11,2,2021099,0.00054425834657283
"347","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_hirtipes",22,4,2021099,0.00108851669314566
"348","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_infula",113,4,2021099,0.00559101756024816
"349","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_paraconferendum",7,1,2021099,0.000346346220546346
"350","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_pseudofavrei",86,6,2021099,0.0042551107095694
"351","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_rivipollense",27,2,2021099,0.00133590685067876
"352","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_sericeum",6,1,2021099,0.000296868189039725
