"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"545","Untreated","Fungi","Chytridiomycota","Chytridiomycota_cls_Incertae_sedis","Chytridiomycota_ord_Incertae_sedis","Chytridiomycota_fam_Incertae_sedis","Chytridiomycota_gen_Incertae_sedis",3773,39,3169678,0.119034173187308
"546","Untreated","Fungi","Chytridiomycota","Cladochytriomycetes","Cladochytriales","Cladochytriales_fam_Incertae_sedis","Cladochytriales_gen_Incertae_sedis",25,2,3169678,0.000788723649531593
"547","Untreated","Fungi","Chytridiomycota","GS14","GS14_ord_Incertae_sedis","GS14_fam_Incertae_sedis","GS14_gen_Incertae_sedis",673,13,3169678,0.0212324406453905
"548","Untreated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis",157,8,3169678,0.0049531845190584
"549","Untreated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidales_fam_Incertae_sedis","Rhizophlyctidales_gen_Incertae_sedis",71,6,3169678,0.00223997516466972
"550","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae","Betamyces",51,4,3169678,0.00160899624504445
"551","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis",2159,4,3169678,0.0681141743735484
"552","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydium",1229,23,3169678,0.0387736546109731
"553","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces",257,3,3169678,0.00810807911718477
"554","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis",6910,42,3169678,0.218003216730532
"555","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Terramyces",282,5,3169678,0.00889680276671637
"556","Untreated","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomycetaceae_gen_Incertae_sedis",71,4,3169678,0.00223997516466972
"557","Untreated","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis","Spizellomycetales_gen_Incertae_sedis",601,21,3169678,0.0189609165347395
"558","Untreated","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus",51,2,3169678,0.00160899624504445
"559","Untreated","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis","Fungi_gen_Incertae_sedis",1932,38,3169678,0.0609525636358015
"560","Untreated","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Archaeospora",19,1,3169678,0.00059942997364401
"561","Untreated","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporales_fam_Incertae_sedis","Archaeosporales_gen_Incertae_sedis",43,2,3169678,0.00135660467719434
"562","Untreated","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",103,3,3169678,0.00324954143607016
"563","Untreated","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",138,2,3169678,0.00435375454541439
"564","Untreated","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversisporaceae_gen_Incertae_sedis",33,2,3169678,0.0010411152173817
"565","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",17,1,3169678,0.000536332081681483
"566","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia",601,8,3169678,0.0189609165347395
"567","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomeraceae_gen_Incertae_sedis",236,7,3169678,0.00744555125157824
"568","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",360,5,3169678,0.0113576205532549
"569","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Oehlia",9,1,3169678,0.000283940513831373
"570","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizoglomus",286,3,3169678,0.00902299855064142
"571","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",477,6,3169678,0.0150488472330628
"572","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus",65,1,3169678,0.00205068148878214
"573","Untreated","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",62,1,3169678,0.00195603465083835
"574","Untreated","Fungi","Kickxellomycota","GS19","GS19_ord_Incertae_sedis","GS19_fam_Incertae_sedis","GS19_gen_Incertae_sedis",58,6,3169678,0.0018298388669133
"575","Untreated","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberaceae","Ramicandelaber",377,17,3169678,0.0118939526349364
"576","Untreated","Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberales_fam_Incertae_sedis","Ramicandelaberales_gen_Incertae_sedis",1444,23,3169678,0.0455566779969448
"577","Untreated","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Harpochytriaceae","Harpochytriaceae_gen_Incertae_sedis",10,1,3169678,0.000315489459812637
"578","Untreated","Fungi","Monoblepharomycota","Monoblepharidomycetes","Monoblepharidales","Monoblepharidales_fam_Incertae_sedis","Monoblepharidales_gen_Incertae_sedis",28,1,3169678,0.000883370487475384
"579","Untreated","Fungi","Monoblepharomycota","Monoblepharomycota_cls_Incertae_sedis","Monoblepharomycota_ord_Incertae_sedis","Monoblepharomycota_fam_Incertae_sedis","Monoblepharomycota_gen_Incertae_sedis",276,10,3169678,0.00870750909082878
"580","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Dissophora",117,7,3169678,0.00369122667980785
"581","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Entomortierella",23,2,3169678,0.000725625757569065
"582","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Gryganskiella",3061,39,3169678,0.0965713236486482
"583","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia",13905,35,3169678,0.438688093869472
"584","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Lunasporangiospora",37,1,3169678,0.00116731100130676
"585","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",131413,45,3169678,4.14594163823581
"586","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierellaceae_gen_Incertae_sedis",14117,42,3169678,0.4453764704175
"587","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila",121630,45,3169678,3.8372982997011
"588","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellales_fam_Incertae_sedis","Mortierellales_gen_Incertae_sedis",384,9,3169678,0.0121147952568053
"589","Untreated","Fungi","Mortierellomycota","Mortierellomycota_cls_Incertae_sedis","Mortierellomycota_ord_Incertae_sedis","Mortierellomycota_fam_Incertae_sedis","Mortierellomycota_gen_Incertae_sedis",57,2,3169678,0.00179828992093203
"590","Untreated","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",170,2,3169678,0.00536332081681483
"591","Untreated","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonales_fam_Incertae_sedis","Endogonales_gen_Incertae_sedis",440,5,3169678,0.013881536231756
"592","Untreated","Fungi","Mucoromycota","Endogonomycetes","Endogonomycetes_ord_Incertae_sedis","Endogonomycetes_fam_Incertae_sedis","Endogonomycetes_gen_Incertae_sedis",175,7,3169678,0.00552106554672115
"593","Untreated","Fungi","Mucoromycota","Endogonomycetes","GS21","GS21_fam_Incertae_sedis","GS21_gen_Incertae_sedis",482,5,3169678,0.0152065919629691
"594","Untreated","Fungi","Mucoromycota","Endogonomycetes","GS22","GS22_fam_Incertae_sedis","GS22_gen_Incertae_sedis",2016,39,3169678,0.0636026750982276
"595","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia",661,17,3169678,0.0208538532936153
"596","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor",1321,3,3169678,0.0416761576412494
"597","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucoraceae_gen_Incertae_sedis",157,7,3169678,0.0049531845190584
"598","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Zygorhynchus",31,3,3169678,0.000978017325419175
"599","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Saksenaeaceae","Saksenaea",281,7,3169678,0.0088652538207351
"600","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucoromycetes_ord_Incertae_sedis","Mucoromycetes_fam_Incertae_sedis","Mucoromycetes_gen_Incertae_sedis",14,1,3169678,0.000441685243737692
"601","Untreated","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis",64893,44,3169678,2.04730575156215
"602","Untreated","Fungi","Olpidiomycota","GS17","GS17_ord_Incertae_sedis","GS17_fam_Incertae_sedis","GS17_gen_Incertae_sedis",59,3,3169678,0.00186138781289456
"603","Untreated","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_fam_Incertae_sedis","GS18_gen_Incertae_sedis",44,2,3169678,0.0013881536231756
"604","Untreated","Fungi","Olpidiomycota","Olpidiomycota_cls_Incertae_sedis","Olpidiomycota_ord_Incertae_sedis","Olpidiomycota_fam_Incertae_sedis","Olpidiomycota_gen_Incertae_sedis",56,1,3169678,0.00176674097495077
"605","Untreated","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Paramicrosporidium",5,1,3169678,0.000157744729906319
"606","Untreated","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Rozellomycota_gen_Incertae_sedis",2006,34,3169678,0.063287185638415
"607","Untreated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS04","GS04_fam_Incertae_sedis","GS04_gen_Incertae_sedis",15,1,3169678,0.000473234189718956
"608","Untreated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS05","GS05_fam_Incertae_sedis","GS05_gen_Incertae_sedis",334,6,3169678,0.0105373479577421
"609","Untreated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","GS07_fam_Incertae_sedis","GS07_gen_Incertae_sedis",17,3,3169678,0.000536332081681483
"610","Untreated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS08","GS08_fam_Incertae_sedis","GS08_gen_Incertae_sedis",3,1,3169678,9.46468379437911e-05
"611","Untreated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","GS11_fam_Incertae_sedis","GS11_gen_Incertae_sedis",6203,32,3169678,0.195698111921779
"612","1 to 2","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",353,5,3169678,0.0111367779313861
"613","1 to 2","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomycetaceae_gen_Incertae_sedis",12,1,3169678,0.000378587351775165
"614","1 to 2","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetales_fam_Incertae_sedis","Archaeorhizomycetales_gen_Incertae_sedis",10,1,3169678,0.000315489459812637
"615","1 to 2","Fungi","Ascomycota","Ascomycota_cls_Incertae_sedis","Ascomycota_ord_Incertae_sedis","Ascomycota_fam_Incertae_sedis","Ascomycota_gen_Incertae_sedis",93,1,3169678,0.00293405197625753
"616","1 to 2","Fungi","Ascomycota","Candelariomycetes","Candelariales","Pycnoraceae","Pycnora",140,4,3169678,0.00441685243737692
"617","1 to 2","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae_gen_Incertae_sedis",4,1,3169678,0.000126195783925055
"618","1 to 2","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia",52,2,3169678,0.00164054519102571
"619","1 to 2","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Dothiorella",10,1,3169678,0.000315489459812637
"620","1 to 2","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Microdiplodia",274,2,3169678,0.00864441119886626
"621","1 to 2","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Capnodiales_gen_Incertae_sedis",445,6,3169678,0.0140392809616623
"622","1 to 2","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",3109,18,3169678,0.0980856730557489
"623","1 to 2","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea",30,1,3169678,0.000946468379437911
"624","1 to 2","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Dothiora",70,1,3169678,0.00220842621868846
"625","1 to 2","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema",55,3,3169678,0.0017351920289695
"626","1 to 2","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Perusta",4,1,3169678,0.000126195783925055
"627","1 to 2","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium",281,4,3169678,0.0088652538207351
"628","1 to 2","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_fam_Incertae_sedis","Pseudoarthrographis",49,3,3169678,0.00154589835308192
"629","1 to 2","Fungi","Ascomycota","Dothideomycetes","Gloniales","Gloniaceae","Cenococcum",1772,6,3169678,0.0559047322787993
"630","1 to 2","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Extremaceae","Extremopsis",63,2,3169678,0.00198758359681961
"631","1 to 2","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Devriesia",42,1,3169678,0.00132505573121308
"632","1 to 2","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",267,7,3169678,0.00842356857699741
"633","1 to 2","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Lophium",100,4,3169678,0.00315489459812637
"634","1 to 2","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Mytilinidion",25,1,3169678,0.000788723649531593
"635","1 to 2","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiales_fam_Incertae_sedis","Mytilinidiales_gen_Incertae_sedis",12,1,3169678,0.000378587351775165
"636","1 to 2","Fungi","Ascomycota","Dothideomycetes","Patellariales","Patellariales_fam_Incertae_sedis","Patellariales_gen_Incertae_sedis",9,1,3169678,0.000283940513831373
"637","1 to 2","Fungi","Ascomycota","Dothideomycetes","Phaeotrichales","Phaeotrichaceae","Phaeotrichum",11,1,3169678,0.000347038405793901
"638","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amorosiaceae","Angustimassarina",5,1,3169678,0.000157744729906319
"639","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Cucurbitariaceae_gen_Incertae_sedis",25,2,3169678,0.000788723649531593
"640","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Neocucurbitaria",30,2,3169678,0.000946468379437911
"641","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",4864,16,3169678,0.153454073252867
"642","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",265,4,3169678,0.00836047068503488
"643","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Delitschiaceae","Delitschiaceae_gen_Incertae_sedis",622,5,3169678,0.019623444400346
"644","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium",27,2,3169678,0.00085182154149412
"645","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Chaetasbolisia",28,1,3169678,0.000883370487475384
"646","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces",23,2,3169678,0.000725625757569065
"647","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentitheciaceae_gen_Incertae_sedis",349,5,3169678,0.011010582147461
"648","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentithecium",13,2,3169678,0.000410136297756428
"649","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma",237,1,3169678,0.0074771001975595
"650","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Helminthosporium",127,1,3169678,0.00400671613962049
"651","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",161,5,3169678,0.00507938030298346
"652","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium",47,3,3169678,0.00148280046111939
"653","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Marjia",84,1,3169678,0.00265011146242615
"654","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanommataceae_gen_Incertae_sedis",36,4,3169678,0.00113576205532549
"655","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium",1457,16,3169678,0.0459668142947012
"656","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Sporidesmiella",6,1,3169678,0.000189293675887582
"657","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neophaeosphaeriaceae","Neophaeosphaeriaceae_gen_Incertae_sedis",124,1,3169678,0.0039120693016767
"658","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta",2230,12,3169678,0.0703541495382181
"659","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna",723,9,3169678,0.0228098879444537
"660","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrogranaceae_gen_Incertae_sedis",9,1,3169678,0.000283940513831373
"661","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora",109,5,3169678,0.00343883511195774
"662","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Jeremyomyces",28,2,3169678,0.000883370487475384
"663","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella",75,1,3169678,0.00236617094859478
"664","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",80,1,3169678,0.0025239156785011
"665","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",7,1,3169678,0.000220842621868846
"666","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae","Pleomassariaceae_gen_Incertae_sedis",900,11,3169678,0.0283940513831373
"667","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",255,3,3169678,0.00804498122522225
"668","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces",330,8,3169678,0.010411152173817
"669","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleosporaceae_gen_Incertae_sedis",11,1,3169678,0.000347038405793901
"670","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora",20,2,3169678,0.000630978919625274
"671","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Cheiromyces",45,2,3169678,0.00141970256915687
"672","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Roussoellaceae","Neoroussoella",21,1,3169678,0.000662527865606538
"673","1 to 2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",15,1,3169678,0.000473234189718956
"674","1 to 2","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoma",14,2,3169678,0.000441685243737692
"675","1 to 2","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoon",21,1,3169678,0.000662527865606538
"676","1 to 2","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Uredinophila",23,2,3169678,0.000725625757569065
"677","1 to 2","Fungi","Ascomycota","Dothideomycetes","Venturiales","Cylindrosympodiaceae","Cylindrosympodium",139,2,3169678,0.00438530349139566
"678","1 to 2","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pseudosigmoidea",94,5,3169678,0.00296560092223879
"679","1 to 2","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Scolecobasidium",6,1,3169678,0.000189293675887582
"680","1 to 2","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Anungitea",6,1,3169678,0.000189293675887582
"681","1 to 2","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Pseudoanungitea",140,5,3169678,0.00441685243737692
"682","1 to 2","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella",199,2,3169678,0.00627824025027148
"683","1 to 2","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",185,1,3169678,0.00583655500653379
"684","1 to 2","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiales_fam_Incertae_sedis","Venturiales_gen_Incertae_sedis",61,3,3169678,0.00192448570485709
"685","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriales_fam_Incertae_sedis","Chaetothyriales_gen_Incertae_sedis",1439,15,3169678,0.0453989332670385
"686","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",37,2,3169678,0.00116731100130676
"687","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia",3648,15,3169678,0.11509055493965
"688","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",10231,21,3169678,0.322777266334309
"689","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",5076,19,3169678,0.160142449800895
"690","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Herpotrichiellaceae_gen_Incertae_sedis",1816,9,3169678,0.0572928859019749
"691","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanchlenus",7,1,3169678,0.000220842621868846
"692","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanoctona",214,4,3169678,0.00675147443999043
"693","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Minimelanolocus",34,2,3169678,0.00107266416336297
"694","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella",216,5,3169678,0.00681457233195296
"695","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Sorocybe",12,1,3169678,0.000378587351775165
"696","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",1196,6,3169678,0.0377325393935914
"697","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Coryneliales","Coryneliaceae","Caliciopsis",6,1,3169678,0.000189293675887582
"698","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",1264,11,3169678,0.0398778677203173
"699","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces",3699,9,3169678,0.116699551184694
"700","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae","Elaphomyces",30,2,3169678,0.000946468379437911
"701","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_fam_Incertae_sedis","Eurotiales_gen_Incertae_sedis",416,13,3169678,0.0131243615282057
"702","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago",234,2,3169678,0.00738245335961571
"703","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella",8821,19,3169678,0.278293252500727
"704","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Aphanoascus",5,1,3169678,0.000157744729906319
"705","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron",247,4,3169678,0.00779258965737214
"706","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Onygenaceae_gen_Incertae_sedis",12,1,3169678,0.000378587351775165
"707","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Onygenales_gen_Incertae_sedis",119,3,3169678,0.00375432457177038
"708","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Sclerococcum",530,9,3169678,0.0167209413700698
"709","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcales_fam_Incertae_sedis","Sclerococcales_gen_Incertae_sedis",16,3,3169678,0.000504783135700219
"710","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria",5,1,3169678,0.000157744729906319
"711","1 to 2","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum",647,6,3169678,0.0204121680498776
"712","1 to 2","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Glutinoglossum",1626,1,3169678,0.0512985861655348
"713","1 to 2","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Microglossum",1345,3,3169678,0.0424333323447997
"714","1 to 2","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Trichoglossum",5741,2,3169678,0.181122498878435
"715","1 to 2","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossales_fam_Incertae_sedis","Geoglossales_gen_Incertae_sedis",114,1,3169678,0.00359657984186406
