"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"175","Untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidiaceae_gen_Incertae_sedis",169,3,0.00867672167306785,0.0192816037179286
"176","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala",341,12,0.00858576619545275,0.0190794804343394
"177","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellales_fam_Incertae_sedis","Mortierellales_gen_Incertae_sedis",384,9,0.00855701655253982,0.0190155923389774
"178","Untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium",270,7,0.00845858799413026,0.0187968622091784
"179","Untreated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Auriculariales_gen_Incertae_sedis",271,9,0.00845820516174792,0.0187960114705509
"180","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Graphostromataceae","Biscogniauxia",368,6,0.0084067798595204,0.0186817330211565
"181","Untreated","Fungi","Ascomycota","Ascomycota_cls_Incertae_sedis","Ascomycota_ord_Incertae_sedis","Ascomycota_fam_Incertae_sedis","Ascomycota_gen_Incertae_sedis",440,5,0.00838039380442079,0.0186230973431573
"182","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",360,5,0.00834683761614038,0.0185485280358675
"183","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Arachnopeziza",228,3,0.00825548578801493,0.0183455239733665
"184","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fam_Incertae_sedis","Agaricales_gen_Incertae_sedis",335,4,0.00817589909313625,0.0181686646514139
"185","Untreated","Fungi","Monoblepharomycota","Monoblepharomycota_cls_Incertae_sedis","Monoblepharomycota_ord_Incertae_sedis","Monoblepharomycota_fam_Incertae_sedis","Monoblepharomycota_gen_Incertae_sedis",276,10,0.00817277442315748,0.01816172094035
"186","Untreated","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia",265,13,0.00803647820076602,0.0178588404461467
"187","Untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinales_fam_Incertae_sedis","Sebacinales_gen_Incertae_sedis",272,12,0.00789867704507882,0.0175526156557307
"188","Untreated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Nidulariopsis",238,2,0.0078673983041804,0.0174831073426231
"189","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Trappeaceae","Restingomyces",442,3,0.00783723400126957,0.0174160755583768
"190","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella",305,10,0.00774355276903462,0.0172078950422992
"191","Untreated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliales_fam_Incertae_sedis","Orbiliales_gen_Incertae_sedis",327,9,0.00764173673822758,0.0169816371960613
"192","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella",351,4,0.0076047296240534,0.0168993991645631
"193","Untreated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Microglossum",296,5,0.00752656987406437,0.0167257108312542
"194","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus",334,15,0.00749010090829057,0.0166446686850902
"195","Untreated","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","Lophium",298,13,0.00741954847976929,0.0164878855105984
"196","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum",374,13,0.00740978329349959,0.0164661850966658
"197","Untreated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema",389,3,0.00736040402338296,0.0163564533852955
"198","Untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",400,8,0.00726578129972475,0.016146180666055
"199","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryales_fam_Incertae_sedis","Microbotryales_gen_Incertae_sedis",323,5,0.00713511292708567,0.0158558065046348
"200","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Idriella",410,7,0.00712225591616672,0.0158272353692594
"201","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Saksenaeaceae","Saksenaea",281,7,0.0071172456696992,0.0158161014882205
"202","Untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea",231,9,0.00707074630249082,0.0157127695610907
"203","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Mollisia",282,10,0.00692492687855947,0.0153887263967988
"204","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus",300,8,0.00685652634662689,0.0152367252147264
"205","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus",233,1,0.00682363966496808,0.0151636436999291
"206","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltriciella",372,7,0.00679451507381409,0.0150989223862535
"207","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",268,18,0.00673605795496066,0.0149690176776904
"208","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium",279,9,0.00661825816052806,0.014707240356729
"209","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Marquandomyces",249,7,0.00659483681225123,0.0146551929161139
"210","Untreated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Sugiyamaella",288,5,0.00651530880938217,0.0144784640208493
"211","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium",238,10,0.00648277964687128,0.0144061769930473
"212","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Ascovirgaria",265,17,0.00642168497839778,0.0142704110631062
"213","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Xenasmataceae","Xenasmatella",293,5,0.00639821654213063,0.0142182589825125
"214","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Eurotiales_fam_Incertae_sedis","Eurotiales_gen_Incertae_sedis",296,12,0.00635842870721208,0.0141298415715824
"215","Untreated","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Paratritirachium",217,3,0.00630520138156736,0.0140115586257053
"216","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium",250,5,0.00629833413815815,0.0139962980847959
"217","Untreated","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",170,2,0.00618828349009007,0.0137517410890891
"218","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora",283,5,0.00617065335527621,0.0137125630117249
"219","Untreated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Microdiplodia",310,3,0.00597995306488118,0.0132887845886249
"220","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",334,2,0.00582713344898378,0.0129491854421862
"221","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Halenospora",197,4,0.00580947179475813,0.0129099373216847
"222","Untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiales_fam_Incertae_sedis","Venturiales_gen_Incertae_sedis",282,3,0.00576412996427157,0.0128091776983813
"223","Untreated","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Capnobotryella",228,8,0.00573634393308004,0.0127474309624001
"224","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina",152,5,0.00568334065356547,0.0126296458968122
"225","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Hydnoplicata",170,1,0.00562429696287964,0.0124984376952881
"226","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola",342,3,0.00561849386112164,0.0124855419136036
"227","Untreated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Hyaloriaceae_gen_Incertae_sedis",274,11,0.00561525740490715,0.0124783497886826
"228","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Brevicellicium",187,9,0.00561114541347758,0.0124692120299502
"229","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium",264,7,0.00560371169828038,0.0124526926628453
"230","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Srinivasanomyces",189,9,0.00557249880286814,0.0123833306730403
"231","Untreated","Fungi","Ascomycota","Leotiomycetes","Leotiales","Leotiales_fam_Incertae_sedis","Leotiales_gen_Incertae_sedis",237,2,0.00551968325513314,0.0122659627891848
"232","Untreated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS05","GS05_fam_Incertae_sedis","GS05_gen_Incertae_sedis",334,6,0.00543761118345611,0.0120835804076803
"233","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomeraceae_gen_Incertae_sedis",236,7,0.00539241166613678,0.0119831370358595
"234","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",277,4,0.0053343145914713,0.0118540324254918
"235","Untreated","Fungi","Basidiomycota","GS27","GS27_ord_Incertae_sedis","GS27_ord_Incertae_sedis_fam_Incertae_sedis","GS27_ord_Incertae_sedis_gen_Incertae_sedis",232,9,0.00527378313482173,0.0117195180773816
"236","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Terramyces",282,5,0.00526432823865442,0.0116985071970098
"237","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula",161,9,0.00520983879242394,0.0115774195387199
"238","Untreated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia",170,5,0.00518932538284401,0.0115318341840978
"239","Untreated","Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Spadicoides",219,8,0.00513794929967261,0.0114176651103836
"240","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellales_fam_Incertae_sedis","Tremellales_gen_Incertae_sedis",221,11,0.00511724904972453,0.0113716645549434
"241","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania",215,12,0.00490211209590203,0.0108935824353378
"242","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentitheciaceae_gen_Incertae_sedis",194,5,0.00485813558813202,0.0107958568625156
"243","Untreated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizoglomus",286,3,0.00485523867685189,0.0107894192818931
"244","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inosperma",190,8,0.00467983807028176,0.0103996401561817
"245","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma",127,6,0.00466349981463328,0.0103633329214073
"246","Untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium",186,13,0.0046487024875139,0.0103304499722531
"247","Untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Cylindrosympodiaceae","Cylindrosympodium",163,4,0.00463359906633207,0.0102968868140713
"248","Untreated","Fungi","Basidiomycota","Basidiomycota_cls_Incertae_sedis","Basidiomycota_ord_Incertae_sedis","Basidiomycota_fam_Incertae_sedis","Basidiomycota_gen_Incertae_sedis",225,5,0.00459179589081767,0.0102039908684837
"249","Untreated","Fungi","Ascomycota","Lecanoromycetes","Lecanoromycetes_ord_Incertae_sedis","Lecanoromycetes_fam_Incertae_sedis","Lecanoromycetes_gen_Incertae_sedis",183,11,0.00454151537718794,0.010092256393751
"250","Untreated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis",192,5,0.00450166740432376,0.0100037053429417
"251","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Gliophorus",150,2,0.004494130176547,0.00998695594788223
"252","Untreated","Fungi","Ascomycota","Candelariomycetes","Candelariales","Pycnoraceae","Pycnora",154,6,0.00447997204416107,0.00995549343146904
"253","Untreated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis",157,8,0.00447983276243522,0.00995518391652272
"254","Untreated","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidales_fam_Incertae_sedis","Tremellodendropsidales_gen_Incertae_sedis",154,5,0.00441358166675562,0.00980795925945693
"255","Untreated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Reticulascaceae","Pseudoacrodictys",146,11,0.00436557169196915,0.0097012704265981
"256","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tympanidaceae","Tympanidaceae_gen_Incertae_sedis",172,6,0.00433388038908973,0.00963084530908829
"257","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus",173,9,0.004319295755863,0.00959843501302889
"258","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces",257,3,0.0042999604376157,0.009555467639146
"259","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Pezicula",184,6,0.00429562682951985,0.009545837398933
"260","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia",200,8,0.00429431043143418,0.00954291206985374
"261","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus",188,12,0.00416948037600466,0.00926551194667702
"262","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",163,12,0.00413906161693349,0.00919791470429665
"263","Untreated","Fungi","Mucoromycota","Endogonomycetes","Endogonomycetes_ord_Incertae_sedis","Endogonomycetes_fam_Incertae_sedis","Endogonomycetes_gen_Incertae_sedis",175,7,0.0040184654835111,0.00892992329669134
"264","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amorosiaceae","Angustimassarina",265,3,0.00398360689115574,0.00885245975812387
"265","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia",127,6,0.00397381450473595,0.00883069889941322
"266","Untreated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Chionosphaeraceae_gen_Incertae_sedis",200,6,0.00394504218879325,0.00876676041954055
"267","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybe",185,7,0.0039295968332539,0.00873243740723089
"268","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cylindriaceae","Cylindrium",139,5,0.00385771358018048,0.00857269684484552
"269","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Cyclocybe",223,1,0.00383622914157922,0.00852495364795382
"270","Untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium",133,5,0.00382016594779199,0.00848925766175998
"271","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium",170,9,0.00381113073491535,0.00846917941092301
"272","Untreated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces",134,5,0.00380943892455663,0.00846541983234807
"273","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pithomyces",186,10,0.00375298603060907,0.00833996895690904
"274","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Cheiromyces",195,9,0.00369572160418273,0.00821271467596163
"275","Untreated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbales_fam_Incertae_sedis","Agaricostilbales_gen_Incertae_sedis",132,8,0.0036576062871614,0.00812801397146978
"276","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolaceae_gen_Incertae_sedis",135,8,0.00362512675273384,0.00805583722829743
"277","Untreated","Fungi","Ascomycota","Orbiliomycetes","GS33","GS33_fam_Incertae_sedis","GS33_gen_Incertae_sedis",161,3,0.00362180605620771,0.00804845790268381
"278","Untreated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Renatobasidium",127,2,0.00354917345970792,0.00788705213268426
"279","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogastraceae_gen_Incertae_sedis",161,3,0.00350582979570053,0.00779073287933451
"280","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon",143,11,0.00346477226492933,0.00769949392206518
"281","Untreated","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Gamsia",170,1,0.00342880193626462,0.00761955985836583
"282","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucoraceae_gen_Incertae_sedis",157,7,0.00338231684876983,0.00751625966393296
"283","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia",120,7,0.00333601799722489,0.00741337332716642
"284","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Pochonia",120,5,0.00332804350721512,0.00739565223825582
